Interation,RHC_optimal,RHC_time,SA_optimal,SA_time,GA_optimal,GA_time,MIMIC_optimal,MIMIC_time,
5000,81.0,0.0008,113.0,0.0016,82.0,0.0987,113.0,8.4981
5200,60.0,0.0010,113.0,0.0015,79.0,0.1010,113.0,8.6640
5400,60.0,0.0010,113.0,0.0019,78.0,0.1061,113.0,8.5632
5600,90.0,0.0015,113.0,0.0023,90.0,0.1076,113.0,9.2619
5800,60.0,0.0020,113.0,0.0024,85.0,0.1132,113.0,9.5163
6000,60.0,0.0010,113.0,0.0018,81.0,0.1199,113.0,9.6106
6200,112.0,0.0010,113.0,0.0019,88.0,0.1203,113.0,10.4483
6400,60.0,0.0021,113.0,0.0019,84.0,0.1248,113.0,10.7337
6600,60.0,0.0012,111.0,0.0021,81.0,0.1279,111.0,10.7796
6800,60.0,0.0013,113.0,0.0025,90.0,0.1309,113.0,10.9236
7000,99.0,0.0012,113.0,0.0023,76.0,0.1367,113.0,11.6634
7200,102.0,0.0012,113.0,0.0021,77.0,0.1396,113.0,11.4438
7400,60.0,0.0012,113.0,0.0023,88.0,0.1457,113.0,11.9244
7600,60.0,0.0011,113.0,0.0024,80.0,0.1514,113.0,12.1176
7800,113.0,0.0016,113.0,0.0027,74.0,0.1553,113.0,12.4998
8000,60.0,0.0014,113.0,0.0024,77.0,0.1662,113.0,12.7716
8200,60.0,0.0013,113.0,0.0029,79.0,0.1606,113.0,13.1184
8400,60.0,0.0028,113.0,0.0029,79.0,0.1655,113.0,13.9564
8600,108.0,0.0026,113.0,0.0031,77.0,0.1686,113.0,14.4034
8800,60.0,0.0014,113.0,0.0028,84.0,0.1724,113.0,14.5312
9000,60.0,0.0014,113.0,0.0031,74.0,0.1748,113.0,14.8031
9200,60.0,0.0014,113.0,0.0027,80.0,0.1821,113.0,15.2879
9400,60.0,0.0028,113.0,0.0034,73.0,0.1826,113.0,15.6404
9600,94.0,0.0021,113.0,0.0038,77.0,0.2250,113.0,15.1524
9800,110.0,0.0015,113.0,0.0041,89.0,0.1938,113.0,16.3825
10000,60.0,0.0020,113.0,0.0035,90.0,0.1943,113.0,16.6852

