Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,67.804,78.870,80.000
Iteration1,65.365,78.870,80.000
Iteration2,63.026,78.033,73.171
Iteration3,61.752,84.519,85.366
Iteration4,61.472,84.519,85.366
Iteration5,61.681,84.519,85.366
Iteration6,61.033,84.519,85.366
Iteration7,60.008,84.519,85.366
Iteration8,57.256,84.519,85.366
Iteration9,55.873,84.519,85.366
Iteration10,55.565,84.519,85.366
Iteration11,56.644,84.519,85.366
Iteration12,56.186,76.151,75.122
Iteration13,56.964,79.498,76.585
Iteration14,55.550,76.151,75.122
Iteration15,55.775,76.151,75.122
Iteration16,55.551,76.151,75.122
Iteration17,53.879,76.151,75.122
Iteration18,54.194,82.008,81.951
Iteration19,53.464,81.590,81.463
Iteration20,53.354,82.008,81.951
Iteration21,53.112,80.126,77.561
Iteration22,52.790,80.126,77.561
Iteration23,51.929,82.008,81.951
Iteration24,50.931,82.008,81.951
Iteration25,51.042,85.565,83.902
Iteration26,51.030,85.565,83.902
Iteration27,49.228,85.565,83.902
Iteration28,48.782,85.565,83.902
Iteration29,49.246,85.565,83.902
Iteration30,49.028,85.565,83.902
Iteration31,48.577,85.146,85.854
Iteration32,48.067,85.146,85.854
Iteration33,49.412,85.146,85.854
Iteration34,48.454,85.146,85.854
Iteration35,48.133,85.146,85.854
Iteration36,46.850,85.146,85.854
Iteration37,46.667,85.146,85.854
Iteration38,46.806,85.146,85.854
Iteration39,46.634,85.146,85.854
Iteration40,46.740,85.146,85.854
Iteration41,47.750,86.192,89.756
Iteration42,45.379,87.029,83.902
Iteration43,44.139,87.029,83.902
Iteration44,43.327,87.029,83.902
Iteration45,42.437,87.029,83.902
Iteration46,42.326,87.029,83.902
Iteration47,41.525,87.029,83.902
Iteration48,41.758,87.029,83.902
Iteration49,41.699,87.029,83.902
Iteration50,40.613,87.029,83.902
Iteration51,39.612,87.029,83.902
Iteration52,38.851,88.285,87.317
Iteration53,37.158,88.285,87.317
Iteration54,35.788,88.285,87.317
Iteration55,35.007,88.285,87.317
Iteration56,35.902,87.029,86.829
Iteration57,34.664,88.285,87.317
Iteration58,33.501,88.285,87.317
Iteration59,33.035,88.285,87.317
Iteration60,32.680,88.075,87.805
Iteration61,32.469,86.402,85.854
Iteration62,31.767,88.494,86.829
Iteration63,31.067,89.121,89.756
Iteration64,30.347,87.657,88.293
Iteration65,30.466,88.075,85.854
Iteration66,30.928,88.075,85.854
Iteration67,30.253,88.075,85.854
Iteration68,30.059,86.820,86.829
Iteration69,29.929,88.075,85.854
Iteration70,29.697,88.912,89.268
Iteration71,29.275,88.285,88.780
Iteration72,29.483,88.494,86.341
Iteration73,29.487,88.075,88.780
Iteration74,29.117,88.075,88.780
Iteration75,28.996,88.912,88.293
Iteration76,28.691,88.912,88.293
Iteration77,28.331,88.912,88.293
Iteration78,28.207,88.703,84.390
Iteration79,27.525,88.703,84.390
Iteration80,27.289,88.912,88.293
Iteration81,26.942,88.494,87.805
Iteration82,26.778,88.494,87.805
Iteration83,26.633,88.494,87.805
Iteration84,26.775,88.494,87.805
Iteration85,26.785,88.494,87.805
Iteration86,26.341,88.912,89.756
Iteration87,26.093,91.213,92.195
Iteration88,26.070,91.213,92.195
Iteration89,25.795,90.167,90.732
Iteration90,25.479,90.167,90.732
Iteration91,25.307,90.167,90.732
Iteration92,25.391,88.494,90.244
Iteration93,25.450,88.494,90.244
Iteration94,25.117,88.494,90.244
Iteration95,24.985,90.167,90.732
Iteration96,24.968,90.586,89.268
Iteration97,24.786,90.586,89.268
Iteration98,24.715,91.213,90.244
Iteration99,24.426,88.912,90.732
Iteration100,24.352,88.075,89.756
Iteration101,24.208,89.540,88.780
Iteration102,24.425,89.540,88.780
Iteration103,24.205,89.540,88.780
Iteration104,24.103,89.958,91.220
Iteration105,23.816,90.795,89.268
Iteration106,23.618,90.167,89.756
Iteration107,23.407,89.121,89.756
Iteration108,23.493,87.657,89.268
Iteration109,23.388,89.331,90.244
Iteration110,23.304,89.958,90.732
Iteration111,23.040,89.958,90.732
Iteration112,22.813,89.958,90.732
Iteration113,22.581,89.958,90.732
Iteration114,22.395,89.749,89.756
Iteration115,22.389,89.749,89.756
Iteration116,22.172,89.749,89.756
Iteration117,22.129,91.213,90.244
Iteration118,22.003,88.285,89.756
Iteration119,22.032,89.540,89.756
Iteration120,22.114,91.213,91.707
Iteration121,22.097,91.213,91.707
Iteration122,22.170,91.213,91.707
Iteration123,22.137,91.213,91.707
Iteration124,22.036,91.213,91.707
Iteration125,22.093,91.213,91.707
Iteration126,22.014,91.213,91.707
Iteration127,22.021,91.213,91.707
Iteration128,21.955,91.213,91.707
Iteration129,21.759,91.213,91.707
Iteration130,21.703,91.213,91.707
Iteration131,21.521,91.632,92.683
Iteration132,21.622,91.632,92.683
Iteration133,21.515,88.912,90.244
Iteration134,21.494,89.749,89.756
Iteration135,21.384,90.795,90.732
Iteration136,21.394,90.795,91.707
Iteration137,21.516,90.795,90.732
Iteration138,21.565,90.795,90.732
Iteration139,21.421,91.632,90.244
Iteration140,21.300,91.632,90.244
Iteration141,21.315,91.632,90.244
Iteration142,21.243,91.423,90.732
Iteration143,21.123,91.423,90.732
Iteration144,21.093,91.423,90.732
Iteration145,21.036,91.423,90.732
Iteration146,21.114,91.423,90.732
Iteration147,21.034,91.423,90.732
Iteration148,20.898,90.167,89.756
Iteration149,20.795,91.213,91.220
Iteration150,20.772,91.213,91.220
Iteration151,20.701,91.213,91.220
Iteration152,20.645,91.213,91.220
Iteration153,20.678,91.213,91.220
Iteration154,20.687,91.213,91.220
Iteration155,20.700,91.213,91.220
Iteration156,20.636,91.004,90.732
Iteration157,20.539,91.004,90.732
Iteration158,20.641,90.167,89.268
Iteration159,20.703,91.632,90.732
Iteration160,20.639,91.632,90.732
Iteration161,20.656,91.423,91.220
Iteration162,20.808,91.423,91.220
Iteration163,20.768,89.121,89.756
Iteration164,20.790,90.586,89.756
Iteration165,20.860,89.121,90.244
Iteration166,20.847,92.050,91.707
Iteration167,20.773,88.494,89.756
Iteration168,20.840,90.167,90.244
Iteration169,20.850,90.167,90.244
Iteration170,20.719,90.377,90.244
Iteration171,20.646,88.703,89.756
Iteration172,20.603,91.004,89.756
Iteration173,20.652,91.213,90.244
Iteration174,20.681,90.795,89.756
Iteration175,20.681,89.958,90.244
Iteration176,20.768,89.958,90.244
Iteration177,20.809,89.749,89.268
Iteration178,20.720,89.958,90.244
Iteration179,20.677,91.423,91.220
Iteration180,20.700,91.423,91.220
Iteration181,20.676,89.121,89.756
Iteration182,20.688,91.423,91.220
Iteration183,20.645,91.632,91.220
Iteration184,20.637,91.632,91.220
Iteration185,20.676,91.423,91.707
Iteration186,20.650,90.795,89.268
Iteration187,20.608,91.213,90.732
Iteration188,20.606,90.586,89.756
Iteration189,20.663,90.586,89.756
Iteration190,20.507,90.586,90.732
Iteration191,20.559,90.586,90.732
Iteration192,20.526,90.586,90.732
Iteration193,20.359,90.586,90.732
Iteration194,20.369,90.795,90.732
Iteration195,20.429,89.540,88.780
Iteration196,20.316,89.540,88.780
Iteration197,20.244,90.795,89.756
Iteration198,20.290,90.795,89.756
Iteration199,20.262,90.795,89.756
Iteration200,20.210,90.795,89.756
Iteration201,20.117,91.213,90.732
Iteration202,19.991,91.213,90.732
Iteration203,19.928,92.050,91.220
Iteration204,19.926,90.167,88.780
Iteration205,19.922,91.423,90.732
Iteration206,19.898,91.423,90.732
Iteration207,19.791,91.423,92.683
Iteration208,19.800,92.259,91.707
Iteration209,19.753,91.841,90.244
Iteration210,19.649,91.841,90.244
Iteration211,19.524,90.586,91.707
Iteration212,19.531,90.586,91.707
Iteration213,19.497,91.423,90.732
Iteration214,19.437,90.586,92.195
Iteration215,19.299,91.004,91.220
Iteration216,19.158,90.586,88.780
Iteration217,19.097,90.795,90.244
Iteration218,19.046,90.795,90.244
Iteration219,19.075,91.632,90.244
Iteration220,18.974,91.632,90.732
Iteration221,18.954,90.586,88.780
Iteration222,19.013,91.632,90.732
Iteration223,18.985,91.632,90.732
Iteration224,18.995,90.795,91.220
Iteration225,19.108,90.586,88.780
Iteration226,19.022,91.004,90.244
Iteration227,18.961,91.632,91.220
Iteration228,18.968,92.050,91.707
Iteration229,18.881,91.213,91.707
Iteration230,18.798,91.423,89.756
Iteration231,18.713,92.259,91.220
Iteration232,18.730,91.632,90.732
Iteration233,18.564,91.632,90.732
Iteration234,18.598,91.632,90.732
Iteration235,18.650,91.632,90.732
Iteration236,18.598,91.632,90.732
Iteration237,18.562,90.586,91.220
Iteration238,18.624,91.423,90.732
Iteration239,18.512,91.423,90.732
Iteration240,18.468,91.423,90.732
Iteration241,18.491,92.050,90.732
Iteration242,18.359,92.050,90.732
Iteration243,18.475,92.050,90.732
Iteration244,18.521,91.213,90.244
Iteration245,18.504,91.423,91.220
Iteration246,18.460,91.423,91.220
Iteration247,18.388,91.423,91.220
Iteration248,18.420,91.423,91.220
Iteration249,18.261,91.423,91.220
Iteration250,18.244,91.841,92.683
Iteration251,18.138,91.423,91.220
Iteration252,18.145,91.213,90.732
Iteration253,18.161,91.213,90.732
Iteration254,18.123,91.004,89.268
Iteration255,18.117,91.841,91.220
