Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,72.320,74.895,71.220
Iteration1,70.327,74.895,71.220
Iteration2,68.083,78.452,76.098
Iteration3,64.195,74.895,75.122
Iteration4,63.805,80.962,81.951
Iteration5,60.526,80.962,81.951
Iteration6,60.747,80.962,81.951
Iteration7,62.907,71.757,72.195
Iteration8,59.626,70.921,68.780
Iteration9,59.796,76.987,73.171
Iteration10,58.339,82.636,79.512
Iteration11,55.270,82.636,79.512
Iteration12,50.781,82.636,79.512
Iteration13,51.711,84.100,84.390
Iteration14,49.031,86.402,82.927
Iteration15,45.562,83.891,83.902
Iteration16,45.671,84.100,84.390
Iteration17,48.150,85.146,80.976
Iteration18,48.652,85.146,80.976
Iteration19,48.201,85.146,80.976
Iteration20,46.082,85.146,80.976
Iteration21,44.851,85.146,80.976
Iteration22,46.003,85.146,80.976
Iteration23,44.193,84.100,80.976
Iteration24,43.460,83.264,80.000
Iteration25,44.413,83.264,80.000
Iteration26,44.669,82.427,82.927
Iteration27,43.797,82.427,82.927
Iteration28,44.667,83.473,79.024
Iteration29,41.915,85.774,83.902
Iteration30,40.530,85.774,83.902
Iteration31,40.296,85.565,82.927
Iteration32,38.830,85.565,82.927
Iteration33,38.261,84.519,80.976
Iteration34,38.558,86.402,83.902
Iteration35,37.157,86.402,83.902
Iteration36,37.331,83.264,83.902
Iteration37,36.384,85.774,81.463
Iteration38,35.103,84.728,82.439
Iteration39,35.827,85.983,83.902
Iteration40,36.294,87.238,84.390
Iteration41,35.483,86.820,83.902
Iteration42,35.346,83.891,83.415
Iteration43,34.916,84.728,82.439
Iteration44,35.245,86.820,84.878
Iteration45,35.605,86.820,84.878
Iteration46,35.777,86.820,84.878
Iteration47,35.494,86.820,84.878
Iteration48,35.089,83.891,82.439
Iteration49,36.009,83.891,82.439
Iteration50,35.474,87.238,84.390
Iteration51,35.745,87.238,87.805
Iteration52,35.378,87.238,87.805
Iteration53,35.254,88.285,89.268
Iteration54,35.784,88.285,89.268
Iteration55,35.238,88.285,88.780
Iteration56,33.992,87.866,88.293
Iteration57,33.031,87.448,84.878
Iteration58,32.442,88.075,87.317
Iteration59,32.364,88.075,87.317
Iteration60,32.725,88.075,87.317
Iteration61,32.008,88.075,85.854
Iteration62,31.751,88.285,85.854
Iteration63,32.221,86.820,86.341
Iteration64,32.549,86.820,86.341
Iteration65,31.838,85.565,83.415
Iteration66,32.330,87.238,87.317
Iteration67,31.674,87.657,86.341
Iteration68,31.270,86.192,84.878
Iteration69,31.283,87.238,85.854
Iteration70,31.261,86.192,84.878
Iteration71,31.218,86.192,84.878
Iteration72,31.598,88.075,87.805
Iteration73,31.449,85.146,85.854
Iteration74,30.933,85.146,85.854
Iteration75,30.418,86.820,87.805
Iteration76,30.342,86.820,87.805
Iteration77,29.958,86.820,87.805
Iteration78,30.188,86.820,87.805
Iteration79,30.021,87.866,85.854
Iteration80,29.918,88.494,88.293
Iteration81,29.401,87.657,85.854
Iteration82,29.525,87.029,86.341
Iteration83,29.749,87.029,86.341
Iteration84,29.377,86.611,85.854
Iteration85,29.101,87.029,86.341
Iteration86,29.172,87.866,87.317
Iteration87,29.581,87.238,85.854
Iteration88,29.253,86.611,85.366
Iteration89,29.257,87.029,86.341
Iteration90,29.289,87.866,85.854
Iteration91,29.169,87.866,85.854
Iteration92,28.872,87.866,85.854
Iteration93,28.779,88.285,85.366
Iteration94,28.995,88.285,85.366
Iteration95,28.981,88.285,85.366
Iteration96,29.238,88.075,87.317
Iteration97,29.070,88.075,87.317
Iteration98,28.974,88.075,87.317
Iteration99,29.131,88.075,86.829
Iteration100,29.099,87.866,85.366
Iteration101,28.560,87.866,86.341
Iteration102,28.330,87.866,86.341
Iteration103,28.336,87.866,86.341
Iteration104,28.154,88.494,85.854
Iteration105,28.241,87.448,84.878
Iteration106,28.343,87.448,84.878
Iteration107,28.014,87.448,84.878
Iteration108,27.787,87.448,85.366
Iteration109,27.843,88.285,86.829
Iteration110,28.427,87.657,86.829
Iteration111,28.264,88.075,85.366
Iteration112,28.230,88.285,87.805
Iteration113,27.940,87.448,85.366
Iteration114,28.007,87.448,85.366
Iteration115,27.713,88.703,86.829
Iteration116,27.921,88.703,86.829
Iteration117,27.972,88.285,84.878
Iteration118,28.042,88.285,84.878
Iteration119,27.723,88.703,85.854
Iteration120,27.830,87.448,84.390
Iteration121,28.356,88.075,86.341
Iteration122,28.141,87.238,87.317
Iteration123,27.995,88.703,87.805
Iteration124,27.923,87.657,84.878
Iteration125,28.027,87.238,86.829
Iteration126,27.865,88.075,86.341
Iteration127,27.763,87.448,84.878
Iteration128,27.652,87.029,86.829
Iteration129,27.325,87.029,86.829
Iteration130,27.508,87.866,85.854
Iteration131,27.465,87.866,85.854
Iteration132,27.492,87.238,86.829
Iteration133,27.318,87.657,86.829
Iteration134,27.387,87.866,84.878
Iteration135,27.313,87.866,84.878
Iteration136,27.345,88.494,86.341
Iteration137,27.546,88.703,85.366
Iteration138,27.682,88.703,85.366
Iteration139,27.942,88.703,85.366
Iteration140,27.844,88.703,85.366
Iteration141,27.937,87.866,84.390
Iteration142,27.954,87.866,84.390
Iteration143,27.746,87.866,84.390
Iteration144,27.822,87.866,84.390
Iteration145,27.795,87.866,84.390
Iteration146,27.733,87.657,86.829
Iteration147,27.520,87.238,85.854
Iteration148,27.406,87.448,84.878
Iteration149,27.479,88.285,85.366
Iteration150,27.402,88.285,85.366
Iteration151,27.368,88.285,85.366
Iteration152,27.307,88.285,86.829
Iteration153,27.342,88.494,87.317
Iteration154,27.222,88.494,87.317
Iteration155,27.011,87.866,85.854
Iteration156,27.074,87.866,85.854
Iteration157,26.873,88.912,87.805
Iteration158,26.902,88.075,85.854
Iteration159,26.780,88.494,86.341
Iteration160,26.611,88.075,86.829
Iteration161,26.405,88.075,86.829
Iteration162,26.673,88.494,87.317
Iteration163,26.318,88.494,85.854
Iteration164,26.429,87.238,85.366
Iteration165,26.300,88.494,85.854
Iteration166,26.368,88.285,87.317
Iteration167,26.113,88.703,86.829
Iteration168,26.193,88.703,86.829
Iteration169,26.076,89.331,86.829
Iteration170,26.021,89.331,86.829
Iteration171,25.943,88.703,86.829
Iteration172,25.932,88.703,86.829
Iteration173,25.813,88.075,86.341
Iteration174,25.708,89.121,87.317
Iteration175,25.474,88.075,85.366
Iteration176,25.366,89.121,87.317
Iteration177,25.445,89.121,87.317
Iteration178,25.666,88.075,86.341
Iteration179,25.778,88.075,87.317
Iteration180,25.735,89.331,86.341
Iteration181,25.872,88.912,86.341
Iteration182,25.900,88.912,86.341
Iteration183,25.992,88.285,86.341
Iteration184,26.237,88.285,86.341
Iteration185,26.016,89.121,87.317
Iteration186,26.093,88.285,86.341
Iteration187,25.746,87.866,87.805
Iteration188,25.626,87.866,88.780
Iteration189,25.878,88.703,87.805
Iteration190,25.559,87.866,88.293
Iteration191,25.665,88.494,86.829
Iteration192,25.938,88.075,86.341
Iteration193,25.944,88.075,86.341
Iteration194,25.772,88.075,86.341
Iteration195,25.452,87.238,84.878
Iteration196,25.369,88.494,85.854
Iteration197,25.151,88.075,88.293
Iteration198,25.185,88.075,88.293
Iteration199,25.001,88.075,88.293
Iteration200,25.162,87.866,87.317
Iteration201,24.844,87.657,87.317
Iteration202,24.707,87.657,87.317
Iteration203,24.695,87.866,86.341
Iteration204,24.720,87.866,86.341
Iteration205,24.777,88.075,88.780
Iteration206,24.783,87.866,87.805
Iteration207,24.814,88.494,86.341
Iteration208,24.673,88.494,86.341
Iteration209,24.815,88.075,85.854
Iteration210,24.902,88.494,86.829
Iteration211,25.057,87.238,86.341
Iteration212,24.990,88.285,86.829
Iteration213,24.963,88.494,86.829
Iteration214,25.010,88.285,86.341
Iteration215,24.896,88.285,86.341
Iteration216,24.653,89.540,87.805
Iteration217,24.653,89.540,87.805
Iteration218,24.676,88.494,86.341
Iteration219,24.548,88.494,86.341
Iteration220,24.558,88.703,86.829
Iteration221,24.453,87.657,87.317
Iteration222,24.375,87.029,86.341
Iteration223,24.298,88.494,86.829
Iteration224,24.478,88.494,86.829
Iteration225,24.581,88.494,86.829
Iteration226,24.553,87.866,86.829
Iteration227,24.621,87.866,86.829
Iteration228,24.501,87.866,86.829
Iteration229,24.397,87.866,86.829
Iteration230,24.569,87.866,89.268
Iteration231,24.403,87.866,87.805
Iteration232,24.617,87.866,87.805
Iteration233,24.681,88.494,86.829
Iteration234,24.436,87.866,86.829
Iteration235,24.501,88.075,87.317
Iteration236,24.503,88.075,87.317
Iteration237,24.455,87.657,86.829
Iteration238,24.929,88.703,86.829
Iteration239,25.248,87.657,86.341
Iteration240,25.290,87.657,86.341
Iteration241,25.071,87.657,85.854
Iteration242,24.983,87.657,88.780
Iteration243,25.017,87.866,86.829
Iteration244,25.083,88.075,86.341
Iteration245,24.956,88.075,86.341
Iteration246,24.635,87.448,85.854
Iteration247,24.706,88.075,86.341
Iteration248,24.657,88.075,86.341
Iteration249,24.953,88.285,86.341
Iteration250,24.690,87.448,86.341
Iteration251,24.681,88.075,86.341
Iteration252,24.890,87.866,86.341
Iteration253,24.582,87.448,86.829
Iteration254,24.738,87.657,84.878
Iteration255,25.032,87.866,89.756
Iteration256,24.980,88.285,86.829
Iteration257,25.336,86.820,85.366
Iteration258,25.313,86.820,85.366
Iteration259,25.333,87.238,85.854
Iteration260,25.429,88.494,85.854
Iteration261,25.295,88.703,86.829
Iteration262,24.979,88.494,86.829
Iteration263,25.063,87.448,85.854
Iteration264,25.318,87.448,85.854
Iteration265,25.462,88.075,85.854
Iteration266,25.494,88.285,86.341
Iteration267,25.710,88.075,85.854
Iteration268,25.666,88.494,85.854
Iteration269,25.697,88.494,85.854
