Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,65.832,71.548,68.780
Iteration1,68.839,71.548,70.244
Iteration2,67.431,76.569,76.585
Iteration3,62.983,76.569,76.585
Iteration4,64.388,75.523,73.171
Iteration5,62.587,75.523,73.171
Iteration6,65.499,76.151,76.098
Iteration7,63.805,68.828,67.317
Iteration8,60.497,70.502,68.293
Iteration9,66.025,52.929,54.146
Iteration10,64.661,74.059,75.122
Iteration11,61.723,70.711,67.317
Iteration12,60.363,72.176,72.195
Iteration13,61.776,67.364,64.390
Iteration14,61.023,78.243,77.073
Iteration15,60.021,74.059,75.610
Iteration16,59.259,72.594,70.732
Iteration17,60.548,76.360,74.146
Iteration18,60.896,76.360,74.146
Iteration19,62.358,75.523,77.561
Iteration20,62.229,67.782,67.805
Iteration21,61.678,69.874,68.780
Iteration22,60.479,66.318,64.390
Iteration23,57.041,74.477,71.707
Iteration24,56.359,81.381,77.561
Iteration25,55.304,80.335,80.488
Iteration26,55.504,79.498,79.024
Iteration27,52.931,79.498,79.024
Iteration28,51.547,79.498,79.024
Iteration29,52.122,81.172,80.976
Iteration30,50.202,79.498,79.024
Iteration31,50.966,84.728,83.415
Iteration32,51.088,84.728,83.415
Iteration33,50.063,76.987,75.610
Iteration34,51.027,83.054,80.976
Iteration35,48.845,74.477,73.659
Iteration36,48.103,81.590,79.512
Iteration37,49.950,82.218,84.390
Iteration38,50.702,77.615,77.561
Iteration39,50.250,81.381,83.902
Iteration40,50.214,81.381,82.927
Iteration41,52.192,82.427,84.390
Iteration42,53.190,82.636,84.878
Iteration43,54.398,83.054,85.854
Iteration44,56.129,83.264,85.854
Iteration45,54.628,81.590,85.366
Iteration46,56.099,82.636,84.390
Iteration47,55.798,71.548,74.146
Iteration48,56.498,81.381,82.439
Iteration49,56.181,83.891,84.390
Iteration50,53.977,81.381,82.439
Iteration51,54.359,74.477,74.146
Iteration52,53.068,81.590,81.463
Iteration53,52.130,72.385,69.268
Iteration54,52.131,69.874,66.829
Iteration55,52.995,75.732,72.195
Iteration56,52.579,80.126,75.610
Iteration57,53.691,74.059,71.707
Iteration58,54.492,77.406,75.610
Iteration59,51.954,77.406,75.610
Iteration60,51.436,72.385,71.220
Iteration61,52.904,76.987,76.098
Iteration62,52.569,76.987,76.098
Iteration63,52.910,78.243,75.122
Iteration64,53.579,78.243,75.122
Iteration65,52.756,78.033,77.073
Iteration66,51.943,79.079,77.073
Iteration67,52.849,79.079,77.073
Iteration68,51.557,82.218,81.463
Iteration69,51.201,81.799,80.488
Iteration70,51.824,82.218,80.976
Iteration71,50.414,77.824,75.610
Iteration72,49.436,76.987,75.122
Iteration73,48.978,72.803,73.171
Iteration74,47.933,79.498,76.585
Iteration75,47.522,80.126,77.561
Iteration76,48.450,80.962,80.488
Iteration77,46.344,83.473,81.951
Iteration78,45.978,84.937,84.878
Iteration79,45.877,82.636,80.000
Iteration80,46.679,83.054,80.488
Iteration81,45.897,81.799,80.976
Iteration82,45.127,82.008,80.000
Iteration83,44.963,79.916,78.537
Iteration84,45.468,84.310,86.829
Iteration85,45.056,85.774,84.878
Iteration86,44.271,84.100,86.829
Iteration87,44.675,83.891,83.415
Iteration88,43.565,84.100,83.415
Iteration89,42.012,86.402,84.878
Iteration90,39.794,86.192,83.902
Iteration91,39.717,86.192,83.902
Iteration92,39.116,84.937,82.927
Iteration93,38.328,83.473,82.927
Iteration94,38.111,83.473,82.927
Iteration95,37.084,84.937,81.463
Iteration96,36.724,84.100,81.463
Iteration97,37.414,83.473,81.463
Iteration98,37.175,83.054,82.927
Iteration99,37.098,86.192,83.902
Iteration100,36.817,86.192,83.902
Iteration101,36.951,86.402,83.902
Iteration102,37.547,84.519,80.000
Iteration103,37.556,84.519,80.000
Iteration104,37.970,84.519,80.000
Iteration105,38.179,84.519,80.000
Iteration106,38.535,83.473,81.463
Iteration107,38.935,83.473,81.463
Iteration108,39.349,83.473,81.463
Iteration109,39.148,83.473,81.463
Iteration110,40.878,83.473,81.463
Iteration111,39.302,79.916,80.000
Iteration112,39.046,79.916,79.512
Iteration113,39.367,80.335,81.951
Iteration114,39.342,82.218,80.000
Iteration115,40.410,82.008,80.488
Iteration116,40.937,82.008,80.488
Iteration117,40.585,82.008,80.488
Iteration118,40.639,82.218,80.488
Iteration119,39.852,79.707,77.073
Iteration120,39.364,82.845,82.439
Iteration121,39.518,84.519,83.902
Iteration122,40.213,84.519,83.902
Iteration123,39.710,84.519,83.902
Iteration124,39.349,80.753,78.537
Iteration125,38.397,80.126,78.049
Iteration126,38.921,80.126,78.049
Iteration127,39.577,82.427,81.951
Iteration128,40.272,81.590,79.512
Iteration129,40.383,80.126,79.024
Iteration130,40.386,85.356,84.390
Iteration131,40.217,80.126,79.024
Iteration132,40.421,82.218,80.976
Iteration133,39.972,80.126,79.024
Iteration134,40.176,80.962,78.537
Iteration135,39.912,80.962,78.537
Iteration136,40.433,82.218,82.439
Iteration137,39.831,87.657,83.902
Iteration138,39.385,82.218,82.439
Iteration139,38.637,86.820,84.878
Iteration140,38.003,81.799,80.000
Iteration141,38.524,84.310,82.927
Iteration142,39.007,82.218,78.049
Iteration143,39.259,82.218,78.049
Iteration144,38.852,83.473,80.976
Iteration145,38.757,85.146,82.439
Iteration146,39.326,84.937,80.976
Iteration147,39.528,84.937,80.976
Iteration148,38.812,82.845,80.976
Iteration149,39.952,84.937,82.439
Iteration150,39.551,83.473,80.976
Iteration151,38.825,82.218,78.049
Iteration152,38.644,85.356,82.439
Iteration153,38.969,85.356,82.439
Iteration154,38.999,85.356,82.439
Iteration155,38.995,85.356,82.439
Iteration156,38.571,84.310,83.415
Iteration157,38.368,84.937,81.463
Iteration158,38.662,84.728,84.390
Iteration159,38.852,81.590,80.488
Iteration160,38.691,81.590,80.488
Iteration161,38.693,83.054,79.512
Iteration162,38.662,85.983,81.951
Iteration163,38.611,84.728,81.951
Iteration164,38.773,82.636,79.024
Iteration165,39.110,82.218,79.024
Iteration166,39.077,83.264,81.463
Iteration167,38.882,83.264,81.463
Iteration168,39.008,82.845,80.000
Iteration169,39.273,84.310,81.463
Iteration170,39.267,84.310,81.463
Iteration171,38.879,81.172,77.561
Iteration172,39.339,81.172,77.561
Iteration173,39.469,83.264,80.488
Iteration174,39.502,82.427,79.024
Iteration175,39.245,83.682,81.463
Iteration176,39.294,83.682,81.463
Iteration177,39.211,84.100,82.927
Iteration178,39.595,83.473,80.976
Iteration179,39.756,82.427,80.976
Iteration180,40.533,82.427,80.976
Iteration181,40.456,83.891,81.463
Iteration182,39.902,84.937,84.390
Iteration183,40.152,85.356,83.415
Iteration184,39.587,81.381,79.512
Iteration185,40.218,85.565,87.317
Iteration186,39.586,85.565,87.317
Iteration187,39.716,85.565,87.317
Iteration188,40.136,80.544,77.073
Iteration189,40.555,80.544,76.585
Iteration190,40.561,84.519,84.878
Iteration191,40.605,82.008,79.024
Iteration192,40.352,82.218,80.000
Iteration193,39.656,82.845,80.976
Iteration194,40.475,81.590,79.512
Iteration195,39.654,82.636,79.024
Iteration196,39.776,81.172,78.537
Iteration197,40.700,84.310,83.902
Iteration198,40.688,84.100,82.927
Iteration199,40.865,83.054,82.927
Iteration200,39.737,83.054,82.927
Iteration201,40.030,84.310,82.927
Iteration202,40.482,81.799,80.976
Iteration203,40.393,82.427,80.000
Iteration204,40.919,82.427,80.000
Iteration205,40.401,84.937,82.927
Iteration206,39.730,82.218,79.024
Iteration207,40.045,80.962,79.512
Iteration208,39.887,85.146,83.415
Iteration209,39.913,85.146,83.415
Iteration210,39.702,83.682,80.488
Iteration211,40.376,83.682,80.488
Iteration212,40.225,85.146,83.415
Iteration213,40.019,85.774,83.902
Iteration214,39.492,84.728,82.927
Iteration215,38.500,84.519,81.951
Iteration216,37.868,84.519,81.951
Iteration217,38.090,85.356,82.927
Iteration218,37.870,84.310,83.415
Iteration219,38.328,84.310,83.415
Iteration220,38.610,85.356,82.927
Iteration221,38.615,85.565,83.902
Iteration222,38.697,84.310,82.927
Iteration223,38.644,84.310,82.927
Iteration224,38.173,85.146,84.390
Iteration225,38.145,85.565,82.927
Iteration226,37.802,86.192,83.415
Iteration227,38.430,85.146,83.415
