Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,66.212,81.172,79.024
Iteration1,65.548,81.172,79.024
Iteration2,63.346,77.406,74.634
Iteration3,58.975,81.172,79.024
Iteration4,60.583,81.172,79.024
Iteration5,59.914,75.105,70.244
Iteration6,57.601,75.105,70.244
Iteration7,56.120,75.105,71.707
Iteration8,56.318,75.105,70.244
Iteration9,56.853,85.356,84.878
Iteration10,57.108,85.356,84.878
Iteration11,58.348,85.356,84.878
Iteration12,59.369,85.356,84.878
Iteration13,59.584,85.356,84.878
Iteration14,57.427,85.356,84.878
Iteration15,54.167,85.356,84.878
Iteration16,53.222,83.473,82.439
Iteration17,51.202,85.356,84.878
Iteration18,50.865,85.356,84.878
Iteration19,51.906,85.356,84.878
Iteration20,52.006,82.008,80.488
Iteration21,52.261,74.895,72.683
Iteration22,51.461,84.310,84.390
Iteration23,52.136,80.126,79.024
Iteration24,52.470,80.335,79.024
Iteration25,50.768,80.335,79.024
Iteration26,49.401,80.335,79.024
Iteration27,47.597,83.264,79.512
Iteration28,46.972,79.079,74.146
Iteration29,47.081,85.146,80.488
Iteration30,45.448,79.079,74.146
Iteration31,45.772,86.192,84.390
Iteration32,45.573,86.192,84.390
Iteration33,41.718,86.192,84.390
Iteration34,40.380,87.448,87.805
Iteration35,39.733,87.448,87.805
Iteration36,39.570,87.448,87.805
Iteration37,39.650,85.774,85.366
Iteration38,39.533,85.356,83.415
Iteration39,38.906,86.192,84.390
Iteration40,39.695,86.402,84.878
Iteration41,39.734,86.402,84.878
Iteration42,39.999,86.402,84.878
Iteration43,37.960,85.983,85.366
Iteration44,37.835,83.473,78.537
Iteration45,37.848,84.937,83.415
Iteration46,38.718,82.636,83.902
Iteration47,38.496,82.636,83.902
Iteration48,38.451,88.075,88.293
Iteration49,38.160,87.238,87.317
Iteration50,37.163,87.238,87.317
Iteration51,36.870,87.238,87.317
Iteration52,37.241,87.238,87.317
Iteration53,36.781,87.238,87.317
Iteration54,35.700,86.402,85.366
Iteration55,36.872,88.075,87.317
Iteration56,35.669,86.402,85.366
Iteration57,34.661,86.192,86.341
Iteration58,33.756,85.774,83.415
Iteration59,33.344,86.402,85.366
Iteration60,33.375,84.100,86.341
Iteration61,33.097,87.029,90.244
Iteration62,32.357,85.774,87.805
Iteration63,31.761,85.146,87.317
Iteration64,32.136,86.611,88.293
Iteration65,31.887,87.029,90.244
Iteration66,32.378,85.983,84.878
Iteration67,32.075,86.192,87.805
Iteration68,31.786,85.983,84.878
Iteration69,32.139,86.820,84.878
Iteration70,32.544,87.029,88.780
Iteration71,32.516,88.075,88.293
Iteration72,32.826,86.611,87.805
Iteration73,33.239,84.937,84.878
Iteration74,32.936,87.029,86.341
Iteration75,32.483,87.029,86.341
Iteration76,32.295,87.029,86.341
Iteration77,32.006,87.029,86.341
Iteration78,31.845,87.029,86.341
Iteration79,31.590,87.029,86.341
Iteration80,31.134,87.029,86.341
Iteration81,30.814,87.029,86.341
Iteration82,30.009,88.075,86.829
Iteration83,29.382,86.402,87.317
Iteration84,29.955,88.075,87.317
Iteration85,30.178,88.075,87.317
Iteration86,30.067,88.075,87.317
Iteration87,29.984,88.075,87.317
Iteration88,29.985,87.238,87.317
Iteration89,29.845,87.448,87.317
Iteration90,29.962,87.448,87.317
Iteration91,29.450,87.029,87.317
Iteration92,29.313,86.820,87.317
Iteration93,29.427,86.820,87.317
Iteration94,28.967,86.820,87.317
Iteration95,29.061,85.774,86.829
Iteration96,29.034,85.774,86.829
Iteration97,29.092,85.774,86.829
Iteration98,29.431,87.238,86.829
Iteration99,29.391,86.820,87.317
Iteration100,29.336,87.029,86.829
Iteration101,29.601,86.820,86.341
Iteration102,29.471,86.820,86.341
Iteration103,29.591,87.029,88.293
Iteration104,29.100,87.866,87.317
Iteration105,29.006,87.866,87.317
Iteration106,29.082,87.238,86.829
Iteration107,29.133,86.820,86.829
Iteration108,29.220,86.402,85.366
Iteration109,29.223,86.402,85.366
Iteration110,28.646,86.402,85.366
Iteration111,28.753,87.238,86.341
Iteration112,28.758,87.238,86.341
Iteration113,28.524,87.238,86.341
Iteration114,28.696,86.192,86.829
Iteration115,28.838,86.402,86.829
Iteration116,29.092,86.192,86.829
Iteration117,28.947,86.402,87.317
Iteration118,29.218,87.448,84.878
Iteration119,29.354,86.402,88.293
Iteration120,29.184,86.402,88.293
Iteration121,29.021,86.402,88.293
Iteration122,29.173,86.402,88.293
Iteration123,29.218,86.402,88.293
Iteration124,29.212,87.029,87.805
Iteration125,29.236,86.402,86.341
Iteration126,29.000,86.611,86.829
Iteration127,29.133,86.611,86.829
Iteration128,28.465,86.611,87.805
Iteration129,28.620,86.820,87.317
Iteration130,28.619,86.611,85.366
Iteration131,28.533,86.611,85.366
Iteration132,28.398,86.820,87.317
Iteration133,28.562,86.820,87.317
Iteration134,28.720,86.820,87.317
Iteration135,28.563,87.238,85.366
Iteration136,28.322,87.238,85.854
Iteration137,28.378,86.611,86.341
Iteration138,28.371,86.611,86.341
Iteration139,28.248,86.611,86.341
Iteration140,28.185,86.611,86.341
Iteration141,28.280,86.402,87.805
Iteration142,28.402,87.238,87.317
Iteration143,28.230,87.238,87.317
Iteration144,28.135,87.029,87.317
Iteration145,28.077,87.029,87.317
Iteration146,28.168,87.448,85.854
Iteration147,28.266,87.448,85.854
