Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,67.236,72.176,73.171
Iteration1,64.877,72.176,73.171
Iteration2,63.049,72.176,73.171
Iteration3,61.932,72.176,73.171
Iteration4,59.823,72.594,73.171
Iteration5,55.010,72.176,73.171
Iteration6,54.174,71.967,73.171
Iteration7,52.109,78.033,79.512
Iteration8,52.792,72.385,73.171
Iteration9,48.482,72.385,73.171
Iteration10,48.026,72.385,73.171
Iteration11,47.880,74.895,76.585
Iteration12,47.135,74.895,76.585
Iteration13,45.793,74.477,77.073
Iteration14,45.765,80.753,81.463
Iteration15,45.437,80.335,80.976
Iteration16,45.605,74.477,77.073
Iteration17,45.534,78.452,81.463
Iteration18,44.650,78.452,81.463
Iteration19,43.970,74.686,76.585
Iteration20,44.430,74.686,76.585
Iteration21,44.184,74.686,76.585
Iteration22,44.619,76.569,79.024
Iteration23,44.810,76.569,79.024
Iteration24,44.585,80.335,85.854
Iteration25,44.580,78.033,80.976
Iteration26,44.459,78.033,80.976
Iteration27,44.311,79.498,81.951
Iteration28,44.434,76.151,78.049
Iteration29,44.412,76.151,78.049
Iteration30,44.092,76.151,78.049
Iteration31,44.235,75.105,74.634
Iteration32,44.245,75.523,78.049
Iteration33,44.186,75.523,78.049
Iteration34,44.390,75.523,78.049
Iteration35,44.091,76.778,78.537
Iteration36,44.171,75.523,78.049
Iteration37,44.368,75.523,78.049
Iteration38,44.271,77.406,79.512
Iteration39,44.569,77.406,79.512
Iteration40,43.927,77.406,79.512
Iteration41,43.562,77.406,79.512
Iteration42,43.467,75.523,78.049
Iteration43,43.752,75.523,78.049
Iteration44,44.124,75.523,78.049
Iteration45,43.994,74.268,75.610
Iteration46,44.116,75.732,78.537
Iteration47,44.126,73.640,75.610
Iteration48,44.546,77.197,80.488
Iteration49,44.463,80.962,82.439
Iteration50,44.113,78.033,80.976
Iteration51,44.173,78.033,80.976
Iteration52,44.107,82.636,85.366
Iteration53,43.646,82.636,85.366
Iteration54,43.778,82.636,85.366
Iteration55,43.887,82.636,85.366
Iteration56,44.008,82.427,83.415
Iteration57,44.123,82.427,83.415
Iteration58,43.952,82.427,83.415
Iteration59,43.720,82.636,85.366
Iteration60,43.508,82.636,85.366
Iteration61,42.739,82.636,85.366
Iteration62,43.014,82.636,85.366
Iteration63,42.882,83.473,85.854
Iteration64,42.527,82.636,85.366
Iteration65,42.473,82.636,85.366
Iteration66,42.691,82.636,85.366
Iteration67,42.626,82.636,85.366
Iteration68,43.117,82.636,85.366
Iteration69,43.443,82.008,84.878
Iteration70,43.902,82.636,85.854
Iteration71,44.058,75.941,79.024
Iteration72,44.264,78.870,80.000
Iteration73,44.266,75.941,79.024
Iteration74,44.158,82.008,82.927
Iteration75,43.998,82.008,82.927
Iteration76,43.954,82.008,82.927
Iteration77,44.013,79.707,79.024
Iteration78,44.371,79.498,81.463
Iteration79,44.216,75.105,78.049
Iteration80,44.099,75.105,78.049
Iteration81,44.090,82.218,82.927
Iteration82,44.313,80.126,78.049
Iteration83,44.883,79.707,79.024
Iteration84,45.187,80.126,79.024
Iteration85,45.202,77.197,79.024
Iteration86,45.127,75.732,78.049
Iteration87,45.106,75.732,78.049
Iteration88,44.886,77.197,79.024
Iteration89,45.300,76.569,80.000
Iteration90,45.229,76.569,80.000
Iteration91,44.597,74.895,78.049
Iteration92,44.689,74.895,78.049
Iteration93,44.865,75.523,76.585
Iteration94,44.873,75.523,76.585
Iteration95,44.848,84.310,82.927
Iteration96,44.457,76.987,78.537
Iteration97,44.519,79.916,82.927
Iteration98,44.082,79.916,82.927
Iteration99,44.084,79.916,82.927
Iteration100,44.089,77.824,79.024
Iteration101,44.095,78.243,80.488
Iteration102,44.192,78.452,80.488
Iteration103,44.242,78.452,80.488
Iteration104,44.411,78.452,80.488
Iteration105,44.296,78.452,80.976
Iteration106,44.525,78.661,80.488
Iteration107,44.273,74.686,73.171
Iteration108,44.295,74.686,73.171
Iteration109,44.086,74.686,73.171
Iteration110,44.002,78.452,80.976
Iteration111,44.277,79.498,80.976
Iteration112,43.620,80.335,81.463
Iteration113,43.434,80.335,81.463
Iteration114,43.332,80.335,81.463
Iteration115,43.141,78.033,80.000
Iteration116,42.947,82.008,83.902
Iteration117,43.005,82.636,83.902
Iteration118,42.801,82.008,83.902
Iteration119,42.965,83.264,84.390
Iteration120,42.841,81.172,83.902
Iteration121,42.833,81.172,83.902
Iteration122,42.704,82.008,83.415
Iteration123,42.830,79.916,81.463
Iteration124,42.732,82.008,85.366
Iteration125,42.611,82.008,85.366
Iteration126,42.475,82.218,83.902
Iteration127,42.295,82.218,83.902
Iteration128,42.438,82.218,83.902
Iteration129,42.296,82.218,83.902
Iteration130,41.945,82.427,84.878
Iteration131,41.695,82.427,84.878
Iteration132,41.759,82.427,84.878
Iteration133,42.020,76.360,76.098
Iteration134,41.971,75.105,74.634
Iteration135,42.345,75.105,74.634
Iteration136,42.553,75.314,74.634
Iteration137,42.796,75.105,74.634
