Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,66.058,82.845,81.463
Iteration1,63.972,82.845,81.463
Iteration2,62.459,82.845,81.463
Iteration3,58.913,82.845,81.463
Iteration4,58.197,82.845,81.463
Iteration5,56.285,81.590,82.927
Iteration6,54.715,81.590,82.927
Iteration7,55.373,80.753,79.512
Iteration8,54.496,80.753,79.512
Iteration9,54.747,77.406,75.122
Iteration10,53.270,79.498,77.561
Iteration11,53.394,79.498,77.561
Iteration12,53.056,79.498,77.561
Iteration13,53.398,85.983,84.390
Iteration14,51.154,85.983,84.390
Iteration15,50.191,85.983,84.390
Iteration16,48.399,85.983,84.390
Iteration17,47.843,85.983,84.390
Iteration18,46.714,85.983,84.390
Iteration19,45.352,87.657,88.780
Iteration20,44.980,87.657,88.780
Iteration21,44.400,87.657,88.780
Iteration22,43.241,87.657,88.780
Iteration23,42.828,87.657,88.780
Iteration24,42.040,87.657,88.780
Iteration25,41.113,87.657,88.780
Iteration26,40.694,87.657,88.780
Iteration27,39.277,87.657,88.780
Iteration28,37.945,87.657,88.780
Iteration29,37.599,87.657,88.780
Iteration30,37.235,86.820,88.780
Iteration31,36.654,86.820,88.780
Iteration32,35.840,86.820,88.780
Iteration33,35.484,86.820,88.780
Iteration34,35.323,86.820,88.780
Iteration35,35.029,85.565,83.902
Iteration36,34.988,85.565,83.902
Iteration37,34.552,85.565,83.902
Iteration38,34.685,85.565,83.902
Iteration39,34.298,86.611,89.268
Iteration40,34.133,88.075,88.293
Iteration41,34.370,88.075,88.293
Iteration42,33.702,88.075,88.293
Iteration43,33.778,88.075,86.829
Iteration44,33.469,88.912,87.317
Iteration45,33.368,87.866,87.317
Iteration46,32.947,86.820,85.366
Iteration47,32.863,86.820,85.366
Iteration48,32.420,86.820,85.366
Iteration49,32.455,86.820,85.366
Iteration50,31.986,86.820,85.366
Iteration51,32.022,86.820,85.366
Iteration52,31.851,86.820,85.366
Iteration53,31.896,86.820,85.366
Iteration54,31.803,86.820,85.366
Iteration55,31.968,85.983,86.829
Iteration56,31.883,87.866,89.268
Iteration57,31.654,86.820,87.805
Iteration58,31.740,89.540,89.756
Iteration59,31.730,89.540,89.756
Iteration60,31.756,89.540,89.756
Iteration61,31.564,89.540,89.756
Iteration62,31.752,89.540,89.756
Iteration63,31.665,89.540,89.756
Iteration64,31.377,89.540,89.756
Iteration65,31.572,88.494,87.317
Iteration66,31.394,85.774,86.341
Iteration67,31.217,89.540,89.756
Iteration68,31.264,89.121,89.268
Iteration69,31.092,89.121,89.268
Iteration70,31.104,89.121,89.268
Iteration71,31.011,89.121,89.268
Iteration72,30.860,89.121,89.268
Iteration73,30.784,89.121,89.268
Iteration74,30.556,89.121,89.268
Iteration75,30.325,87.448,86.829
Iteration76,30.326,88.285,89.756
Iteration77,30.195,87.657,86.341
Iteration78,29.686,87.657,86.341
Iteration79,29.336,89.958,90.244
Iteration80,29.070,89.958,90.244
Iteration81,29.136,88.912,87.805
Iteration82,28.844,88.912,87.805
Iteration83,28.735,88.912,87.805
Iteration84,28.753,88.912,87.805
Iteration85,28.499,88.912,87.805
Iteration86,28.382,87.657,84.878
Iteration87,28.420,89.121,89.268
Iteration88,28.332,88.703,88.293
Iteration89,28.195,88.494,89.756
Iteration90,28.064,88.075,87.317
Iteration91,28.207,88.075,87.317
Iteration92,28.169,88.912,91.220
Iteration93,28.023,88.912,91.220
Iteration94,28.023,87.866,88.780
Iteration95,27.905,87.866,88.780
Iteration96,28.025,87.866,88.780
Iteration97,27.712,87.866,88.780
Iteration98,27.683,86.611,88.780
Iteration99,27.636,87.238,90.244
Iteration100,27.731,87.238,90.244
Iteration101,27.693,87.238,90.244
Iteration102,27.547,88.703,89.268
Iteration103,27.527,87.657,89.756
Iteration104,27.422,88.912,89.268
Iteration105,27.110,88.912,89.268
Iteration106,27.006,88.912,89.268
Iteration107,27.109,88.912,89.268
Iteration108,27.022,88.912,89.268
Iteration109,26.982,87.657,89.756
Iteration110,26.947,89.958,92.683
Iteration111,26.834,89.958,92.683
Iteration112,26.745,89.958,92.683
Iteration113,26.597,89.958,92.683
Iteration114,26.502,89.540,90.244
Iteration115,26.397,89.540,90.244
Iteration116,26.307,89.540,90.244
Iteration117,26.242,88.703,90.732
Iteration118,26.254,89.958,92.683
Iteration119,26.418,89.958,92.683
Iteration120,26.507,89.958,92.683
Iteration121,26.391,89.540,90.244
Iteration122,26.243,89.958,90.732
Iteration123,26.332,89.958,90.732
Iteration124,26.339,89.958,90.732
Iteration125,26.250,89.958,90.732
Iteration126,26.312,89.958,90.732
Iteration127,26.252,89.121,88.780
Iteration128,26.114,89.121,88.780
Iteration129,26.167,88.912,89.268
Iteration130,26.006,88.912,88.293
Iteration131,25.845,88.912,88.293
Iteration132,25.845,89.540,88.293
Iteration133,25.793,89.540,88.293
Iteration134,26.024,89.540,88.293
Iteration135,25.848,89.540,88.293
Iteration136,25.776,90.167,91.220
Iteration137,25.677,89.958,92.683
Iteration138,25.496,89.121,88.293
Iteration139,25.294,89.121,88.293
Iteration140,25.135,89.121,88.293
Iteration141,25.132,89.331,91.707
Iteration142,25.132,89.331,91.707
Iteration143,25.260,89.331,91.707
Iteration144,25.343,89.331,91.707
Iteration145,25.348,89.331,91.707
Iteration146,25.290,89.331,91.707
Iteration147,25.004,89.331,91.707
Iteration148,24.992,89.331,91.707
Iteration149,25.245,89.331,91.707
Iteration150,25.282,89.331,91.707
Iteration151,24.914,89.331,91.707
Iteration152,24.616,89.331,91.707
Iteration153,24.421,89.121,91.707
Iteration154,24.253,88.912,91.220
Iteration155,24.188,89.331,91.707
Iteration156,23.975,89.331,91.707
Iteration157,23.845,89.331,91.707
Iteration158,23.865,89.331,91.707
Iteration159,23.723,89.331,91.707
Iteration160,23.771,88.703,91.707
Iteration161,23.656,88.703,91.707
Iteration162,23.516,89.331,88.780
Iteration163,23.636,89.331,89.268
Iteration164,23.468,89.331,89.268
Iteration165,23.346,89.749,89.268
Iteration166,23.291,89.331,89.268
Iteration167,23.378,89.331,89.268
Iteration168,23.315,89.331,89.268
Iteration169,23.219,89.331,89.268
Iteration170,23.242,89.331,89.268
Iteration171,23.227,90.377,89.756
Iteration172,23.235,89.331,89.268
Iteration173,23.317,89.121,89.756
Iteration174,23.214,89.121,89.756
Iteration175,23.239,89.121,89.756
Iteration176,23.211,88.703,87.805
Iteration177,23.224,88.703,87.805
Iteration178,23.293,88.912,89.268
Iteration179,23.172,88.912,89.268
Iteration180,23.174,88.912,90.244
Iteration181,23.095,88.912,89.268
Iteration182,23.115,90.377,91.220
Iteration183,23.055,90.377,91.220
Iteration184,23.240,90.795,89.756
Iteration185,23.216,90.795,89.756
Iteration186,23.210,90.377,89.756
