Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,69.083,74.059,70.244
Iteration1,67.138,76.569,76.098
Iteration2,66.163,76.569,76.098
Iteration3,62.556,77.615,72.195
Iteration4,60.569,77.615,72.195
Iteration5,58.210,74.059,69.756
Iteration6,56.683,77.615,72.195
Iteration7,55.174,77.615,72.195
Iteration8,54.383,77.615,72.195
Iteration9,53.552,77.615,72.195
Iteration10,54.152,77.615,72.195
Iteration11,53.877,81.590,80.488
Iteration12,53.845,81.590,80.488
Iteration13,52.757,81.590,80.488
Iteration14,52.671,81.590,80.488
Iteration15,52.092,81.590,80.488
Iteration16,52.225,80.753,80.488
Iteration17,51.940,80.753,80.488
Iteration18,53.351,81.590,79.512
Iteration19,52.035,81.590,79.512
Iteration20,50.667,81.590,79.512
Iteration21,51.017,81.590,79.512
Iteration22,50.028,81.590,79.512
Iteration23,48.220,81.590,79.512
Iteration24,48.452,81.590,79.512
Iteration25,49.168,82.008,80.000
Iteration26,48.925,82.218,80.976
Iteration27,48.037,82.427,80.976
Iteration28,47.174,82.427,80.976
Iteration29,47.046,82.427,80.976
Iteration30,46.201,82.427,80.976
Iteration31,45.658,82.218,80.976
Iteration32,44.556,82.008,80.976
Iteration33,42.843,82.008,80.976
Iteration34,41.984,81.381,80.488
Iteration35,42.078,81.590,80.976
Iteration36,41.712,81.381,80.488
Iteration37,41.145,81.381,80.488
Iteration38,40.433,81.381,80.488
Iteration39,40.394,82.218,80.976
Iteration40,39.703,81.799,80.976
Iteration41,39.518,83.054,80.000
Iteration42,38.858,83.054,80.000
Iteration43,38.743,83.054,80.000
Iteration44,38.708,83.054,80.000
Iteration45,38.887,83.054,80.000
Iteration46,38.863,82.218,80.976
Iteration47,38.605,81.381,80.488
Iteration48,38.892,81.381,80.488
Iteration49,39.015,81.381,80.488
Iteration50,39.766,81.381,80.488
Iteration51,39.482,81.381,80.488
Iteration52,39.154,81.172,80.000
Iteration53,39.342,80.962,79.024
Iteration54,39.067,81.590,80.488
Iteration55,39.000,81.381,80.488
Iteration56,39.290,81.590,79.512
Iteration57,38.929,81.590,79.512
Iteration58,38.726,81.590,79.512
Iteration59,38.747,81.590,79.512
Iteration60,38.957,81.799,79.512
Iteration61,39.247,81.799,79.512
Iteration62,39.260,81.799,79.024
Iteration63,38.754,83.054,80.000
Iteration64,38.643,83.054,80.000
Iteration65,38.732,82.427,80.976
Iteration66,38.390,82.008,79.512
Iteration67,38.333,82.008,79.512
Iteration68,37.948,82.636,79.024
Iteration69,38.090,81.172,80.976
Iteration70,37.998,82.218,80.976
Iteration71,37.825,80.544,78.049
Iteration72,37.736,81.590,79.512
Iteration73,37.760,81.590,79.512
Iteration74,37.717,81.590,79.512
Iteration75,37.544,81.590,79.512
Iteration76,37.467,81.381,80.488
Iteration77,37.233,82.008,81.463
Iteration78,37.237,82.427,81.463
Iteration79,37.295,82.427,80.976
Iteration80,37.490,82.427,80.976
Iteration81,37.578,82.427,80.976
Iteration82,37.705,82.427,80.976
Iteration83,37.778,82.218,80.976
Iteration84,37.679,82.636,81.951
Iteration85,37.926,82.636,81.951
Iteration86,37.831,83.682,80.976
Iteration87,37.855,83.682,80.976
Iteration88,37.965,83.682,80.976
Iteration89,37.947,82.218,80.976
Iteration90,38.128,82.218,80.976
Iteration91,38.156,83.054,81.463
Iteration92,38.164,83.054,81.463
Iteration93,38.118,83.054,81.463
Iteration94,38.217,82.427,81.463
Iteration95,38.075,82.427,81.463
Iteration96,38.194,82.218,80.000
Iteration97,38.392,81.172,79.512
Iteration98,38.394,82.218,80.488
Iteration99,38.557,82.008,80.488
Iteration100,38.449,82.008,80.488
Iteration101,38.539,82.845,80.488
Iteration102,38.320,82.845,80.488
Iteration103,38.172,82.845,80.488
Iteration104,38.369,81.381,78.537
Iteration105,38.369,80.753,75.122
Iteration106,38.171,81.381,78.537
Iteration107,37.763,81.381,78.537
Iteration108,37.674,82.427,77.073
Iteration109,37.624,82.427,77.073
Iteration110,37.596,81.799,79.512
Iteration111,37.492,81.799,79.512
Iteration112,37.471,82.218,80.488
Iteration113,37.302,82.636,80.488
Iteration114,37.248,81.172,78.537
Iteration115,37.186,82.008,80.976
Iteration116,37.050,83.054,80.976
Iteration117,37.263,83.054,80.976
Iteration118,37.402,83.054,80.976
Iteration119,37.310,83.054,80.976
Iteration120,37.212,83.054,78.049
Iteration121,37.196,83.054,78.049
Iteration122,37.103,83.054,78.049
Iteration123,36.791,82.636,79.024
Iteration124,36.831,82.845,80.488
Iteration125,36.808,82.845,80.488
Iteration126,36.814,82.845,80.488
Iteration127,36.925,82.427,80.000
Iteration128,36.850,82.427,80.000
Iteration129,36.847,82.427,80.000
Iteration130,36.986,83.473,80.488
Iteration131,36.754,83.473,80.488
Iteration132,36.654,82.218,80.488
Iteration133,36.678,82.218,80.488
Iteration134,36.604,82.218,81.463
Iteration135,36.661,82.218,81.463
Iteration136,36.498,82.218,81.463
Iteration137,36.253,82.218,81.463
Iteration138,36.471,82.218,81.463
Iteration139,36.382,82.218,81.463
Iteration140,36.263,83.891,80.976
Iteration141,36.116,83.891,80.976
Iteration142,35.941,82.427,80.488
Iteration143,35.972,83.054,80.976
Iteration144,35.945,82.427,80.000
Iteration145,36.056,83.054,80.976
Iteration146,36.119,83.891,80.488
Iteration147,36.091,84.519,80.488
Iteration148,35.721,84.519,80.488
Iteration149,35.632,84.519,80.488
Iteration150,35.787,84.519,80.488
Iteration151,35.937,84.519,80.488
Iteration152,35.889,83.891,80.488
Iteration153,35.803,83.891,80.488
Iteration154,35.742,83.891,79.512
Iteration155,35.878,83.054,80.976
Iteration156,35.786,83.054,80.976
Iteration157,35.792,82.845,79.512
Iteration158,35.782,83.054,80.976
Iteration159,35.753,83.054,80.976
Iteration160,35.687,83.473,79.024
Iteration161,35.613,83.473,79.024
Iteration162,35.493,83.473,79.024
Iteration163,35.662,83.264,81.463
Iteration164,35.999,83.264,81.463
Iteration165,35.813,82.636,79.512
Iteration166,35.414,82.636,79.512
Iteration167,35.376,82.636,79.512
Iteration168,35.217,82.636,79.512
Iteration169,35.245,82.636,79.512
Iteration170,35.260,84.519,80.488
Iteration171,35.117,84.519,80.488
Iteration172,35.253,84.519,80.488
Iteration173,35.286,84.519,80.488
Iteration174,35.346,84.519,80.488
Iteration175,35.258,84.100,83.902
Iteration176,35.399,84.100,82.927
Iteration177,35.153,84.100,82.927
Iteration178,35.327,85.774,80.488
Iteration179,35.221,81.799,79.024
Iteration180,34.948,81.799,79.024
Iteration181,34.970,81.799,79.024
Iteration182,35.081,84.937,82.927
Iteration183,35.096,84.937,82.927
Iteration184,34.909,84.937,82.927
Iteration185,34.926,84.937,82.927
Iteration186,34.848,83.891,82.927
Iteration187,34.675,83.891,82.927
Iteration188,34.808,83.891,82.927
Iteration189,34.760,84.519,80.488
Iteration190,34.575,83.473,80.488
Iteration191,34.704,83.473,80.488
Iteration192,34.801,85.146,82.439
Iteration193,34.893,85.146,82.439
Iteration194,35.324,85.146,82.439
Iteration195,35.005,85.146,82.439
Iteration196,34.880,84.937,81.951
Iteration197,34.750,85.146,82.439
Iteration198,34.488,85.146,82.439
Iteration199,34.261,85.146,82.439
Iteration200,34.376,84.937,83.415
Iteration201,34.223,84.937,83.415
Iteration202,34.239,84.937,83.415
Iteration203,34.145,85.983,82.439
Iteration204,33.977,84.937,83.415
Iteration205,34.095,84.519,81.951
Iteration206,34.192,84.937,82.439
Iteration207,33.997,84.519,81.951
Iteration208,34.189,84.728,82.439
Iteration209,34.248,84.728,82.439
Iteration210,34.191,85.565,83.415
Iteration211,34.093,84.937,82.439
Iteration212,34.272,84.937,82.439
Iteration213,34.114,83.264,83.415
Iteration214,34.025,83.264,83.415
Iteration215,34.244,83.264,83.415
Iteration216,34.093,83.264,83.415
Iteration217,34.283,83.264,83.415
Iteration218,34.540,84.937,82.439
Iteration219,34.099,84.937,82.439
Iteration220,34.140,84.937,82.439
Iteration221,33.938,84.937,82.439
Iteration222,33.944,84.519,83.415
Iteration223,34.002,84.519,83.415
Iteration224,34.010,84.100,83.415
Iteration225,33.993,84.937,83.902
Iteration226,34.018,84.100,82.439
Iteration227,34.079,84.100,82.439
Iteration228,34.190,85.356,80.976
Iteration229,34.459,85.356,80.976
Iteration230,34.234,85.356,80.976
Iteration231,34.075,84.937,82.439
Iteration232,33.922,84.937,82.439
Iteration233,34.007,84.937,82.439
Iteration234,34.284,84.937,82.439
Iteration235,34.129,84.937,82.439
Iteration236,34.122,84.937,82.439
Iteration237,33.935,84.937,82.439
Iteration238,33.514,84.937,82.439
Iteration239,33.561,84.937,82.439
Iteration240,33.415,84.937,82.439
Iteration241,33.571,84.937,82.439
Iteration242,33.087,84.937,82.439
Iteration243,32.791,84.937,82.439
Iteration244,32.592,84.937,82.439
Iteration245,32.489,85.565,83.415
Iteration246,32.497,85.565,83.415
Iteration247,32.487,84.310,80.976
Iteration248,32.565,84.310,80.976
Iteration249,32.534,85.146,81.951
Iteration250,32.488,84.937,83.902
Iteration251,32.669,84.728,84.390
Iteration252,32.401,84.728,84.390
Iteration253,32.207,84.728,84.390
Iteration254,32.265,84.728,84.390
Iteration255,32.277,84.937,81.463
Iteration256,32.320,84.937,81.463
Iteration257,32.363,86.611,82.439
Iteration258,32.213,84.519,80.976
Iteration259,32.324,85.146,82.927
Iteration260,32.390,84.519,80.976
Iteration261,32.226,84.937,84.390
Iteration262,32.231,84.519,80.976
Iteration263,32.262,84.519,80.976
Iteration264,32.400,84.937,82.927
Iteration265,32.199,84.937,82.927
Iteration266,32.017,84.519,80.976
Iteration267,31.878,87.238,84.390
Iteration268,32.035,87.448,84.390
Iteration269,31.942,87.448,84.390
