Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,69.058,75.523,71.707
Iteration1,66.128,75.523,71.707
Iteration2,65.677,75.523,71.707
Iteration3,62.762,76.360,76.585
Iteration4,60.922,83.473,79.512
Iteration5,59.634,83.473,79.512
Iteration6,56.812,83.891,79.512
Iteration7,55.774,83.891,79.512
Iteration8,55.585,83.891,79.512
Iteration9,55.412,83.891,79.512
Iteration10,54.742,83.891,79.512
Iteration11,51.924,86.611,82.439
Iteration12,50.466,86.611,82.439
Iteration13,50.452,86.820,82.439
Iteration14,47.400,86.820,82.439
Iteration15,46.251,86.820,82.439
Iteration16,45.664,88.075,83.415
Iteration17,45.458,86.192,83.902
Iteration18,44.396,87.029,84.390
Iteration19,42.719,87.029,84.390
Iteration20,41.167,87.029,84.390
Iteration21,40.159,87.448,82.439
Iteration22,38.934,87.448,82.439
Iteration23,37.148,85.774,83.902
Iteration24,35.745,85.774,83.902
Iteration25,35.069,88.285,83.902
Iteration26,33.513,88.494,83.902
Iteration27,33.238,87.029,84.390
Iteration28,32.322,87.657,85.366
Iteration29,32.055,86.192,84.390
Iteration30,31.881,86.192,84.390
Iteration31,31.964,87.866,83.415
Iteration32,31.894,87.029,84.390
Iteration33,31.854,87.029,84.390
Iteration34,31.698,88.075,84.390
Iteration35,31.891,88.075,84.390
Iteration36,31.800,88.075,84.390
Iteration37,31.661,88.075,83.902
Iteration38,31.705,88.285,84.390
Iteration39,31.804,87.657,82.439
Iteration40,31.652,88.494,82.439
Iteration41,31.406,87.657,82.439
Iteration42,31.323,87.657,82.439
Iteration43,31.378,87.657,82.439
Iteration44,31.334,88.075,83.902
Iteration45,31.301,88.075,83.902
Iteration46,31.128,87.866,83.902
Iteration47,31.041,88.075,83.902
Iteration48,30.734,87.238,83.415
Iteration49,30.684,87.657,85.854
Iteration50,30.617,87.657,85.854
Iteration51,30.358,87.657,85.854
Iteration52,30.380,87.657,85.854
Iteration53,30.375,87.657,85.854
Iteration54,30.233,88.285,83.902
Iteration55,30.101,88.285,83.902
Iteration56,29.980,87.448,84.390
Iteration57,29.939,87.448,84.390
Iteration58,29.968,88.494,84.878
Iteration59,30.027,88.703,87.805
Iteration60,30.070,88.494,84.878
Iteration61,30.032,88.494,84.878
Iteration62,29.922,88.494,84.878
Iteration63,30.015,88.285,84.878
Iteration64,30.009,88.703,87.317
Iteration65,29.555,88.703,87.317
Iteration66,29.536,88.703,87.317
Iteration67,29.414,89.540,89.756
Iteration68,29.328,88.703,87.317
Iteration69,29.199,89.540,88.293
Iteration70,28.997,89.540,88.293
Iteration71,28.841,88.703,87.317
Iteration72,28.899,89.331,84.390
Iteration73,28.899,87.866,88.780
Iteration74,28.648,87.866,88.780
Iteration75,28.466,87.866,88.780
Iteration76,28.193,87.029,88.293
Iteration77,28.161,89.331,88.293
Iteration78,28.153,87.029,88.780
Iteration79,28.249,86.402,85.366
Iteration80,28.304,86.402,85.366
Iteration81,28.376,88.494,87.805
Iteration82,28.303,88.285,86.829
Iteration83,28.065,87.448,84.878
Iteration84,27.992,87.238,85.854
Iteration85,27.898,88.075,85.854
Iteration86,27.890,87.448,87.317
Iteration87,27.647,89.540,88.293
Iteration88,27.625,87.448,87.317
Iteration89,27.567,87.448,87.317
Iteration90,27.574,88.703,86.341
Iteration91,27.284,88.285,85.854
Iteration92,27.155,88.494,87.317
Iteration93,27.023,88.703,86.829
Iteration94,26.872,88.703,86.829
Iteration95,26.723,88.703,86.829
Iteration96,26.498,89.958,89.268
Iteration97,26.314,89.121,90.732
Iteration98,26.190,88.494,86.341
Iteration99,26.299,89.331,86.829
Iteration100,26.134,89.331,86.829
Iteration101,25.957,89.331,86.829
Iteration102,25.740,89.331,86.829
Iteration103,25.662,89.331,86.829
Iteration104,25.604,89.331,86.829
Iteration105,25.916,89.331,88.780
Iteration106,25.514,89.331,88.780
Iteration107,25.347,89.331,88.780
Iteration108,25.151,89.331,88.780
Iteration109,25.014,89.749,87.317
Iteration110,25.030,89.749,87.317
Iteration111,24.730,89.749,87.317
Iteration112,24.650,89.121,89.268
Iteration113,24.495,89.121,89.268
Iteration114,24.476,88.075,87.805
Iteration115,24.348,88.075,87.805
Iteration116,24.103,88.703,88.293
Iteration117,24.209,88.703,88.293
Iteration118,23.855,88.703,88.293
Iteration119,23.551,90.167,89.756
Iteration120,23.345,89.331,90.244
Iteration121,23.257,88.912,90.244
Iteration122,23.555,89.331,89.268
Iteration123,23.423,89.540,89.756
Iteration124,23.301,88.912,90.244
Iteration125,23.279,89.540,89.756
Iteration126,23.149,89.121,90.244
Iteration127,22.868,90.377,89.756
Iteration128,22.693,90.377,89.756
Iteration129,22.582,90.377,89.756
Iteration130,22.471,90.377,89.756
Iteration131,22.494,89.540,88.293
Iteration132,22.341,90.586,89.756
Iteration133,22.383,90.377,89.268
Iteration134,22.468,90.377,89.268
Iteration135,22.152,90.377,89.268
Iteration136,21.961,90.377,90.244
Iteration137,21.988,90.167,89.756
Iteration138,21.775,89.749,90.244
Iteration139,21.708,89.749,90.244
Iteration140,21.522,90.377,88.780
Iteration141,21.390,91.004,91.220
Iteration142,21.234,90.795,90.244
Iteration143,21.389,90.586,90.732
Iteration144,21.043,90.377,90.732
Iteration145,21.065,90.377,90.732
Iteration146,20.951,90.377,90.732
Iteration147,20.901,90.377,90.732
Iteration148,20.710,90.377,90.244
Iteration149,20.790,89.958,90.732
Iteration150,20.773,90.377,90.732
Iteration151,20.638,90.377,90.244
Iteration152,20.536,90.377,90.732
Iteration153,20.520,90.377,90.732
Iteration154,20.554,90.167,90.244
Iteration155,20.610,90.167,90.244
Iteration156,20.524,90.377,90.732
Iteration157,20.323,90.377,90.732
Iteration158,20.396,90.377,90.732
Iteration159,20.215,90.377,90.732
