Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,68.478,79.498,76.098
Iteration1,65.417,79.498,76.098
Iteration2,61.620,80.544,78.537
Iteration3,59.175,80.544,78.537
Iteration4,59.930,79.498,76.098
Iteration5,63.224,79.498,76.098
Iteration6,61.839,78.452,77.561
Iteration7,58.874,77.197,81.463
Iteration8,60.760,86.611,87.805
Iteration9,59.047,65.690,73.659
Iteration10,60.083,67.155,65.366
Iteration11,60.295,67.155,65.366
Iteration12,61.424,79.498,75.122
Iteration13,60.088,73.431,70.732
Iteration14,59.820,73.431,70.732
Iteration15,60.398,73.431,70.732
Iteration16,59.024,76.569,78.537
Iteration17,59.130,73.431,70.244
Iteration18,56.758,82.218,82.439
Iteration19,53.985,86.820,86.341
Iteration20,54.904,86.820,86.341
Iteration21,52.951,86.820,86.341
Iteration22,53.651,86.820,86.341
Iteration23,54.250,86.820,86.341
Iteration24,51.828,80.335,78.537
Iteration25,51.025,78.452,75.122
Iteration26,50.507,82.008,82.439
Iteration27,50.386,78.661,72.683
Iteration28,49.243,78.661,72.683
Iteration29,49.412,77.824,76.585
Iteration30,50.154,80.126,79.512
Iteration31,49.751,80.126,79.512
Iteration32,47.622,82.218,80.976
Iteration33,48.480,82.218,80.976
Iteration34,48.583,82.218,80.976
Iteration35,46.225,82.636,82.927
Iteration36,44.699,82.636,82.927
Iteration37,44.052,84.100,86.829
Iteration38,43.784,83.264,85.366
Iteration39,43.508,82.427,86.829
Iteration40,44.270,85.146,81.951
Iteration41,43.282,86.192,88.293
Iteration42,41.946,84.728,83.415
Iteration43,42.339,84.728,83.415
Iteration44,42.077,83.264,81.463
Iteration45,41.623,80.962,78.537
Iteration46,42.035,86.192,88.293
Iteration47,40.450,84.519,83.902
Iteration48,40.131,84.519,83.902
Iteration49,39.056,84.519,83.902
Iteration50,39.073,84.519,83.902
Iteration51,40.309,83.682,85.366
Iteration52,38.346,85.356,88.780
Iteration53,38.104,85.565,89.268
Iteration54,37.809,85.565,89.268
Iteration55,37.795,87.657,89.268
Iteration56,37.074,85.565,89.268
Iteration57,37.960,85.565,89.268
Iteration58,37.774,85.565,89.268
Iteration59,38.512,84.937,89.756
Iteration60,36.588,84.937,89.756
Iteration61,36.035,84.937,89.756
Iteration62,34.934,85.146,85.366
Iteration63,35.228,85.565,85.854
Iteration64,34.695,84.937,84.878
Iteration65,33.761,86.192,89.268
Iteration66,33.736,86.192,89.268
Iteration67,33.537,86.192,89.268
Iteration68,33.407,87.238,84.390
Iteration69,33.629,86.820,84.390
Iteration70,33.602,86.820,84.390
Iteration71,32.535,86.820,84.390
Iteration72,32.625,86.820,84.390
Iteration73,32.476,86.820,84.390
Iteration74,31.972,86.820,84.390
Iteration75,32.668,85.774,88.780
Iteration76,32.740,86.402,88.293
Iteration77,31.931,86.402,88.293
Iteration78,30.699,86.611,89.268
Iteration79,30.838,86.820,88.780
Iteration80,30.033,85.356,88.780
Iteration81,30.102,86.192,89.268
Iteration82,30.061,86.192,89.268
Iteration83,29.790,86.192,89.268
Iteration84,30.014,86.192,89.268
Iteration85,29.814,86.402,88.780
Iteration86,30.558,86.402,88.293
Iteration87,29.651,87.657,90.244
Iteration88,29.081,87.448,88.293
Iteration89,29.460,87.657,89.756
Iteration90,29.322,87.657,89.756
Iteration91,29.215,87.657,89.756
Iteration92,28.774,87.657,89.756
Iteration93,29.237,87.657,88.780
Iteration94,29.003,87.448,88.780
Iteration95,29.114,86.402,89.756
Iteration96,29.645,86.402,89.756
Iteration97,28.917,86.611,88.780
Iteration98,28.626,86.611,88.780
Iteration99,28.447,87.448,88.780
Iteration100,28.465,87.448,88.780
Iteration101,28.502,87.029,86.341
Iteration102,28.351,87.448,88.780
Iteration103,28.626,87.029,89.756
Iteration104,27.715,88.703,90.732
Iteration105,27.350,87.238,88.780
Iteration106,27.664,87.029,87.805
Iteration107,26.856,87.866,88.293
Iteration108,26.872,86.402,88.293
Iteration109,27.158,86.402,88.780
Iteration110,26.970,87.029,86.829
Iteration111,26.560,86.192,88.293
Iteration112,26.532,86.192,88.293
Iteration113,26.654,86.192,88.293
Iteration114,26.598,87.029,89.268
Iteration115,26.443,87.238,88.780
Iteration116,25.995,87.238,89.756
Iteration117,26.185,88.703,89.268
Iteration118,26.125,88.285,87.805
Iteration119,26.475,86.820,87.805
Iteration120,26.573,86.820,87.805
Iteration121,26.626,88.075,88.293
Iteration122,26.622,87.657,87.317
Iteration123,26.498,86.820,87.805
Iteration124,26.328,86.611,88.780
Iteration125,25.873,87.866,88.293
Iteration126,26.071,86.611,89.756
Iteration127,25.871,87.029,88.293
Iteration128,26.084,86.820,90.732
Iteration129,26.021,87.866,88.780
Iteration130,25.644,87.866,88.780
Iteration131,25.322,88.075,88.780
Iteration132,25.237,88.912,88.780
Iteration133,24.901,87.238,89.756
Iteration134,25.144,87.238,89.756
Iteration135,25.324,87.238,89.756
Iteration136,25.046,87.238,89.268
Iteration137,24.819,87.657,88.780
Iteration138,25.025,87.657,88.780
Iteration139,24.718,87.657,88.780
Iteration140,24.893,86.820,89.756
Iteration141,25.022,87.448,89.756
Iteration142,24.792,89.958,90.732
Iteration143,24.949,89.958,90.732
Iteration144,24.614,89.958,90.732
Iteration145,24.814,89.958,90.732
Iteration146,24.631,89.331,91.220
Iteration147,24.799,89.331,91.220
Iteration148,24.957,89.331,91.220
Iteration149,25.016,89.540,90.244
Iteration150,25.007,89.540,90.244
Iteration151,24.589,89.540,90.244
Iteration152,25.212,89.540,91.220
Iteration153,24.909,89.540,91.220
Iteration154,24.622,89.540,91.220
Iteration155,24.360,89.540,91.220
Iteration156,23.946,89.749,90.244
Iteration157,23.782,90.377,91.707
Iteration158,23.812,88.285,91.220
Iteration159,24.149,89.331,91.220
Iteration160,24.419,91.004,91.707
Iteration161,24.959,88.075,89.268
Iteration162,24.750,88.912,90.732
Iteration163,24.596,89.749,89.756
Iteration164,24.525,89.331,90.244
Iteration165,24.623,89.958,90.732
Iteration166,24.374,89.958,89.756
Iteration167,23.882,89.958,89.756
Iteration168,23.789,88.912,90.244
Iteration169,24.006,89.331,89.756
Iteration170,23.883,90.795,92.195
Iteration171,23.461,90.795,92.195
Iteration172,23.351,90.795,92.195
Iteration173,23.456,89.331,91.707
Iteration174,23.232,89.540,89.756
Iteration175,23.168,89.540,89.756
Iteration176,23.329,89.540,89.756
Iteration177,23.454,89.540,89.756
Iteration178,23.290,89.540,89.756
Iteration179,22.780,89.540,89.756
Iteration180,23.061,89.540,89.756
Iteration181,23.422,88.912,91.707
Iteration182,23.316,89.749,90.244
Iteration183,23.029,89.121,90.732
Iteration184,22.723,89.540,90.732
Iteration185,22.821,89.540,90.732
