Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,67.018,70.711,66.341
Iteration1,63.369,70.711,66.341
Iteration2,61.388,70.711,66.341
Iteration3,59.615,70.711,66.341
Iteration4,58.926,70.711,66.341
Iteration5,56.842,70.711,66.341
Iteration6,55.393,70.711,66.341
Iteration7,55.563,70.711,66.341
Iteration8,53.979,76.987,75.610
Iteration9,53.351,76.987,75.610
Iteration10,54.591,76.987,75.610
Iteration11,52.969,76.987,75.610
Iteration12,54.327,76.987,75.610
Iteration13,52.757,76.987,75.610
Iteration14,53.200,76.987,75.610
Iteration15,52.794,81.381,79.512
Iteration16,51.778,81.381,79.512
Iteration17,51.431,81.381,79.512
Iteration18,52.015,81.381,79.512
Iteration19,52.374,81.381,79.512
Iteration20,53.446,80.126,77.073
Iteration21,52.663,70.711,66.341
Iteration22,53.327,70.711,66.341
Iteration23,51.883,70.711,66.341
Iteration24,51.791,70.711,66.341
Iteration25,50.589,70.711,66.341
Iteration26,50.156,70.711,66.341
Iteration27,50.228,70.711,66.341
Iteration28,51.170,70.711,66.341
Iteration29,51.148,71.757,67.805
Iteration30,52.294,71.757,67.805
Iteration31,50.797,71.757,67.805
Iteration32,50.370,69.874,66.829
Iteration33,50.668,74.686,70.732
Iteration34,51.820,77.615,75.122
Iteration35,51.760,74.686,70.732
Iteration36,51.702,74.686,70.732
Iteration37,51.569,76.987,74.146
Iteration38,48.549,75.941,73.659
Iteration39,49.435,71.130,67.317
Iteration40,49.613,71.130,67.317
Iteration41,49.401,71.339,67.317
Iteration42,49.821,79.498,75.610
Iteration43,49.577,79.498,75.610
Iteration44,49.430,79.498,75.610
Iteration45,48.645,79.498,75.610
Iteration46,48.069,79.498,75.610
Iteration47,47.742,79.498,75.610
Iteration48,48.649,76.569,73.659
Iteration49,47.993,76.569,73.659
Iteration50,47.273,76.569,73.659
Iteration51,47.925,79.498,75.610
Iteration52,47.735,79.498,75.610
Iteration53,47.566,82.845,80.488
Iteration54,47.329,82.845,80.488
Iteration55,47.686,82.845,80.488
Iteration56,47.514,78.243,74.146
Iteration57,48.085,78.243,74.146
Iteration58,47.063,78.243,74.146
Iteration59,46.943,79.916,80.488
Iteration60,47.434,79.916,80.488
Iteration61,46.563,83.682,82.439
Iteration62,46.541,83.682,82.439
Iteration63,47.615,83.682,82.439
Iteration64,47.253,83.682,82.439
Iteration65,46.882,83.682,82.439
Iteration66,47.013,81.799,80.000
Iteration67,46.113,84.519,81.951
Iteration68,46.230,79.289,76.098
Iteration69,46.081,79.079,73.171
Iteration70,46.249,79.079,73.171
Iteration71,47.326,76.569,74.146
Iteration72,48.276,82.218,80.000
Iteration73,47.362,82.427,77.561
Iteration74,46.845,83.473,78.049
Iteration75,46.459,83.473,78.049
Iteration76,46.109,83.473,78.049
Iteration77,45.678,83.473,78.537
Iteration78,46.295,83.473,78.537
Iteration79,46.171,83.473,78.537
Iteration80,45.377,83.473,78.537
Iteration81,45.216,83.473,78.537
Iteration82,43.259,83.473,78.537
Iteration83,41.350,83.473,78.537
Iteration84,39.550,85.774,87.805
Iteration85,39.668,85.774,87.805
Iteration86,38.653,85.774,87.805
Iteration87,39.154,85.774,87.805
Iteration88,39.408,86.611,87.317
Iteration89,39.505,86.611,87.317
Iteration90,38.319,86.611,87.317
Iteration91,37.044,86.611,87.317
Iteration92,37.055,85.774,84.390
Iteration93,36.541,85.774,84.390
Iteration94,36.555,85.774,84.390
Iteration95,36.766,84.728,84.390
Iteration96,36.339,84.728,84.390
Iteration97,36.354,84.728,84.390
Iteration98,35.938,84.728,84.390
Iteration99,35.957,84.728,84.390
Iteration100,35.600,83.682,84.390
Iteration101,35.015,83.682,84.390
Iteration102,34.876,83.682,84.390
Iteration103,34.063,83.682,84.390
Iteration104,34.169,83.682,84.390
Iteration105,34.478,83.682,84.390
Iteration106,34.499,83.682,84.390
Iteration107,34.321,83.682,84.390
Iteration108,34.403,83.682,84.390
Iteration109,33.588,83.682,84.390
Iteration110,33.372,83.682,84.390
Iteration111,33.211,83.682,84.390
Iteration112,33.103,83.682,84.390
Iteration113,32.974,85.146,85.854
Iteration114,32.479,85.146,85.854
Iteration115,32.967,85.146,85.854
Iteration116,32.838,85.146,85.854
Iteration117,32.875,84.519,84.878
Iteration118,32.488,84.519,84.878
Iteration119,32.758,84.519,84.878
Iteration120,32.150,84.519,84.878
Iteration121,32.263,84.519,84.878
Iteration122,32.276,84.519,84.878
Iteration123,32.118,84.519,84.878
Iteration124,32.406,84.519,84.878
Iteration125,32.378,84.100,86.829
Iteration126,32.325,84.100,86.829
Iteration127,32.484,84.100,84.390
Iteration128,31.894,84.100,84.390
Iteration129,31.862,84.100,84.390
Iteration130,31.860,84.100,84.390
Iteration131,31.783,84.728,85.366
Iteration132,31.783,84.728,85.366
Iteration133,31.772,84.728,85.366
Iteration134,31.803,84.100,84.390
Iteration135,32.297,84.100,84.390
Iteration136,31.845,85.356,86.341
Iteration137,31.610,85.774,85.366
Iteration138,31.498,84.728,85.366
Iteration139,31.129,84.519,85.366
Iteration140,30.306,84.519,85.366
Iteration141,30.204,84.519,85.366
Iteration142,30.330,84.310,84.878
Iteration143,30.199,84.310,84.878
Iteration144,30.450,84.310,84.878
Iteration145,30.226,84.519,85.366
Iteration146,30.087,84.728,85.854
Iteration147,30.220,85.356,86.341
Iteration148,30.078,85.356,86.341
Iteration149,29.763,85.356,86.341
Iteration150,29.823,85.356,86.341
Iteration151,29.737,85.356,86.341
Iteration152,29.727,85.356,86.341
Iteration153,29.838,85.356,86.341
Iteration154,29.820,85.356,86.341
Iteration155,29.862,85.356,86.341
Iteration156,29.877,85.774,86.341
Iteration157,29.804,85.774,86.341
Iteration158,29.799,85.356,86.341
Iteration159,29.807,85.356,86.341
Iteration160,29.629,85.356,86.341
Iteration161,29.789,85.356,86.341
Iteration162,29.854,85.356,86.341
Iteration163,29.869,85.356,86.341
Iteration164,29.920,85.356,86.341
Iteration165,29.812,85.356,86.341
Iteration166,29.666,85.565,85.854
Iteration167,29.542,85.565,85.854
Iteration168,29.654,85.356,85.854
Iteration169,29.692,85.356,85.854
Iteration170,29.534,85.356,85.854
Iteration171,29.676,85.356,86.341
Iteration172,29.857,84.937,86.341
Iteration173,29.831,84.728,86.341
Iteration174,29.829,84.728,86.341
Iteration175,29.752,84.937,86.341
Iteration176,29.690,84.728,86.341
Iteration177,29.750,85.146,87.317
Iteration178,29.591,85.146,87.317
Iteration179,29.506,85.146,86.829
Iteration180,29.796,85.146,86.829
Iteration181,29.888,85.146,86.829
Iteration182,29.805,85.146,86.829
Iteration183,29.984,85.146,86.829
Iteration184,30.045,85.146,86.829
Iteration185,29.938,85.146,86.829
Iteration186,29.836,85.146,86.829
Iteration187,29.862,85.146,86.829
Iteration188,29.999,85.146,86.829
Iteration189,30.021,85.146,86.829
Iteration190,29.986,85.146,86.829
Iteration191,30.221,85.146,86.829
Iteration192,30.214,85.146,86.829
Iteration193,30.366,85.146,87.317
Iteration194,30.226,85.146,87.317
Iteration195,29.999,85.146,87.317
Iteration196,29.898,85.146,87.317
Iteration197,29.834,85.146,87.317
Iteration198,29.932,85.146,87.317
Iteration199,30.034,85.146,87.317
Iteration200,29.977,85.146,87.317
Iteration201,30.047,85.146,87.317
Iteration202,30.135,85.146,87.317
Iteration203,29.940,85.146,87.317
Iteration204,29.615,85.146,87.317
Iteration205,29.531,84.937,87.317
Iteration206,29.395,84.937,87.317
Iteration207,29.613,84.937,87.317
Iteration208,29.532,85.774,86.829
Iteration209,29.378,85.774,86.829
Iteration210,29.376,85.774,86.829
Iteration211,29.527,85.146,87.317
Iteration212,29.422,85.146,87.317
Iteration213,29.349,85.146,87.317
Iteration214,29.392,85.565,87.805
Iteration215,29.450,85.565,87.805
Iteration216,29.115,85.565,87.805
Iteration217,29.153,84.310,85.366
Iteration218,29.140,84.310,85.366
Iteration219,29.247,84.310,85.366
Iteration220,29.225,85.146,87.317
Iteration221,29.162,85.146,87.317
Iteration222,29.183,85.356,86.829
Iteration223,29.246,85.146,87.317
Iteration224,29.332,85.356,86.829
Iteration225,29.333,85.356,86.829
Iteration226,29.418,84.310,85.366
Iteration227,29.446,85.356,86.829
Iteration228,29.324,84.937,86.341
Iteration229,29.388,84.310,85.366
Iteration230,29.242,84.310,85.366
Iteration231,29.248,84.310,85.366
Iteration232,29.333,85.146,87.317
Iteration233,29.314,85.774,86.829
Iteration234,29.192,85.774,86.829
Iteration235,28.983,85.146,87.317
Iteration236,29.079,85.146,87.317
Iteration237,29.001,84.937,86.341
Iteration238,28.832,85.146,85.854
Iteration239,28.766,85.146,85.854
Iteration240,28.689,85.146,85.854
Iteration241,28.595,84.937,86.341
Iteration242,28.711,84.937,86.341
Iteration243,28.685,84.937,86.341
Iteration244,28.619,84.937,86.341
Iteration245,28.697,84.937,86.341
Iteration246,28.637,84.937,86.341
Iteration247,28.589,84.937,86.341
Iteration248,28.607,84.937,86.341
Iteration249,28.604,85.146,86.829
Iteration250,28.627,85.146,86.829
Iteration251,28.629,85.146,86.829
Iteration252,28.618,85.146,87.317
Iteration253,28.674,85.146,87.317
Iteration254,28.636,84.100,86.341
Iteration255,28.610,84.728,84.878
Iteration256,28.506,84.728,84.878
Iteration257,28.525,84.728,84.878
Iteration258,28.567,84.728,84.878
Iteration259,28.564,84.728,84.878
Iteration260,28.478,85.983,86.341
Iteration261,28.512,85.983,86.341
Iteration262,28.499,85.983,86.341
Iteration263,28.585,85.983,86.341
Iteration264,28.592,85.983,86.341
Iteration265,28.605,85.983,86.341
Iteration266,28.704,84.519,84.390
Iteration267,28.674,84.519,84.390
Iteration268,28.688,84.519,84.390
Iteration269,28.662,84.519,84.390
Iteration270,28.927,84.519,84.390
Iteration271,28.866,84.519,84.390
Iteration272,28.844,84.519,84.390
Iteration273,28.883,83.891,84.878
Iteration274,28.798,84.310,85.366
Iteration275,28.736,84.100,85.366
Iteration276,28.685,84.100,85.366
Iteration277,28.771,84.100,85.366
Iteration278,28.742,84.100,85.366
Iteration279,28.728,84.100,85.366
Iteration280,28.728,84.100,85.366
Iteration281,28.746,84.100,85.366
Iteration282,28.654,84.100,85.366
Iteration283,28.724,84.100,85.366
Iteration284,28.662,84.310,85.366
Iteration285,28.629,84.310,84.390
Iteration286,28.601,84.310,84.390
Iteration287,28.572,84.519,85.366
Iteration288,28.577,84.519,85.366
Iteration289,28.599,84.519,85.366
Iteration290,28.607,84.519,85.366
Iteration291,28.625,84.519,85.366
Iteration292,28.593,84.100,85.366
Iteration293,28.580,84.100,85.366
Iteration294,28.580,84.937,85.366
Iteration295,28.572,84.937,85.366
Iteration296,28.555,84.937,85.366
