Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,67.029,76.151,77.073
Iteration1,65.003,78.870,75.610
Iteration2,60.909,80.962,82.439
Iteration3,59.638,88.912,84.390
Iteration4,56.196,82.427,80.976
Iteration5,54.706,88.912,84.390
Iteration6,55.246,83.264,80.000
Iteration7,53.904,83.264,80.000
Iteration8,52.927,81.381,79.512
Iteration9,52.672,82.427,81.463
Iteration10,53.209,82.218,80.488
Iteration11,53.922,83.054,86.341
Iteration12,53.222,83.054,86.341
Iteration13,53.277,83.054,86.341
Iteration14,53.580,83.054,86.341
Iteration15,52.429,83.054,86.341
Iteration16,51.076,82.845,86.341
Iteration17,51.791,82.845,86.341
Iteration18,51.390,82.218,80.976
Iteration19,52.026,82.218,80.976
Iteration20,51.533,82.218,79.024
Iteration21,51.758,81.381,79.024
Iteration22,52.453,82.427,79.024
Iteration23,50.809,81.381,79.024
Iteration24,50.990,80.962,78.537
Iteration25,49.553,80.962,78.537
Iteration26,49.228,83.682,82.927
Iteration27,47.414,83.682,82.927
Iteration28,48.084,83.682,82.927
Iteration29,46.841,86.192,89.268
Iteration30,46.663,84.100,82.439
Iteration31,44.057,84.100,82.439
Iteration32,43.194,84.100,82.439
Iteration33,42.091,84.100,82.439
Iteration34,41.614,84.100,82.439
Iteration35,40.939,84.100,82.439
Iteration36,40.079,84.519,84.390
Iteration37,39.371,84.519,84.390
Iteration38,39.021,84.519,84.390
Iteration39,37.855,86.192,89.756
Iteration40,38.105,84.519,84.390
Iteration41,37.041,89.121,88.293
Iteration42,36.376,88.285,88.293
Iteration43,36.248,88.703,90.244
Iteration44,36.325,87.866,88.780
Iteration45,35.915,88.703,90.244
Iteration46,35.336,88.703,90.244
Iteration47,34.516,88.703,90.244
Iteration48,33.992,88.703,90.244
Iteration49,33.532,88.494,88.293
Iteration50,33.718,88.494,88.293
Iteration51,32.923,88.285,90.244
Iteration52,33.618,88.285,90.244
Iteration53,33.082,88.494,88.293
Iteration54,33.340,91.841,89.268
Iteration55,32.464,88.912,88.780
Iteration56,32.280,88.703,91.220
Iteration57,32.606,88.703,91.220
Iteration58,31.914,88.703,91.220
Iteration59,32.201,87.866,88.780
Iteration60,32.255,88.075,88.780
Iteration61,32.506,87.238,87.805
Iteration62,32.680,87.448,85.854
Iteration63,32.490,87.238,87.805
Iteration64,32.304,87.448,86.341
Iteration65,32.389,87.866,89.268
Iteration66,32.050,88.285,85.854
Iteration67,31.507,87.866,89.268
Iteration68,31.729,88.075,87.317
Iteration69,31.835,89.540,89.268
Iteration70,31.143,89.540,89.268
Iteration71,30.916,89.540,89.268
Iteration72,31.176,89.540,89.268
Iteration73,30.653,89.331,87.317
Iteration74,30.401,89.331,87.317
Iteration75,30.107,89.331,87.317
Iteration76,30.814,89.958,90.732
Iteration77,30.683,89.749,90.732
Iteration78,30.289,87.657,86.341
Iteration79,30.204,87.448,89.268
Iteration80,30.252,87.448,89.268
Iteration81,31.099,86.820,87.805
Iteration82,30.782,87.238,88.293
Iteration83,30.545,87.866,85.366
Iteration84,30.395,87.866,85.366
Iteration85,29.705,87.866,85.366
Iteration86,29.315,87.448,85.854
Iteration87,28.832,87.866,86.829
Iteration88,28.811,87.866,86.829
Iteration89,29.155,88.494,85.854
Iteration90,28.918,88.075,88.293
Iteration91,28.294,88.075,88.293
Iteration92,28.454,89.331,89.268
Iteration93,27.947,87.866,86.829
Iteration94,28.450,89.749,88.780
Iteration95,27.975,89.958,90.732
Iteration96,28.108,89.749,90.244
Iteration97,27.776,89.749,88.293
Iteration98,27.588,89.331,90.244
Iteration99,26.591,89.331,90.244
Iteration100,26.333,89.331,90.244
Iteration101,26.282,89.121,89.756
Iteration102,26.142,89.121,89.268
Iteration103,26.295,88.494,89.268
Iteration104,26.450,88.494,89.268
Iteration105,26.323,89.121,86.341
Iteration106,26.480,89.121,86.341
Iteration107,26.346,88.494,86.341
Iteration108,26.205,88.494,86.341
Iteration109,25.707,90.795,91.220
Iteration110,25.523,90.795,91.220
Iteration111,25.411,90.795,91.220
Iteration112,25.753,90.795,91.220
Iteration113,25.526,90.795,91.220
Iteration114,26.258,90.586,90.244
Iteration115,25.767,90.586,90.244
Iteration116,25.819,90.586,90.244
Iteration117,26.136,90.586,90.244
Iteration118,26.237,90.586,89.756
Iteration119,25.614,90.586,89.756
Iteration120,25.135,90.586,89.756
Iteration121,25.154,90.586,89.756
Iteration122,24.438,90.586,89.756
Iteration123,24.074,90.586,89.756
Iteration124,24.256,90.586,89.756
Iteration125,24.270,90.167,90.244
Iteration126,24.401,89.749,91.220
Iteration127,24.708,89.540,89.756
Iteration128,24.702,89.540,91.220
Iteration129,24.634,89.331,90.732
Iteration130,25.080,89.540,90.732
Iteration131,24.544,89.121,89.268
Iteration132,24.525,88.912,88.780
Iteration133,25.030,89.540,89.756
