Iteration,Error,Training_accuracy,Test_accuracy
Iteration303,18.620,90.795,90.732
Iteration304,18.631,91.004,92.683
Iteration305,18.653,91.004,91.220
Iteration306,18.707,91.423,93.171
Iteration307,18.691,91.632,91.707
Iteration308,18.608,91.423,93.171
Iteration309,18.576,91.213,91.707
Iteration310,18.524,91.213,91.707
Iteration311,18.499,90.795,92.683
Iteration312,18.466,91.213,91.707
Iteration313,18.484,91.213,91.707
Iteration314,18.493,90.377,93.171
Iteration315,18.498,90.377,93.171
Iteration316,18.445,90.377,93.171
Iteration317,18.425,89.958,92.195
Iteration318,18.395,91.632,91.707
Iteration319,18.387,90.795,92.195
Iteration320,18.349,90.795,92.195
Iteration321,18.342,91.423,92.195
Iteration322,18.322,90.795,92.195
Iteration323,18.331,90.795,92.195
Iteration324,18.316,90.795,92.195
Iteration325,18.325,91.004,91.220
Iteration326,18.310,91.213,92.683
Iteration327,18.370,91.213,92.683
Iteration328,18.340,91.213,91.707
Iteration329,18.298,91.213,91.707
Iteration330,18.249,91.213,91.707
Iteration331,18.176,91.841,91.707
Iteration332,18.263,91.632,92.683
Iteration333,18.193,91.632,92.683
Iteration334,18.227,91.213,92.683
Iteration335,18.292,91.423,92.195
Iteration336,18.262,91.423,92.195
Iteration337,18.213,91.004,92.683
Iteration338,18.135,91.213,91.707
Iteration339,18.135,91.841,91.707
Iteration340,18.186,91.841,91.707
Iteration341,18.156,91.632,92.683
Iteration342,18.143,91.213,91.707
Iteration343,18.152,91.004,92.683
Iteration344,18.131,91.423,92.195
Iteration345,18.092,92.259,91.707
Iteration346,18.128,91.423,92.195
Iteration347,18.100,92.050,91.707
Iteration348,18.135,91.841,91.220
Iteration349,18.223,91.632,92.683
Iteration350,18.214,90.795,91.707
Iteration351,18.167,90.795,91.707
Iteration352,18.281,91.632,91.707
Iteration353,18.265,90.795,91.707
Iteration354,18.287,91.423,92.683
Iteration355,18.235,90.795,91.707
Iteration356,18.189,90.586,92.195
Iteration357,18.183,90.586,92.195
Iteration358,18.203,91.423,91.707
Iteration359,18.236,91.423,92.683
Iteration360,18.187,91.632,92.195
Iteration361,18.241,91.841,92.683
Iteration362,18.205,91.841,92.683
Iteration363,18.245,91.632,91.220
Iteration364,18.276,91.632,91.220
Iteration365,18.346,91.213,92.683
Iteration366,18.363,90.377,92.195
Iteration367,18.386,91.004,91.220
Iteration368,18.308,91.632,92.195
Iteration369,18.325,91.632,91.707
Iteration370,18.261,91.632,91.707
Iteration371,18.337,91.841,92.195
Iteration372,18.297,91.841,92.195
Iteration373,18.285,91.632,92.683
Iteration374,18.227,91.632,92.683
Iteration375,18.312,91.632,93.171
Iteration376,18.367,91.632,93.171
Iteration377,18.384,91.423,93.171
Iteration378,18.420,91.632,91.707
Iteration379,18.477,91.213,91.707
Iteration380,18.464,91.632,91.707
Iteration381,18.503,91.213,92.683
Iteration382,18.520,90.795,91.220
Iteration383,18.493,91.213,92.195
Iteration384,18.467,91.423,92.195
Iteration385,18.507,91.213,93.171
Iteration386,18.466,90.795,92.195
Iteration387,18.488,92.050,93.171
Iteration388,18.456,92.050,93.171
Iteration389,18.522,91.423,91.707
Iteration390,18.432,91.004,92.683
Iteration391,18.410,91.004,93.171
Iteration392,18.399,91.004,93.171
Iteration393,18.405,91.004,93.171
Iteration394,18.327,91.632,92.195
Iteration395,18.309,91.632,92.195
Iteration396,18.311,91.632,91.220
Iteration397,18.296,91.004,92.195
Iteration398,18.304,91.004,92.195
Iteration399,18.307,91.004,92.195
Iteration400,18.336,91.632,92.683
Iteration401,18.269,91.004,92.195
Iteration402,18.277,91.004,92.195
Iteration403,18.243,91.213,91.707
Iteration404,18.233,91.213,91.707
Iteration405,18.281,91.213,91.707
Iteration406,18.313,90.586,91.707
Iteration407,18.252,90.586,91.707
Iteration408,18.247,91.004,91.707
Iteration409,18.321,91.423,92.683
Iteration410,18.309,92.259,92.195
Iteration411,18.250,91.213,92.683
Iteration412,18.293,91.841,93.659
Iteration413,18.361,91.423,91.707
Iteration414,18.344,91.841,93.171
Iteration415,18.299,90.795,92.195
Iteration416,18.256,90.795,91.220
Iteration417,18.303,91.213,91.707
Iteration418,18.174,91.632,93.171
Iteration419,18.180,91.632,93.171
Iteration420,18.200,91.632,92.195
Iteration421,18.238,91.423,93.171
Iteration422,18.261,91.213,91.707
Iteration423,18.215,91.004,91.220
Iteration424,18.215,90.167,92.195
Iteration425,18.219,90.167,92.195
Iteration426,18.178,90.377,92.195
Iteration427,18.188,91.841,91.220
Iteration428,18.167,91.423,93.171
Iteration429,18.147,91.423,92.195
Iteration430,18.069,92.050,92.195
Iteration431,18.043,90.795,91.707
Iteration432,18.062,91.841,92.195
Iteration433,18.037,91.841,92.195
Iteration434,18.083,91.423,92.683
Iteration435,18.108,91.213,91.707
Iteration436,18.080,90.586,91.707
Iteration437,18.035,90.586,91.707
Iteration438,18.005,90.795,91.707
Iteration439,18.029,90.795,91.707
Iteration440,17.935,91.004,92.195
Iteration441,17.948,91.004,92.195
Iteration442,17.922,91.004,91.707
Iteration443,17.968,91.004,91.707
Iteration444,17.912,91.632,93.171
Iteration445,17.906,91.213,91.220
Iteration446,17.824,91.004,92.195
Iteration447,17.804,91.632,92.195
Iteration448,17.789,91.632,92.683
Iteration449,17.787,91.632,92.195
Iteration450,17.813,91.841,92.195
Iteration451,17.785,91.841,92.195
Iteration452,17.840,91.841,92.195
Iteration453,17.863,91.841,92.195
