Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,61.536,80.126,81.951
Iteration1,63.788,75.105,69.756
Iteration2,60.403,76.778,78.049
Iteration3,61.052,76.778,78.049
Iteration4,58.918,65.900,64.390
Iteration5,62.201,68.410,66.341
Iteration6,66.278,76.360,74.634
Iteration7,67.684,71.130,68.293
Iteration8,62.831,76.360,74.634
Iteration9,63.174,76.360,74.634
Iteration10,60.774,77.197,76.098
Iteration11,61.485,79.707,75.610
Iteration12,59.365,84.937,83.902
Iteration13,53.767,84.937,83.902
Iteration14,51.248,76.778,77.073
Iteration15,52.847,76.778,77.073
Iteration16,51.308,76.778,77.073
Iteration17,51.396,76.778,77.073
Iteration18,53.233,79.916,77.561
Iteration19,51.679,79.916,77.561
Iteration20,50.740,74.477,68.780
Iteration21,49.287,82.218,80.488
Iteration22,48.689,82.218,80.488
Iteration23,49.217,83.891,85.366
Iteration24,46.597,81.799,80.000
Iteration25,46.209,81.799,80.000
Iteration26,45.322,81.799,79.512
Iteration27,44.330,81.799,79.512
Iteration28,44.648,82.008,80.000
Iteration29,43.678,81.590,79.024
Iteration30,42.453,81.381,80.000
Iteration31,43.893,81.381,80.000
Iteration32,44.584,80.962,78.537
Iteration33,45.953,79.916,79.024
Iteration34,45.047,79.916,79.024
Iteration35,45.679,80.753,78.537
Iteration36,46.055,80.753,78.537
Iteration37,46.067,76.360,73.659
Iteration38,47.033,76.360,73.659
Iteration39,46.999,77.197,71.220
Iteration40,47.217,77.197,71.220
Iteration41,46.049,81.590,82.439
Iteration42,46.814,82.636,82.439
Iteration43,46.214,77.406,71.220
Iteration44,46.106,77.406,71.220
Iteration45,45.332,77.406,71.220
Iteration46,44.318,77.197,73.171
Iteration47,45.001,77.197,73.171
Iteration48,43.806,76.987,71.707
Iteration49,43.948,78.661,72.195
Iteration50,43.262,78.661,72.195
Iteration51,43.829,76.987,71.707
Iteration52,42.829,78.033,70.732
Iteration53,42.386,80.962,79.512
Iteration54,42.329,78.243,70.732
Iteration55,41.702,76.778,74.146
Iteration56,42.012,75.314,73.171
Iteration57,42.225,75.314,73.171
Iteration58,41.999,78.243,72.195
Iteration59,42.285,81.590,80.488
Iteration60,42.039,81.590,80.488
Iteration61,42.412,76.987,71.707
Iteration62,42.585,76.987,71.707
Iteration63,42.675,75.314,71.220
Iteration64,43.033,75.314,71.220
Iteration65,43.257,75.314,71.220
Iteration66,42.649,75.314,71.220
Iteration67,42.343,74.895,70.732
Iteration68,42.278,78.033,73.659
Iteration69,41.842,78.033,73.659
Iteration70,41.767,78.033,73.659
Iteration71,41.619,78.870,75.610
Iteration72,41.633,79.079,75.610
Iteration73,41.586,76.778,72.683
Iteration74,42.106,82.845,80.488
Iteration75,41.338,81.172,79.024
Iteration76,41.401,82.845,80.976
Iteration77,41.168,81.172,78.537
Iteration78,40.390,82.427,78.537
Iteration79,40.526,79.916,79.024
Iteration80,40.222,81.799,79.512
Iteration81,39.990,80.126,78.537
Iteration82,39.581,80.126,78.537
Iteration83,38.984,80.126,78.537
Iteration84,37.799,82.218,80.976
Iteration85,37.794,82.218,80.976
Iteration86,37.013,82.218,80.976
Iteration87,36.907,81.381,81.463
Iteration88,37.185,81.381,79.512
Iteration89,37.003,81.381,79.512
Iteration90,37.154,81.381,79.512
Iteration91,37.318,79.916,75.122
Iteration92,36.703,82.845,82.927
Iteration93,36.256,82.636,83.415
Iteration94,36.235,85.356,80.488
Iteration95,36.034,83.264,81.463
Iteration96,36.116,83.264,81.463
Iteration97,36.473,83.264,81.463
Iteration98,35.826,83.264,81.463
Iteration99,36.119,83.264,81.463
Iteration100,36.150,83.264,81.463
Iteration101,36.228,83.264,84.390
Iteration102,35.949,81.799,81.463
Iteration103,36.291,83.473,82.439
Iteration104,36.180,83.473,82.439
Iteration105,36.100,83.473,82.439
Iteration106,36.205,83.473,82.439
Iteration107,35.526,83.473,82.439
Iteration108,36.383,83.473,82.439
Iteration109,36.666,80.753,78.049
Iteration110,37.058,81.590,78.537
Iteration111,36.837,81.172,78.537
Iteration112,36.883,81.172,78.537
Iteration113,37.678,81.172,78.537
Iteration114,37.624,81.172,78.537
Iteration115,36.871,81.172,78.537
Iteration116,37.918,81.172,77.561
Iteration117,38.216,80.962,76.098
Iteration118,38.207,78.870,74.634
Iteration119,38.475,78.870,75.122
Iteration120,38.479,78.870,75.122
Iteration121,37.901,78.870,75.122
Iteration122,38.267,78.870,75.122
Iteration123,37.823,80.753,76.098
Iteration124,37.192,80.753,78.537
Iteration125,37.062,80.753,78.537
Iteration126,37.443,80.753,78.537
Iteration127,36.203,82.218,78.537
Iteration128,36.013,79.079,76.098
Iteration129,36.702,79.289,76.098
Iteration130,36.607,81.381,79.512
Iteration131,36.707,80.753,77.561
Iteration132,36.059,79.498,75.610
Iteration133,36.531,81.172,79.024
Iteration134,36.578,81.172,79.024
Iteration135,37.480,80.962,79.512
Iteration136,36.930,80.962,79.512
Iteration137,36.088,81.799,78.537
Iteration138,35.489,80.962,79.512
Iteration139,35.813,80.962,79.512
Iteration140,35.898,81.172,81.463
Iteration141,36.263,81.172,78.049
Iteration142,36.622,81.799,78.537
Iteration143,37.094,81.172,79.024
Iteration144,37.438,81.172,79.024
Iteration145,36.756,81.590,79.512
Iteration146,36.266,81.590,79.512
Iteration147,35.731,82.218,79.512
Iteration148,35.666,82.218,79.512
Iteration149,35.207,82.427,79.512
Iteration150,35.140,82.427,79.512
Iteration151,35.007,82.427,79.512
Iteration152,34.599,82.636,79.512
Iteration153,34.761,82.636,79.512
Iteration154,34.201,82.636,79.024
Iteration155,34.481,82.636,79.024
Iteration156,34.098,82.636,79.024
Iteration157,34.682,82.636,79.024
