Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,67.888,78.661,78.049
Iteration1,64.606,78.661,78.049
Iteration2,62.487,78.661,78.049
Iteration3,59.208,78.870,74.146
Iteration4,58.192,77.197,75.610
Iteration5,56.627,77.197,75.610
Iteration6,55.060,77.824,72.195
Iteration7,54.433,77.824,72.195
Iteration8,52.610,77.824,72.195
Iteration9,52.805,78.661,76.585
Iteration10,52.457,78.661,76.585
Iteration11,52.216,86.611,85.854
Iteration12,51.756,78.661,76.585
Iteration13,51.769,79.707,77.073
Iteration14,51.567,79.707,77.073
Iteration15,51.952,75.732,78.537
Iteration16,52.035,79.707,77.073
Iteration17,51.368,82.636,83.902
Iteration18,50.489,82.636,83.902
Iteration19,50.762,82.636,83.902
Iteration20,51.326,82.845,83.902
Iteration21,50.214,85.565,83.902
Iteration22,49.230,85.565,83.902
Iteration23,49.295,85.774,83.902
Iteration24,49.425,85.774,83.902
Iteration25,49.048,85.774,83.902
Iteration26,49.442,87.029,92.683
Iteration27,48.629,87.029,92.683
Iteration28,47.731,87.866,93.171
Iteration29,47.588,84.937,80.488
Iteration30,47.590,84.937,80.488
Iteration31,47.260,84.937,80.488
Iteration32,47.367,84.937,80.488
Iteration33,47.486,84.728,84.390
Iteration34,47.406,84.728,84.390
Iteration35,46.634,84.728,84.390
Iteration36,46.508,84.728,84.390
Iteration37,46.399,74.268,72.195
Iteration38,46.598,74.268,72.195
Iteration39,46.088,74.268,72.195
Iteration40,46.795,80.962,76.098
Iteration41,45.919,80.962,76.098
Iteration42,46.202,74.268,72.195
Iteration43,46.490,83.473,80.976
Iteration44,45.563,83.473,80.976
Iteration45,45.995,83.473,80.976
Iteration46,45.642,83.473,80.976
Iteration47,45.144,83.473,80.976
Iteration48,45.363,85.356,84.390
Iteration49,45.202,85.356,84.390
Iteration50,45.354,85.356,84.390
Iteration51,44.589,85.356,84.390
Iteration52,43.485,84.519,82.927
Iteration53,43.545,84.519,82.927
Iteration54,42.668,84.519,82.927
Iteration55,43.247,84.519,82.927
Iteration56,42.951,84.519,82.927
Iteration57,42.012,86.820,82.927
Iteration58,41.979,84.100,80.976
Iteration59,41.458,84.728,84.390
Iteration60,40.950,84.728,84.390
Iteration61,40.714,84.100,80.976
Iteration62,41.233,84.519,82.439
Iteration63,39.901,85.146,85.854
Iteration64,39.682,84.100,85.854
Iteration65,39.849,84.100,85.854
Iteration66,40.286,84.310,82.439
Iteration67,39.597,86.192,85.366
Iteration68,39.102,86.192,85.366
Iteration69,38.734,86.192,85.366
Iteration70,38.599,86.192,85.366
Iteration71,38.098,86.611,83.415
Iteration72,38.037,86.611,83.415
Iteration73,38.400,86.611,83.415
Iteration74,38.014,86.611,83.415
Iteration75,37.272,86.611,83.415
Iteration76,37.037,86.611,83.415
Iteration77,37.153,84.310,83.902
Iteration78,37.106,84.310,83.902
Iteration79,37.133,86.192,85.366
