Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,65.299,82.636,80.976
Iteration1,61.946,82.636,80.976
Iteration2,60.852,82.636,80.976
Iteration3,57.022,82.636,80.976
Iteration4,55.239,76.987,74.146
Iteration5,55.499,76.987,74.146
Iteration6,54.469,76.987,74.146
Iteration7,54.554,76.987,74.146
Iteration8,52.467,76.987,74.146
Iteration9,51.644,76.987,74.146
Iteration10,50.371,76.987,74.146
Iteration11,49.460,76.987,74.146
Iteration12,48.461,76.987,74.146
Iteration13,48.110,76.987,74.146
Iteration14,47.922,76.987,74.146
Iteration15,47.642,77.824,74.146
Iteration16,47.693,80.962,79.024
Iteration17,47.168,77.824,74.146
Iteration18,47.098,77.824,74.146
Iteration19,47.295,79.916,78.049
Iteration20,46.923,79.916,78.049
Iteration21,46.609,79.916,78.049
Iteration22,45.832,79.916,78.049
Iteration23,45.516,79.916,78.049
Iteration24,45.058,79.916,78.049
Iteration25,44.985,79.916,78.049
Iteration26,44.722,79.916,78.049
Iteration27,44.329,79.916,78.049
Iteration28,44.381,82.218,80.000
Iteration29,44.161,82.218,80.000
Iteration30,44.791,79.916,78.049
Iteration31,44.740,79.916,78.049
Iteration32,43.995,83.473,81.463
Iteration33,43.365,79.916,78.537
Iteration34,43.338,79.916,78.537
Iteration35,43.950,79.916,78.537
Iteration36,43.593,79.916,78.537
Iteration37,43.208,80.753,79.024
Iteration38,42.529,80.962,80.000
Iteration39,41.830,80.753,79.024
Iteration40,41.409,80.753,79.024
Iteration41,40.565,80.753,79.024
Iteration42,40.318,82.636,81.463
Iteration43,40.316,80.753,79.024
Iteration44,40.558,80.753,79.024
Iteration45,40.388,80.753,79.024
Iteration46,40.349,85.774,80.976
Iteration47,39.915,79.707,78.537
Iteration48,38.984,80.335,79.024
Iteration49,38.756,83.682,80.488
Iteration50,38.209,83.682,80.488
Iteration51,38.068,81.381,76.585
Iteration52,37.833,87.866,82.927
Iteration53,37.674,87.866,82.927
Iteration54,37.554,87.866,82.927
Iteration55,37.691,87.866,82.927
Iteration56,37.641,87.866,82.927
Iteration57,37.470,87.866,82.927
Iteration58,37.285,87.866,82.927
Iteration59,37.455,84.519,81.951
Iteration60,37.406,84.519,81.951
Iteration61,37.311,84.937,83.415
Iteration62,37.380,84.937,83.415
Iteration63,37.398,84.937,83.415
Iteration64,37.323,84.937,83.415
Iteration65,37.372,84.937,83.415
Iteration66,37.465,84.937,83.415
Iteration67,37.469,84.937,83.415
Iteration68,37.544,84.937,85.366
Iteration69,37.306,85.565,83.902
Iteration70,37.240,84.100,81.951
Iteration71,37.106,84.100,81.951
Iteration72,37.006,85.565,83.902
Iteration73,36.977,84.519,82.439
Iteration74,36.793,85.565,83.902
Iteration75,36.572,85.146,83.415
Iteration76,36.346,85.565,83.415
Iteration77,36.304,85.146,83.415
Iteration78,36.315,85.146,84.390
Iteration79,36.328,85.146,84.390
Iteration80,36.593,85.146,84.390
Iteration81,36.422,85.565,83.902
Iteration82,36.500,85.565,83.902
Iteration83,36.566,85.565,83.902
Iteration84,36.259,83.054,82.439
Iteration85,36.192,83.054,82.439
Iteration86,35.956,83.054,82.439
Iteration87,35.952,83.054,82.439
Iteration88,36.014,83.054,82.439
Iteration89,35.943,83.054,82.439
Iteration90,35.754,83.054,82.439
Iteration91,35.708,85.565,83.902
Iteration92,35.541,85.565,83.902
Iteration93,35.549,85.565,83.902
Iteration94,35.730,85.565,83.902
Iteration95,35.716,83.264,81.463
Iteration96,35.852,83.264,81.463
Iteration97,35.904,83.264,81.463
Iteration98,35.738,83.264,81.463
Iteration99,35.720,85.565,81.951
Iteration100,35.644,83.264,81.951
Iteration101,35.595,83.264,81.951
Iteration102,35.680,83.264,81.951
Iteration103,35.578,83.264,81.951
Iteration104,35.507,83.264,81.951
Iteration105,35.509,83.264,81.951
Iteration106,35.506,83.264,81.951
Iteration107,35.361,83.264,81.951
Iteration108,35.154,83.264,81.951
Iteration109,35.105,83.264,81.951
Iteration110,35.198,84.100,82.439
Iteration111,34.918,83.264,81.951
Iteration112,34.928,83.264,81.951
Iteration113,35.019,83.264,81.951
Iteration114,34.831,85.774,84.390
Iteration115,35.005,83.264,81.951
Iteration116,34.897,87.657,86.341
Iteration117,34.823,87.657,86.341
Iteration118,34.714,84.937,84.878
Iteration119,34.713,84.937,84.878
Iteration120,34.664,84.937,84.878
Iteration121,34.365,84.937,84.878
Iteration122,34.123,84.937,84.878
Iteration123,34.029,84.937,84.878
Iteration124,33.719,84.937,84.878
Iteration125,33.779,84.937,84.878
Iteration126,33.710,84.937,84.878
Iteration127,33.643,84.937,84.878
Iteration128,33.849,84.937,84.878
Iteration129,33.794,84.310,83.902
Iteration130,33.848,84.310,83.902
Iteration131,33.762,84.937,84.878
Iteration132,33.693,84.937,84.878
Iteration133,33.728,84.937,84.878
Iteration134,33.797,84.937,84.878
Iteration135,33.543,84.937,84.878
Iteration136,33.256,87.029,85.854
Iteration137,33.247,87.029,85.854
Iteration138,33.385,87.029,85.854
Iteration139,33.446,87.029,86.829
Iteration140,33.251,87.029,86.829
Iteration141,33.240,87.029,86.829
Iteration142,33.252,87.029,86.341
Iteration143,33.063,87.029,86.341
Iteration144,33.083,85.774,83.902
