Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,69.315,53.347,51.220
Iteration1,68.559,54.812,51.707
Iteration2,68.604,54.812,52.195
Iteration3,67.681,58.787,58.049
Iteration4,65.379,64.644,62.439
Iteration5,65.379,64.644,62.439
Iteration6,65.387,64.644,62.439
Iteration7,65.057,64.644,62.439
Iteration8,65.191,64.644,61.951
Iteration9,65.268,64.644,62.439
Iteration10,65.553,64.226,61.951
Iteration11,65.522,64.017,61.951
Iteration12,64.516,64.435,60.976
Iteration13,65.790,64.435,61.951
Iteration14,65.839,64.435,61.951
Iteration15,65.839,64.435,61.951
Iteration16,65.600,64.435,62.439
Iteration17,65.476,64.226,62.927
Iteration18,65.476,64.226,62.927
Iteration19,65.043,64.644,62.439
Iteration20,65.009,64.644,62.439
Iteration21,65.009,64.644,62.439
Iteration22,65.009,64.644,62.439
Iteration23,65.009,64.644,62.439
Iteration24,65.009,64.644,62.439
Iteration25,64.697,64.644,62.439
Iteration26,64.597,64.644,62.439
Iteration27,64.597,64.644,62.439
Iteration28,64.597,64.644,62.439
Iteration29,64.595,64.644,62.439
Iteration30,64.595,64.644,62.439
Iteration31,64.590,64.644,62.439
Iteration32,64.590,64.644,62.439
Iteration33,64.556,64.644,62.439
Iteration34,64.556,64.644,62.439
Iteration35,64.556,64.644,62.439
Iteration36,64.554,64.644,62.439
Iteration37,64.554,64.644,62.439
Iteration38,64.548,64.644,62.439
Iteration39,64.548,64.644,62.439
Iteration40,64.548,64.644,62.439
Iteration41,64.548,64.644,62.439
Iteration42,64.424,64.854,62.439
Iteration43,64.424,64.854,62.439
Iteration44,64.241,65.272,62.439
Iteration45,64.173,65.063,62.439
Iteration46,63.755,65.063,62.439
Iteration47,63.755,65.063,62.439
Iteration48,63.755,65.063,62.439
Iteration49,63.755,65.063,62.439
Iteration50,63.755,65.063,62.439
Iteration51,63.423,65.272,62.439
Iteration52,63.423,65.272,62.439
Iteration53,63.423,65.272,62.439
Iteration54,62.989,65.272,62.439
Iteration55,62.778,65.272,62.439
Iteration56,62.778,65.272,62.439
Iteration57,62.778,65.272,62.439
Iteration58,62.750,65.272,62.439
Iteration59,62.750,65.272,62.439
Iteration60,62.750,65.272,62.439
Iteration61,62.750,65.272,62.439
Iteration62,62.750,65.272,62.439
Iteration63,62.750,65.272,62.439
Iteration64,62.750,65.272,62.439
Iteration65,62.750,65.272,62.439
Iteration66,62.750,65.272,62.439
Iteration67,62.750,65.272,62.439
Iteration68,62.750,65.272,62.439
Iteration69,62.750,65.272,62.439
Iteration70,62.750,65.272,62.439
Iteration71,62.750,65.272,62.439
Iteration72,62.626,65.272,62.439
Iteration73,62.626,65.272,62.439
Iteration74,62.626,65.272,62.439
Iteration75,62.584,65.272,62.439
Iteration76,62.584,65.272,62.439
Iteration77,62.478,65.272,62.439
Iteration78,62.478,65.272,62.439
Iteration79,62.419,65.481,62.439
Iteration80,62.411,65.481,62.439
Iteration81,62.411,65.481,62.439
Iteration82,62.372,65.481,63.415
Iteration83,61.410,65.272,62.439
Iteration84,61.410,65.272,62.439
Iteration85,61.381,65.272,62.439
Iteration86,61.304,65.481,62.439
Iteration87,61.304,65.481,62.439
Iteration88,61.304,65.481,62.439
Iteration89,61.304,65.481,62.439
Iteration90,61.304,65.481,62.439
Iteration91,61.304,65.481,62.439
Iteration92,61.304,65.481,62.439
Iteration93,59.889,63.808,63.902
Iteration94,59.886,63.808,63.902
Iteration95,58.762,64.017,64.390
Iteration96,58.762,64.017,64.390
Iteration97,58.762,64.017,64.390
Iteration98,58.762,64.017,64.390
Iteration99,55.057,65.272,64.390
Iteration100,55.057,65.272,64.390
Iteration101,55.057,65.272,64.390
Iteration102,55.057,65.272,64.390
Iteration103,55.038,65.272,64.390
Iteration104,54.753,65.481,64.390
Iteration105,54.485,65.690,64.390
Iteration106,54.485,65.690,64.390
Iteration107,54.485,65.690,64.390
Iteration108,54.422,65.272,65.854
Iteration109,54.422,65.272,65.854
Iteration110,54.422,65.272,65.854
Iteration111,54.422,65.272,65.854
Iteration112,54.422,65.272,65.854
Iteration113,54.422,65.272,65.854
Iteration114,54.422,65.272,65.854
Iteration115,54.409,65.063,65.854
Iteration116,52.956,66.318,66.829
Iteration117,52.734,66.109,66.829
Iteration118,52.734,66.109,66.829
Iteration119,52.734,66.109,66.829
Iteration120,52.734,66.109,66.829
Iteration121,52.734,66.109,66.829
Iteration122,52.677,66.109,66.829
Iteration123,52.327,65.900,66.829
Iteration124,52.327,65.900,66.829
Iteration125,51.985,65.481,66.829
Iteration126,51.703,65.481,66.829
Iteration127,51.597,65.481,66.829
Iteration128,51.553,65.272,66.341
Iteration129,51.553,65.272,66.341
Iteration130,51.528,65.481,66.829
Iteration131,51.499,66.527,69.268
Iteration132,51.499,66.527,69.268
Iteration133,51.142,67.782,69.756
Iteration134,50.608,69.247,68.780
Iteration135,50.608,69.247,68.780
Iteration136,50.195,66.527,65.854
Iteration137,50.195,66.527,65.854
Iteration138,50.195,66.527,65.854
Iteration139,48.466,69.247,65.854
Iteration140,48.207,69.247,66.341
Iteration141,48.207,69.247,66.341
Iteration142,48.207,69.247,66.341
Iteration143,47.466,71.130,67.317
Iteration144,47.466,71.130,67.317
Iteration145,47.466,71.130,67.317
Iteration146,47.466,71.130,67.317
Iteration147,47.431,71.130,67.317
Iteration148,47.431,71.130,67.317
Iteration149,47.431,71.130,67.317
Iteration150,47.306,71.339,67.805
Iteration151,47.262,71.548,67.805
Iteration152,47.262,71.548,67.805
Iteration153,46.425,72.176,67.805
Iteration154,46.055,72.176,67.805
Iteration155,46.055,72.176,67.805
Iteration156,45.835,72.176,67.317
Iteration157,45.835,72.176,67.317
Iteration158,43.727,75.523,70.732
Iteration159,43.387,75.314,71.707
Iteration160,42.808,75.105,70.244
Iteration161,42.808,75.105,70.244
Iteration162,42.786,75.105,70.244
Iteration163,42.694,75.105,70.244
Iteration164,42.694,75.105,70.244
Iteration165,42.694,75.105,70.244
Iteration166,42.578,75.314,69.756
Iteration167,42.578,75.314,69.756
Iteration168,42.558,75.732,69.756
Iteration169,42.558,75.732,69.756
Iteration170,42.484,75.523,69.268
Iteration171,41.406,75.523,69.268
Iteration172,41.406,75.523,69.268
Iteration173,41.406,75.523,69.268
Iteration174,41.406,75.523,69.268
Iteration175,41.406,75.523,69.268
Iteration176,41.406,75.523,69.268
Iteration177,41.406,75.523,69.268
Iteration178,41.376,75.732,69.268
Iteration179,41.376,75.732,69.268
Iteration180,41.351,75.732,69.268
Iteration181,40.227,77.824,70.732
Iteration182,40.211,77.824,70.732
Iteration183,40.166,77.406,70.732
Iteration184,40.166,77.406,70.732
Iteration185,40.130,77.406,70.732
Iteration186,40.130,77.406,70.732
Iteration187,40.130,77.406,70.732
Iteration188,40.130,77.406,70.732
Iteration189,40.130,77.406,70.732
Iteration190,40.130,77.406,70.732
Iteration191,40.130,77.406,70.732
Iteration192,40.130,77.406,70.732
Iteration193,40.130,77.406,70.732
Iteration194,40.130,77.406,70.732
Iteration195,40.114,77.406,71.707
Iteration196,40.114,77.406,71.707
Iteration197,40.114,77.406,71.707
Iteration198,40.114,77.406,71.707
Iteration199,40.052,77.406,71.707
Iteration200,40.036,77.406,71.707
Iteration201,40.036,77.406,71.707
Iteration202,40.036,77.406,71.707
Iteration203,40.036,77.406,71.707
Iteration204,40.036,77.406,71.707
Iteration205,40.036,77.406,71.707
Iteration206,39.973,77.406,71.707
Iteration207,39.973,77.406,71.707
Iteration208,39.973,77.406,71.707
Iteration209,39.973,77.406,71.707
Iteration210,39.774,77.406,71.707
Iteration211,39.774,77.406,71.707
Iteration212,39.147,77.615,71.707
Iteration213,39.147,77.615,71.707
Iteration214,39.147,77.615,71.707
Iteration215,38.974,77.615,71.707
Iteration216,38.974,77.615,71.707
Iteration217,38.974,77.615,71.707
Iteration218,38.974,77.615,71.707
Iteration219,38.974,77.615,71.707
Iteration220,38.898,78.452,72.195
Iteration221,38.898,78.452,72.195
Iteration222,37.797,78.452,72.683
Iteration223,37.797,78.452,72.683
Iteration224,37.797,78.452,72.683
Iteration225,37.797,78.452,72.683
Iteration226,37.797,78.452,72.683
Iteration227,37.761,78.452,72.683
Iteration228,36.899,77.406,71.220
Iteration229,36.899,77.406,71.220
