Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,60.516,63.389,65.854
Iteration1,60.979,62.552,64.390
Iteration2,60.987,62.552,64.390
Iteration3,61.064,62.552,64.390
Iteration4,60.857,63.389,65.854
Iteration5,60.144,64.226,65.366
Iteration6,61.158,61.715,66.829
Iteration7,67.531,47.908,57.561
Iteration8,67.565,47.699,57.561
Iteration9,65.410,48.117,58.537
Iteration10,65.409,48.117,58.537
Iteration11,64.327,51.674,61.463
Iteration12,64.180,51.883,61.463
Iteration13,64.189,51.883,61.463
Iteration14,67.134,47.699,58.049
Iteration15,66.997,51.046,58.537
Iteration16,67.005,51.046,58.537
Iteration17,67.164,51.046,58.049
Iteration18,74.395,40.377,40.000
Iteration19,74.377,40.377,40.000
Iteration20,74.189,40.586,40.976
Iteration21,74.401,40.377,40.000
Iteration22,74.292,40.377,40.976
Iteration23,74.109,40.377,40.976
Iteration24,72.769,45.188,46.829
Iteration25,72.777,45.188,46.829
Iteration26,75.653,42.469,46.341
Iteration27,75.651,42.469,46.341
Iteration28,71.948,52.301,56.585
Iteration29,71.947,52.301,56.585
Iteration30,72.150,52.510,55.610
Iteration31,72.265,50.000,54.634
Iteration32,73.576,49.163,51.707
Iteration33,73.743,49.163,51.707
Iteration34,76.036,42.678,46.829
Iteration35,75.590,45.816,47.805
Iteration36,75.889,45.607,47.805
Iteration37,75.827,45.607,47.805
Iteration38,75.643,46.234,48.780
Iteration39,75.655,46.234,48.780
Iteration40,75.654,46.234,48.780
Iteration41,75.643,46.444,48.780
Iteration42,83.641,30.544,35.122
Iteration43,82.291,30.962,35.122
Iteration44,84.164,27.406,30.244
Iteration45,86.065,26.151,30.732
Iteration46,86.068,26.151,30.732
Iteration47,93.666,23.640,28.293
Iteration48,93.666,23.640,28.293
Iteration49,93.539,23.640,28.293
Iteration50,94.147,24.477,29.756
Iteration51,94.138,24.686,29.756
Iteration52,94.338,24.477,29.756
Iteration53,94.538,23.849,29.756
Iteration54,94.516,23.849,29.756
Iteration55,97.120,24.268,31.220
Iteration56,97.325,24.059,31.220
Iteration57,97.415,24.059,31.220
Iteration58,95.634,24.268,31.220
Iteration59,95.627,24.268,31.220
Iteration60,94.472,25.105,32.195
Iteration61,91.664,24.895,31.707
Iteration62,91.663,24.895,31.707
Iteration63,90.155,25.523,31.707
Iteration64,92.363,24.477,29.268
Iteration65,91.704,24.686,29.268
Iteration66,91.704,24.686,29.268
Iteration67,91.706,24.686,29.268
Iteration68,98.110,31.172,40.000
Iteration69,95.169,37.657,45.366
Iteration70,97.415,35.146,43.902
