Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,52.594,67.364,63.902
Iteration1,52.576,67.364,63.902
Iteration2,52.668,67.364,63.902
Iteration3,53.007,65.900,63.415
Iteration4,52.894,66.109,63.415
Iteration5,52.781,66.109,63.415
Iteration6,52.866,66.109,63.415
Iteration7,52.779,66.109,63.415
Iteration8,52.773,66.109,63.415
Iteration9,52.773,66.109,63.415
Iteration10,52.773,66.109,63.415
Iteration11,53.612,65.481,63.415
Iteration12,53.392,65.690,63.415
Iteration13,53.392,65.690,63.415
Iteration14,53.392,65.690,63.415
Iteration15,53.285,65.690,63.415
Iteration16,53.285,65.690,63.415
Iteration17,52.878,65.690,63.415
Iteration18,52.835,65.690,63.415
Iteration19,52.835,65.690,63.415
Iteration20,52.835,65.690,63.415
Iteration21,52.521,65.690,63.415
Iteration22,52.521,65.690,63.415
Iteration23,52.521,65.690,63.415
Iteration24,52.521,65.690,63.415
Iteration25,52.333,65.690,63.415
Iteration26,52.319,65.690,63.415
Iteration27,52.114,65.690,63.415
Iteration28,52.114,65.690,63.415
Iteration29,52.088,65.690,63.415
Iteration30,52.088,65.690,63.415
Iteration31,52.088,65.690,63.415
Iteration32,52.088,65.690,63.415
Iteration33,52.088,65.690,63.415
Iteration34,50.345,65.690,63.415
Iteration35,50.345,65.690,63.415
Iteration36,50.345,65.690,63.415
Iteration37,50.345,65.690,63.415
Iteration38,50.121,67.992,64.878
Iteration39,50.121,67.992,64.878
Iteration40,50.121,67.992,64.878
Iteration41,50.091,67.992,64.878
Iteration42,50.034,67.992,64.878
Iteration43,49.757,69.038,64.878
Iteration44,49.730,69.456,64.878
Iteration45,49.196,69.456,65.366
Iteration46,49.196,69.456,65.366
Iteration47,49.196,69.456,65.366
Iteration48,47.049,75.941,70.244
Iteration49,46.974,74.059,69.268
Iteration50,46.974,74.059,69.268
Iteration51,46.962,74.059,69.268
Iteration52,46.962,74.059,69.268
Iteration53,46.962,74.059,69.268
Iteration54,46.962,74.059,69.268
Iteration55,46.962,74.059,69.268
Iteration56,46.962,74.059,69.268
Iteration57,46.962,74.059,69.268
Iteration58,46.944,74.059,69.268
Iteration59,46.944,74.059,69.268
Iteration60,46.931,74.059,69.268
Iteration61,46.931,74.059,69.268
Iteration62,46.931,74.059,69.268
Iteration63,46.931,74.059,69.268
Iteration64,46.889,73.849,69.268
Iteration65,46.866,73.849,69.268
Iteration66,46.866,73.849,69.268
Iteration67,46.404,74.895,69.756
Iteration68,46.404,74.895,69.756
Iteration69,46.072,74.268,69.268
Iteration70,46.072,74.268,69.268
Iteration71,45.562,77.197,71.220
Iteration72,45.562,77.197,71.220
Iteration73,45.552,77.197,71.220
Iteration74,45.489,77.197,71.220
Iteration75,45.292,77.197,70.732
Iteration76,45.281,77.197,70.732
Iteration77,45.281,77.197,70.732
Iteration78,45.281,77.197,70.732
Iteration79,44.563,77.406,72.195
Iteration80,44.563,77.406,72.195
Iteration81,44.540,77.406,72.195
Iteration82,44.540,77.406,72.195
Iteration83,44.540,77.406,72.195
Iteration84,44.497,77.615,72.195
Iteration85,44.497,77.615,72.195
Iteration86,44.318,77.615,72.195
Iteration87,44.318,77.615,72.195
Iteration88,44.318,77.615,72.195
Iteration89,44.224,77.615,72.195
Iteration90,44.224,77.615,72.195
Iteration91,44.224,77.615,72.195
Iteration92,44.224,77.615,72.195
Iteration93,44.219,77.615,72.195
Iteration94,44.214,77.615,72.195
Iteration95,44.214,77.615,72.195
Iteration96,44.214,77.615,72.195
Iteration97,43.649,77.615,72.683
Iteration98,43.649,77.615,72.683
Iteration99,43.649,77.615,72.683
Iteration100,43.649,77.615,72.683
Iteration101,43.618,77.615,72.683
Iteration102,43.618,77.615,72.683
Iteration103,43.618,77.615,72.683
Iteration104,41.977,77.615,72.683
Iteration105,41.977,77.615,72.683
Iteration106,41.977,77.615,72.683
Iteration107,41.977,77.615,72.683
Iteration108,41.977,77.615,72.683
Iteration109,41.977,77.615,72.683
Iteration110,41.977,77.615,72.683
Iteration111,41.977,77.615,72.683
Iteration112,41.977,77.615,72.683
Iteration113,41.935,78.243,73.171
Iteration114,41.381,78.033,73.659
Iteration115,41.381,78.033,73.659
Iteration116,41.249,78.033,73.659
Iteration117,41.249,78.033,73.659
Iteration118,41.249,78.033,73.659
Iteration119,41.249,78.033,73.659
Iteration120,41.249,78.033,73.659
Iteration121,41.249,78.033,73.659
Iteration122,41.249,78.033,73.659
Iteration123,41.105,78.452,73.171
Iteration124,41.105,78.452,73.171
Iteration125,40.846,80.753,75.122
Iteration126,40.846,80.753,75.122
Iteration127,40.846,80.753,75.122
Iteration128,40.846,80.753,75.122
Iteration129,40.846,80.753,75.122
Iteration130,40.054,80.753,75.122
Iteration131,40.054,80.753,75.122
Iteration132,40.054,80.753,75.122
Iteration133,40.054,80.753,75.122
Iteration134,39.976,80.753,75.122
Iteration135,39.976,80.753,75.122
Iteration136,39.976,80.753,75.122
Iteration137,39.695,80.544,75.122
Iteration138,39.695,80.544,75.122
Iteration139,39.587,80.544,75.122
Iteration140,39.587,80.544,75.122
Iteration141,39.587,80.544,75.122
Iteration142,39.587,80.544,75.122
Iteration143,39.586,80.544,75.610
Iteration144,39.586,80.544,75.610
Iteration145,39.586,80.544,75.610
Iteration146,39.586,80.544,75.610
Iteration147,39.479,81.381,76.585
Iteration148,39.476,81.381,76.585
Iteration149,39.476,81.381,76.585
Iteration150,39.473,81.381,76.585
Iteration151,38.880,82.636,76.585
Iteration152,38.880,82.636,76.585
Iteration153,38.693,82.636,77.073
Iteration154,38.693,82.636,77.073
Iteration155,38.693,82.636,77.073
Iteration156,38.693,82.636,77.073
Iteration157,38.693,82.636,77.073
Iteration158,38.693,82.636,77.073
Iteration159,38.675,82.636,77.073
Iteration160,38.670,82.636,77.073
Iteration161,38.668,82.008,76.585
Iteration162,38.668,82.008,76.585
Iteration163,38.668,82.008,76.585
Iteration164,38.668,82.008,76.585
Iteration165,38.647,81.799,76.585
Iteration166,38.647,81.799,76.585
Iteration167,38.647,81.799,76.585
Iteration168,38.647,81.799,76.585
Iteration169,38.644,81.799,76.585
Iteration170,38.642,81.799,76.585
Iteration171,38.636,81.799,76.585
Iteration172,38.636,81.799,76.585
Iteration173,38.636,81.799,76.585
Iteration174,38.636,81.799,76.585
Iteration175,38.636,81.799,76.585
Iteration176,38.636,81.799,76.585
Iteration177,38.635,81.799,76.585
Iteration178,38.635,81.799,76.585
Iteration179,38.635,81.799,76.585
Iteration180,38.635,81.799,76.585
Iteration181,38.635,81.799,76.585
Iteration182,38.635,81.799,76.585
Iteration183,38.635,81.799,76.585
Iteration184,38.635,81.799,76.585
Iteration185,38.572,81.799,76.585
Iteration186,38.572,81.799,76.585
Iteration187,37.810,85.146,80.976
Iteration188,37.806,85.565,80.976
Iteration189,37.806,85.565,80.976
Iteration190,37.806,85.565,80.976
Iteration191,37.700,85.565,80.976
Iteration192,37.677,85.565,80.976
Iteration193,37.677,85.565,80.976
Iteration194,37.677,85.565,80.976
Iteration195,37.601,85.565,80.976
Iteration196,36.816,85.565,81.463
Iteration197,36.746,85.565,80.976
Iteration198,36.720,85.565,80.976
Iteration199,36.717,85.565,80.976
Iteration200,36.717,85.565,80.976
Iteration201,36.717,85.565,80.976
Iteration202,36.715,85.565,80.976
Iteration203,36.715,85.565,80.976
Iteration204,36.505,85.565,82.439
Iteration205,36.505,85.565,82.439
Iteration206,36.505,85.565,82.439
Iteration207,36.281,85.565,82.439
Iteration208,36.281,85.565,82.439
Iteration209,36.281,85.565,82.439
Iteration210,35.913,85.146,82.439
Iteration211,35.913,85.146,82.439
Iteration212,35.417,84.100,80.976
Iteration213,35.417,84.100,80.976
Iteration214,35.417,84.100,80.976
Iteration215,35.417,84.100,80.976
Iteration216,35.387,84.100,80.976
Iteration217,35.387,84.100,80.976
Iteration218,35.386,84.100,80.976
Iteration219,35.386,84.100,80.976
Iteration220,35.386,84.100,80.976
Iteration221,35.386,84.100,80.976
Iteration222,35.286,84.310,80.976
Iteration223,35.286,84.310,80.976
Iteration224,35.286,84.310,80.976
Iteration225,35.286,84.310,80.976
Iteration226,34.293,84.310,80.976
Iteration227,34.286,84.310,80.976
