Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,67.575,43.096,48.78
Iteration1,67.586,43.096,48.78
Iteration2,69.135,44.561,46.829
Iteration3,69.119,44.561,46.829
Iteration4,68.919,44.561,47.317
Iteration5,67.9,46.862,49.268
Iteration6,68.003,46.862,49.268
Iteration7,68.003,46.862,49.268
Iteration8,68.216,46.444,48.78
Iteration9,64.251,46.862,54.146
Iteration10,63.444,47.908,51.707
Iteration11,68.78,44.142,53.171
Iteration12,68.844,44.142,53.171
Iteration13,68.546,43.933,53.171
Iteration14,68.522,44.142,53.171
Iteration15,68.353,44.142,53.171
Iteration16,68.111,45.188,54.146
Iteration17,67.987,45.188,54.634
Iteration18,68.099,45.607,54.634
Iteration19,67.677,45.397,54.634
Iteration20,67.677,45.397,54.634
Iteration21,69.297,42.678,51.707
Iteration22,69.477,43.305,53.171
Iteration23,69.486,42.887,51.22
Iteration24,69.475,42.887,51.22
Iteration25,69.475,42.887,51.22
Iteration26,69.711,43.305,49.756
Iteration27,68.216,44.142,50.244
Iteration28,64.603,48.745,55.61
Iteration29,64.018,49.372,56.098
Iteration30,63.984,50.209,56.098
Iteration31,62.71,51.255,57.073
Iteration32,65.436,50.837,58.049
Iteration33,65.76,50.209,57.561
Iteration34,66.464,47.071,54.634
Iteration35,66.717,47.28,54.634
Iteration36,67.466,46.862,54.634
Iteration37,67.465,46.862,54.634
Iteration38,67.485,46.653,54.634
Iteration39,65.758,47.28,51.707
Iteration40,60.294,50.837,58.537
Iteration41,59.265,65.063,64.39
Iteration42,58.75,65.272,65.366
Iteration43,60.256,62.971,65.366
Iteration44,60.353,62.971,65.366
Iteration45,61.352,62.343,64.878
Iteration46,60.851,61.088,62.927
Iteration47,61.629,56.485,61.463
Iteration48,61.027,60.879,62.439
Iteration49,60.7,61.506,63.902
Iteration50,61.936,57.113,62.439
Iteration51,61.919,57.322,62.439
Iteration52,62.238,57.322,63.415
Iteration53,62.325,57.113,63.415
Iteration54,60.759,65.063,67.317
Iteration55,61.202,64.854,67.317
Iteration56,63.083,58.996,61.463
Iteration57,63.063,58.996,61.463
Iteration58,64.298,44.77,49.268
Iteration59,64.074,44.979,49.268
Iteration60,63.974,47.49,48.293
Iteration61,63.635,49.372,49.756
Iteration62,63.636,49.163,49.268
Iteration63,63.028,58.577,62.927
Iteration64,61.155,69.874,71.22
Iteration65,60.684,69.456,70.732
Iteration66,60.663,69.456,70.732
Iteration67,60.682,69.247,70.732
Iteration68,61.949,68.201,69.756
Iteration69,61.582,68.828,68.78
Iteration70,61.618,68.201,68.78
Iteration71,60.872,69.038,67.805
Iteration72,61.593,67.782,67.805
Iteration73,63.469,67.782,69.268
Iteration74,63.589,66.946,69.268
Iteration75,63.688,65.9,65.854
Iteration76,63.515,65.9,65.854
Iteration77,65.283,63.598,64.878
Iteration78,63.287,66.946,65.854
Iteration79,63.759,65.9,64.878
Iteration80,63.88,65.272,63.902
Iteration81,63.931,65.272,63.902
Iteration82,64.007,65.272,63.902
Iteration83,64.708,65.063,64.878
Iteration84,64.668,65.063,64.878
Iteration85,66.964,46.234,50.244
Iteration86,64.672,58.159,61.463
Iteration87,63.233,60.042,61.951
Iteration88,63.461,59.623,61.463
Iteration89,63.499,58.996,61.463
Iteration90,63.506,59.205,61.463
Iteration91,63.326,60.251,62.439
Iteration92,64.242,55.858,55.61
Iteration93,63.95,56.904,55.61
Iteration94,62.978,56.067,54.634
Iteration95,62.95,55.858,54.634
Iteration96,65.931,46.025,46.829
Iteration97,64.964,47.071,49.756
Iteration98,63.803,50,51.22
Iteration99,63.903,49.582,50.732
Iteration100,63.887,49.582,50.732
Iteration101,63.893,49.372,50.732
Iteration102,62.675,57.113,56.585
Iteration103,62.326,54.184,54.146
Iteration104,62.268,56.067,54.634
Iteration105,60.91,59.833,56.098
Iteration106,60.918,59.833,55.61
Iteration107,62.551,52.929,55.61
Iteration108,61.646,56.695,57.073
Iteration109,61.646,56.695,57.073
Iteration110,61.997,56.067,56.585
Iteration111,62.153,51.883,54.146
Iteration112,61.54,51.674,53.659
Iteration113,61.459,52.092,53.659
Iteration114,62.398,51.464,52.683
Iteration115,62.196,48.954,51.707
Iteration116,62.535,49.163,51.707
Iteration117,62.655,49.163,51.707
Iteration118,62.712,49.163,51.707
Iteration119,62.586,51.674,54.634
Iteration120,62.184,51.674,54.634
Iteration121,62.142,52.092,54.146
Iteration122,62.197,52.092,54.146
Iteration123,61.115,56.067,57.073
Iteration124,60.323,56.276,58.049
Iteration125,60.73,54.184,55.61
Iteration126,60.809,53.975,55.61
Iteration127,60.803,53.975,55.61
Iteration128,60.709,53.975,56.098
Iteration129,60.778,53.975,56.098
Iteration130,60.951,53.975,55.122
Iteration131,61.062,53.975,55.122
Iteration132,61.067,53.975,55.122
