Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,113.174,33.473,36.585
Iteration1,113.189,33.473,36.585
Iteration2,109.274,31.799,35.610
Iteration3,105.860,31.590,35.122
Iteration4,104.945,31.381,35.122
Iteration5,103.481,30.962,35.122
Iteration6,103.989,31.381,35.122
Iteration7,103.986,31.381,35.122
Iteration8,102.073,30.962,35.122
Iteration9,102.142,30.962,35.122
Iteration10,98.289,30.753,34.634
Iteration11,97.589,30.753,34.634
Iteration12,85.093,25.314,29.756
Iteration13,85.667,25.314,28.780
Iteration14,85.151,24.268,28.780
Iteration15,85.909,24.477,28.780
Iteration16,85.941,24.477,28.780
Iteration17,85.952,24.686,30.244
Iteration18,83.770,24.686,30.732
Iteration19,83.875,24.686,30.732
Iteration20,83.982,24.477,30.244
Iteration21,84.266,22.385,27.805
Iteration22,83.260,22.594,27.805
Iteration23,83.228,23.013,28.780
Iteration24,82.503,22.594,29.268
Iteration25,85.342,22.176,28.780
Iteration26,85.342,22.176,28.780
Iteration27,79.907,20.711,25.366
Iteration28,84.399,24.268,30.732
Iteration29,78.368,29.079,29.756
Iteration30,78.458,28.870,28.780
Iteration31,77.716,31.172,35.122
Iteration32,77.717,28.661,30.732
Iteration33,77.597,31.172,35.122
Iteration34,77.536,31.590,35.610
Iteration35,77.567,25.314,27.317
Iteration36,77.491,25.314,26.341
Iteration37,77.285,25.523,27.805
Iteration38,77.572,25.523,27.805
Iteration39,75.007,29.916,36.098
Iteration40,75.006,29.916,36.098
Iteration41,74.994,29.916,36.098
Iteration42,75.358,29.707,36.098
Iteration43,74.700,30.126,35.122
Iteration44,75.103,27.824,35.122
Iteration45,69.417,48.536,49.268
Iteration46,69.474,48.117,49.268
Iteration47,69.575,48.117,49.268
Iteration48,68.676,48.745,49.756
Iteration49,67.476,50.209,52.195
Iteration50,68.413,49.372,51.707
Iteration51,68.643,49.372,51.707
Iteration52,68.495,49.582,51.707
Iteration53,68.267,49.582,51.707
Iteration54,68.291,49.372,51.707
Iteration55,67.948,49.372,51.707
Iteration56,68.121,51.255,50.732
Iteration57,68.012,51.674,50.244
Iteration58,65.399,49.791,48.293
Iteration59,61.974,56.695,56.098
Iteration60,60.763,58.159,55.122
Iteration61,60.331,57.741,55.610
Iteration62,63.427,65.481,64.878
Iteration63,63.427,65.481,64.878
Iteration64,63.805,65.481,64.878
Iteration65,63.295,65.690,64.878
Iteration66,63.292,65.690,64.878
Iteration67,64.988,61.715,60.000
Iteration68,64.522,61.715,60.976
Iteration69,67.884,53.556,50.732
Iteration70,67.486,53.975,50.732
Iteration71,67.048,54.184,50.244
Iteration72,66.543,54.393,50.732
Iteration73,66.479,54.603,51.220
Iteration74,64.092,65.900,65.854
Iteration75,71.071,65.272,63.415
Iteration76,71.928,65.481,62.927
Iteration77,67.894,65.481,63.415
Iteration78,67.886,65.481,63.415
Iteration79,67.868,65.481,63.415
Iteration80,67.814,65.481,63.415
Iteration81,66.321,66.109,63.415
Iteration82,66.264,66.109,63.415
Iteration83,66.256,66.109,63.902
Iteration84,66.013,66.109,63.902
Iteration85,65.794,66.109,64.390
Iteration86,65.794,66.109,64.390
Iteration87,65.809,66.109,64.390
Iteration88,65.920,66.109,63.902
