Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,72.230,43.305,44.390
Iteration1,72.229,43.096,44.390
Iteration2,72.236,43.096,44.390
Iteration3,80.434,30.962,30.732
Iteration4,80.592,30.962,30.732
Iteration5,80.208,31.381,30.732
Iteration6,80.252,31.172,30.732
Iteration7,83.108,25.314,26.829
Iteration8,78.053,32.427,33.171
Iteration9,78.047,32.427,33.171
Iteration10,74.570,38.285,36.585
Iteration11,74.333,38.285,36.585
Iteration12,71.191,43.724,45.366
Iteration13,71.191,43.724,45.366
Iteration14,71.191,43.724,45.366
Iteration15,73.573,39.331,37.073
Iteration16,74.477,40.377,38.049
Iteration17,73.996,40.377,37.073
Iteration18,77.215,42.469,37.561
Iteration19,68.970,48.745,44.390
Iteration20,69.378,46.862,45.854
Iteration21,69.381,46.862,45.854
Iteration22,69.381,46.862,45.854
Iteration23,75.819,42.259,39.024
Iteration24,75.968,42.259,39.024
Iteration25,84.116,30.962,29.268
Iteration26,86.299,31.381,34.146
Iteration27,82.924,31.381,31.220
Iteration28,82.924,31.381,31.220
Iteration29,84.392,31.590,30.732
Iteration30,85.187,31.590,30.732
Iteration31,85.173,31.590,30.732
Iteration32,84.957,31.590,30.244
Iteration33,84.576,29.707,30.244
Iteration34,82.279,29.707,29.756
Iteration35,79.486,33.264,32.195
Iteration36,79.720,31.590,30.244
Iteration37,81.913,30.753,32.195
Iteration38,76.414,41.004,39.024
Iteration39,76.094,40.167,37.561
Iteration40,76.087,40.167,37.561
Iteration41,75.273,38.703,35.610
Iteration42,75.291,38.703,35.610
Iteration43,75.291,38.703,35.610
Iteration44,73.412,42.678,42.927
Iteration45,73.407,42.678,42.927
Iteration46,73.297,42.678,42.927
Iteration47,73.297,42.678,42.927
Iteration48,73.297,42.678,42.927
Iteration49,73.297,42.678,42.927
Iteration50,73.297,42.678,42.927
Iteration51,73.296,42.678,42.927
Iteration52,73.296,42.678,42.927
Iteration53,73.296,42.678,42.927
Iteration54,73.018,43.515,45.854
Iteration55,73.018,43.515,45.854
Iteration56,72.799,43.724,44.878
Iteration57,71.297,43.724,45.366
Iteration58,70.878,43.724,45.366
Iteration59,70.878,43.724,45.366
Iteration60,70.608,43.724,45.366
Iteration61,70.608,43.724,45.366
Iteration62,70.608,43.724,45.366
Iteration63,70.608,43.724,45.366
Iteration64,70.608,43.724,45.366
Iteration65,70.317,43.724,45.366
Iteration66,70.003,43.724,42.439
Iteration67,70.003,43.724,42.439
Iteration68,69.971,43.724,42.439
Iteration69,69.606,43.096,44.878
Iteration70,69.606,43.096,44.878
Iteration71,69.606,43.096,44.878
Iteration72,66.864,50.000,46.829
Iteration73,65.741,50.628,49.756
Iteration74,65.741,50.628,49.756
Iteration75,63.215,49.163,47.805
Iteration76,63.131,49.163,47.805
Iteration77,63.131,49.163,47.805
Iteration78,63.131,49.163,47.805
Iteration79,63.131,49.163,47.805
Iteration80,63.131,49.163,47.805
Iteration81,63.131,49.163,47.805
Iteration82,60.484,65.272,59.512
Iteration83,59.512,66.527,60.488
Iteration84,59.512,66.527,60.488
Iteration85,59.512,66.527,60.488
Iteration86,59.255,66.527,60.976
Iteration87,59.197,66.527,60.976
Iteration88,57.471,66.736,61.463
Iteration89,56.873,66.736,61.463
Iteration90,56.873,66.736,61.463
Iteration91,56.656,66.946,61.463
Iteration92,56.656,66.946,61.463
Iteration93,56.656,66.946,61.463
Iteration94,56.656,66.946,61.463
Iteration95,56.635,66.946,61.463
Iteration96,56.455,67.155,61.951
Iteration97,56.455,67.155,61.951
Iteration98,56.455,67.155,61.951
Iteration99,56.455,67.155,61.951
Iteration100,55.274,67.364,62.439
Iteration101,55.274,67.364,62.439
Iteration102,55.274,67.364,62.439
Iteration103,55.273,67.364,62.439
Iteration104,55.273,67.364,62.439
Iteration105,55.273,67.364,62.439
Iteration106,55.023,67.782,62.927
Iteration107,55.019,67.782,62.927
Iteration108,55.019,67.782,62.927
Iteration109,54.996,67.782,62.927
Iteration110,54.996,67.782,62.927
Iteration111,54.996,67.782,62.927
Iteration112,54.996,67.782,62.927
Iteration113,54.933,67.782,62.927
Iteration114,54.933,67.782,62.927
Iteration115,54.933,67.782,62.927
Iteration116,53.753,67.573,62.927
Iteration117,53.753,67.573,62.927
Iteration118,53.664,67.573,62.927
Iteration119,53.372,68.410,62.927
Iteration120,53.372,68.410,62.927
Iteration121,53.372,68.410,62.927
Iteration122,53.372,68.410,62.927
Iteration123,52.836,69.665,63.415
Iteration124,52.836,69.665,63.415
Iteration125,52.836,69.665,63.415
Iteration126,52.836,69.665,63.415
Iteration127,52.804,68.619,62.927
Iteration128,52.789,68.619,62.927
Iteration129,49.750,68.619,62.927
Iteration130,49.750,68.619,62.927
Iteration131,49.742,68.619,62.927
Iteration132,49.742,68.619,62.927
Iteration133,49.742,68.619,62.927
Iteration134,48.282,69.874,63.415
Iteration135,48.282,69.874,63.415
Iteration136,47.468,72.385,65.854
Iteration137,47.468,72.385,65.854
Iteration138,47.468,72.385,65.854
Iteration139,47.465,72.385,65.854
Iteration140,47.465,72.385,65.854
Iteration141,47.462,72.385,65.854
Iteration142,46.947,72.803,68.293
Iteration143,46.945,72.803,68.293
Iteration144,46.945,72.803,68.293
Iteration145,46.943,72.803,68.293
Iteration146,46.943,72.803,68.293
Iteration147,44.219,77.615,74.146
Iteration148,44.219,77.615,74.146
Iteration149,44.219,77.615,74.146
Iteration150,43.931,77.615,74.146
Iteration151,43.898,77.615,74.146
Iteration152,43.756,76.360,73.659
Iteration153,43.722,76.360,73.659
Iteration154,43.722,76.360,73.659
Iteration155,43.704,76.569,73.659
Iteration156,43.704,76.569,73.659
Iteration157,43.704,76.569,73.659
Iteration158,43.704,76.569,73.659
Iteration159,43.704,76.569,73.659
Iteration160,42.479,76.987,73.659
Iteration161,42.479,76.987,73.659
Iteration162,42.477,76.987,73.659
Iteration163,42.477,76.987,73.659
Iteration164,42.477,76.987,73.659
Iteration165,42.477,76.987,73.659
Iteration166,42.477,76.987,73.659
Iteration167,42.477,76.987,73.659
Iteration168,42.477,76.987,73.659
Iteration169,42.477,76.987,73.659
Iteration170,42.477,76.987,73.659
Iteration171,42.477,76.987,73.659
Iteration172,42.477,76.987,73.659
Iteration173,42.477,76.987,73.659
Iteration174,42.477,76.987,73.659
Iteration175,42.477,76.987,73.659
Iteration176,42.306,77.824,74.146
Iteration177,41.872,78.452,74.146
Iteration178,41.872,78.452,74.146
Iteration179,41.872,78.452,74.146
Iteration180,41.872,78.452,74.146
Iteration181,41.844,78.452,74.146
Iteration182,41.474,79.707,74.634
Iteration183,41.474,79.707,74.634
Iteration184,41.474,79.707,74.634
Iteration185,41.474,79.707,74.634
Iteration186,41.372,79.916,74.634
Iteration187,41.085,79.498,75.610
Iteration188,41.085,79.498,75.610
Iteration189,41.074,79.498,75.610
Iteration190,41.074,79.498,75.610
Iteration191,41.074,79.498,75.610
Iteration192,41.074,79.498,75.610
Iteration193,41.074,79.498,75.610
Iteration194,41.074,79.498,75.610
Iteration195,41.074,79.498,75.610
Iteration196,41.074,79.498,75.610
Iteration197,38.282,80.753,75.610
Iteration198,38.282,80.753,75.610
Iteration199,38.184,80.962,75.610
Iteration200,38.184,80.962,75.610
Iteration201,37.823,78.661,75.122
Iteration202,37.328,78.033,75.122
Iteration203,37.038,79.498,75.610
Iteration204,37.028,78.452,75.122
Iteration205,37.027,78.452,75.122
Iteration206,36.944,78.870,77.073
Iteration207,36.943,78.870,77.073
Iteration208,36.559,79.289,78.049
Iteration209,35.304,79.498,78.049
Iteration210,35.304,79.498,78.049
Iteration211,35.254,78.243,77.561
Iteration212,35.254,78.243,77.561
Iteration213,35.254,78.243,77.561
Iteration214,35.254,78.243,77.561
Iteration215,34.988,79.707,80.976
Iteration216,34.945,79.707,80.976
Iteration217,34.945,79.707,80.976
Iteration218,34.945,79.707,80.976
Iteration219,33.865,79.707,80.976
Iteration220,33.865,79.707,80.976
Iteration221,33.865,79.707,80.976
Iteration222,32.087,86.820,88.780
Iteration223,32.087,86.820,88.780
Iteration224,32.087,86.820,88.780
Iteration225,32.087,86.820,88.780
Iteration226,32.087,86.820,88.780
Iteration227,32.087,86.820,88.780
Iteration228,31.906,85.356,85.854
Iteration229,31.904,85.356,85.854
