Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,64.264,65.900,63.415
Iteration1,64.348,65.900,63.415
Iteration2,67.759,65.900,63.415
Iteration3,68.286,65.900,63.415
Iteration4,68.044,65.900,63.415
Iteration5,68.024,65.900,63.415
Iteration6,68.024,65.900,63.415
Iteration7,68.024,65.900,63.415
Iteration8,68.046,65.900,63.415
Iteration9,67.311,65.900,63.415
Iteration10,67.001,65.900,63.415
Iteration11,66.052,65.900,63.415
Iteration12,64.641,65.900,63.415
Iteration13,64.583,65.900,63.415
Iteration14,61.623,65.900,63.415
Iteration15,61.734,65.900,63.415
Iteration16,64.508,65.900,63.415
Iteration17,64.579,65.900,63.415
Iteration18,65.102,65.900,63.415
Iteration19,64.610,65.900,63.415
Iteration20,64.679,65.900,63.415
Iteration21,64.583,65.900,63.415
Iteration22,64.563,65.900,63.415
Iteration23,64.535,65.900,63.415
Iteration24,62.421,65.900,63.415
Iteration25,62.231,65.900,63.415
Iteration26,62.350,65.690,63.415
Iteration27,61.989,65.690,63.415
Iteration28,60.836,65.481,63.415
Iteration29,63.559,65.690,63.415
Iteration30,60.046,65.690,63.415
Iteration31,65.618,65.690,63.415
Iteration32,59.660,65.690,63.902
Iteration33,56.241,65.481,63.902
Iteration34,55.908,65.481,63.902
Iteration35,55.908,65.481,63.902
Iteration36,55.965,65.481,63.902
Iteration37,56.321,65.481,63.902
Iteration38,56.301,65.481,63.902
Iteration39,55.826,65.481,63.902
Iteration40,57.403,65.481,63.902
Iteration41,57.126,65.481,63.902
Iteration42,57.089,65.481,63.902
Iteration43,56.473,65.900,65.854
Iteration44,56.018,65.900,65.854
Iteration45,56.020,65.900,65.854
Iteration46,56.716,65.900,64.878
Iteration47,62.736,65.690,63.902
Iteration48,65.818,65.690,63.902
Iteration49,65.087,65.690,63.902
Iteration50,65.116,65.690,63.902
Iteration51,65.129,65.690,63.902
Iteration52,64.917,65.690,63.902
Iteration53,64.917,65.690,63.902
Iteration54,62.278,65.900,63.902
Iteration55,62.297,65.900,63.902
Iteration56,62.294,65.900,63.902
Iteration57,61.380,65.690,63.902
Iteration58,61.317,65.690,63.902
Iteration59,61.320,65.690,63.902
Iteration60,60.620,65.690,63.902
Iteration61,61.460,65.690,63.902
Iteration62,61.570,65.690,63.902
Iteration63,61.551,65.690,63.902
Iteration64,61.612,65.690,63.902
Iteration65,66.545,65.690,63.902
Iteration66,67.741,65.690,63.902
Iteration67,67.063,65.690,63.902
Iteration68,66.644,65.481,63.902
Iteration69,65.525,65.690,63.902
Iteration70,65.308,65.690,63.902
Iteration71,66.024,65.690,63.902
Iteration72,70.403,65.690,63.902
Iteration73,71.574,65.690,63.902
Iteration74,71.571,65.690,63.902
Iteration75,71.571,65.690,63.902
Iteration76,71.571,65.690,63.902
Iteration77,71.568,65.690,63.902
Iteration78,71.652,65.690,63.902
Iteration79,71.772,65.690,63.902
Iteration80,71.681,65.690,63.902
Iteration81,71.766,65.690,63.415
Iteration82,71.766,65.690,63.415
Iteration83,71.614,65.690,63.415
Iteration84,72.852,65.690,63.415
Iteration85,72.826,65.690,63.415
Iteration86,72.905,65.690,63.415
Iteration87,72.837,65.690,63.415
Iteration88,73.109,65.690,63.415
Iteration89,74.401,65.690,63.415
Iteration90,74.264,65.690,63.415
Iteration91,74.185,65.690,63.415
Iteration92,74.324,65.690,63.415
Iteration93,74.315,65.690,63.415
Iteration94,74.862,65.690,63.415
Iteration95,74.861,65.690,63.415
Iteration96,74.639,65.690,63.415
Iteration97,74.640,65.690,63.415
Iteration98,75.219,65.690,63.415
Iteration99,75.595,65.690,63.415
Iteration100,75.569,65.690,63.415
Iteration101,75.581,65.690,63.415
Iteration102,75.572,65.690,63.415
Iteration103,75.572,65.690,63.415
Iteration104,75.573,65.690,63.415
Iteration105,75.436,65.690,63.415
Iteration106,75.398,65.690,63.415
Iteration107,74.397,65.690,63.415
Iteration108,74.753,65.690,63.415
Iteration109,74.758,65.690,63.415
Iteration110,74.751,65.690,63.415
