Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,60.182,65.690,63.902
Iteration1,60.184,65.690,63.902
Iteration2,60.090,65.690,63.902
Iteration3,59.707,65.900,63.902
Iteration4,58.745,66.527,64.878
Iteration5,58.918,66.318,66.341
Iteration6,58.918,66.318,66.341
Iteration7,58.481,66.736,66.341
Iteration8,58.341,66.527,66.341
Iteration9,58.341,66.527,66.341
Iteration10,58.316,66.527,66.341
Iteration11,58.307,66.527,66.341
Iteration12,58.262,66.527,66.341
Iteration13,57.807,66.946,66.341
Iteration14,57.313,65.900,65.366
Iteration15,59.276,66.318,64.390
Iteration16,59.337,66.318,64.390
Iteration17,59.274,66.318,64.390
Iteration18,59.330,65.900,64.390
Iteration19,59.705,65.900,64.878
Iteration20,59.701,65.900,64.878
Iteration21,59.909,65.900,64.878
Iteration22,59.872,65.900,64.878
Iteration23,59.355,65.900,64.878
Iteration24,59.695,65.690,64.878
Iteration25,59.689,65.900,64.878
Iteration26,59.615,65.900,64.878
Iteration27,59.639,65.900,64.878
Iteration28,61.847,65.272,64.390
Iteration29,61.834,65.272,64.390
Iteration30,61.496,65.272,64.390
Iteration31,61.422,65.272,64.390
Iteration32,62.199,65.481,64.390
Iteration33,62.534,65.900,64.878
Iteration34,62.568,65.900,64.878
Iteration35,62.612,65.900,64.878
Iteration36,64.184,65.690,63.902
Iteration37,64.192,65.690,63.902
Iteration38,64.144,65.690,63.902
Iteration39,62.517,65.690,63.902
Iteration40,61.856,65.690,63.902
Iteration41,58.983,67.155,64.390
Iteration42,59.095,67.155,64.390
Iteration43,59.107,67.155,64.390
Iteration44,57.412,67.992,64.390
Iteration45,54.379,68.828,65.854
Iteration46,55.020,67.992,64.878
Iteration47,54.987,67.782,64.878
Iteration48,55.172,67.573,64.878
Iteration49,55.427,66.736,63.902
Iteration50,55.379,66.736,63.902
Iteration51,58.236,66.109,63.902
Iteration52,58.330,66.109,63.902
Iteration53,58.305,66.109,63.902
Iteration54,58.328,66.109,63.902
Iteration55,58.719,66.109,63.902
Iteration56,58.056,66.109,63.902
Iteration57,58.000,66.109,63.902
Iteration58,54.964,66.527,65.366
Iteration59,54.702,66.527,65.366
Iteration60,54.686,66.527,65.366
Iteration61,54.702,66.527,65.366
Iteration62,55.563,66.318,64.878
Iteration63,55.494,66.318,64.878
Iteration64,55.493,66.318,64.878
Iteration65,55.575,66.318,64.390
Iteration66,55.613,66.318,64.390
Iteration67,55.319,66.527,65.366
Iteration68,55.321,66.527,65.366
Iteration69,55.438,66.527,64.878
Iteration70,55.441,66.527,64.878
Iteration71,55.393,66.527,64.878
Iteration72,55.806,66.527,64.878
Iteration73,55.635,66.527,64.878
Iteration74,55.859,66.318,64.390
Iteration75,54.563,66.318,63.902
Iteration76,54.710,68.201,65.854
Iteration77,54.527,68.828,66.341
Iteration78,54.493,70.084,67.805
Iteration79,54.515,70.084,67.805
Iteration80,54.590,70.084,67.805
Iteration81,57.667,58.787,62.927
Iteration82,57.924,58.996,62.439
Iteration83,60.336,55.439,57.561
Iteration84,60.557,55.649,57.073
Iteration85,60.687,55.649,57.073
Iteration86,60.433,55.649,57.073
Iteration87,61.418,52.720,53.659
Iteration88,62.731,50.418,52.195
Iteration89,62.727,50.418,52.195
Iteration90,62.727,50.418,52.195
Iteration91,72.115,43.933,47.317
Iteration92,68.676,47.908,49.756
Iteration93,68.780,47.699,50.244
Iteration94,68.967,47.699,50.732
Iteration95,68.943,47.699,50.732
Iteration96,69.948,47.699,50.732
Iteration97,69.957,47.699,50.732
Iteration98,69.963,47.699,50.732
Iteration99,70.575,45.188,48.780
Iteration100,70.713,45.188,48.780
Iteration101,70.764,46.653,49.756
Iteration102,70.756,46.653,49.756
Iteration103,70.797,46.653,49.756
Iteration104,71.214,44.979,49.756
Iteration105,73.478,42.678,48.780
Iteration106,73.108,43.305,49.756
Iteration107,71.074,46.862,49.756
Iteration108,72.257,43.305,48.780
Iteration109,72.276,43.305,48.780
Iteration110,73.116,43.515,48.780
Iteration111,73.338,43.515,48.780
Iteration112,73.891,43.305,48.780
Iteration113,73.562,43.305,48.780
Iteration114,73.837,44.770,48.780
Iteration115,72.162,43.724,49.756
Iteration116,72.753,44.979,48.293
Iteration117,74.347,42.887,46.341
Iteration118,72.981,47.280,48.780
Iteration119,73.867,46.444,46.829
Iteration120,75.168,45.816,46.341
Iteration121,75.164,45.816,46.341
Iteration122,75.113,45.188,46.829
Iteration123,75.095,45.188,46.829
Iteration124,74.910,45.397,47.317
Iteration125,70.449,44.770,45.854
Iteration126,70.530,44.770,45.854
Iteration127,69.026,46.862,48.780
Iteration128,69.022,46.862,48.780
Iteration129,69.044,46.862,48.780
Iteration130,69.380,46.234,48.780
Iteration131,70.237,45.607,48.780
Iteration132,70.588,44.142,45.366
Iteration133,68.564,46.444,49.756
Iteration134,67.968,48.536,54.634
Iteration135,67.971,48.536,54.634
Iteration136,67.693,49.372,54.146
Iteration137,67.693,49.372,54.146
Iteration138,67.567,49.372,54.146
Iteration139,67.585,49.372,54.146
Iteration140,69.540,46.444,49.756
Iteration141,70.097,49.372,53.171
Iteration142,70.078,49.372,53.171
Iteration143,67.558,52.929,54.634
Iteration144,68.178,52.510,54.634
Iteration145,63.902,59.623,59.024
Iteration146,64.262,58.577,59.024
Iteration147,64.556,59.414,59.024
Iteration148,63.738,59.205,59.024
Iteration149,60.906,61.297,60.488
Iteration150,60.909,61.297,60.488
Iteration151,60.611,61.715,60.976
Iteration152,60.948,60.669,59.512
Iteration153,61.328,58.577,59.512
Iteration154,61.288,61.506,59.512
Iteration155,62.342,58.159,57.073
Iteration156,61.849,61.297,59.024
Iteration157,63.197,56.695,57.561
Iteration158,63.538,55.021,56.098
Iteration159,61.451,61.506,59.512
Iteration160,61.250,61.925,60.000
Iteration161,62.346,58.159,58.049
Iteration162,65.751,48.117,44.878
Iteration163,65.730,48.117,44.878
Iteration164,65.790,48.117,45.366
Iteration165,66.624,47.280,45.854
Iteration166,66.624,47.280,45.854
Iteration167,66.399,47.280,45.366
Iteration168,66.181,47.490,45.366
Iteration169,65.284,51.255,45.854
Iteration170,67.674,47.071,45.854
Iteration171,67.580,47.490,45.366
Iteration172,68.544,46.444,44.878
Iteration173,66.600,47.490,45.366
Iteration174,66.622,47.490,45.366
Iteration175,66.149,51.883,48.293
Iteration176,68.064,46.653,44.878
Iteration177,66.147,47.908,50.732
Iteration178,67.199,48.745,50.244
Iteration179,69.030,44.351,47.317
Iteration180,65.572,50.000,50.732
Iteration181,65.572,50.000,50.732
Iteration182,67.844,44.351,48.780
Iteration183,67.896,44.142,48.780
Iteration184,63.896,48.326,50.244
Iteration185,60.824,54.184,54.634
Iteration186,62.114,53.347,54.146
Iteration187,61.237,53.975,55.122
Iteration188,61.208,53.975,55.122
Iteration189,61.238,53.975,55.122
Iteration190,61.215,53.975,55.122
Iteration191,60.408,56.276,57.561
Iteration192,60.169,55.649,57.073
Iteration193,60.180,55.649,57.073
Iteration194,60.789,53.975,55.610
Iteration195,59.128,59.205,60.976
Iteration196,59.112,59.205,60.976
Iteration197,58.665,59.205,60.976
Iteration198,58.658,59.205,60.976
Iteration199,58.981,59.414,60.976
Iteration200,57.704,60.251,62.439
Iteration201,58.824,54.812,56.585
Iteration202,58.811,54.812,56.585
Iteration203,59.245,55.439,56.098
Iteration204,58.773,55.439,56.585
Iteration205,55.288,65.063,65.854
Iteration206,59.989,52.510,51.707
Iteration207,58.802,53.975,53.171
Iteration208,58.831,54.184,53.171
Iteration209,59.700,53.975,53.171
Iteration210,59.660,53.975,53.171
Iteration211,59.496,54.184,53.171
Iteration212,59.470,54.184,53.171
Iteration213,59.767,53.766,53.171
Iteration214,59.796,53.766,53.171
Iteration215,59.671,54.393,52.683
Iteration216,59.233,54.184,52.683
Iteration217,59.614,53.766,52.195
Iteration218,59.692,52.929,51.707
Iteration219,60.118,52.720,51.707
Iteration220,59.970,52.720,51.707
Iteration221,59.978,52.720,51.707
Iteration222,60.965,52.720,53.171
Iteration223,61.013,52.929,53.171
Iteration224,60.275,53.766,53.171
Iteration225,60.791,52.929,52.683
Iteration226,60.755,52.929,52.683
Iteration227,68.845,45.397,48.293
Iteration228,70.519,40.586,45.366
Iteration229,70.519,40.586,45.366
Iteration230,72.262,40.795,43.902
Iteration231,72.992,40.586,43.415
Iteration232,72.160,40.795,43.902
Iteration233,71.472,40.377,42.927
Iteration234,73.005,39.331,40.976
Iteration235,73.985,40.167,40.976
Iteration236,74.742,39.958,40.976
Iteration237,74.597,39.958,40.976
Iteration238,69.799,40.795,40.976
Iteration239,72.239,39.958,40.976
Iteration240,74.318,40.586,41.463
Iteration241,76.033,36.611,38.049
Iteration242,75.461,36.192,37.561
Iteration243,61.380,46.862,44.390
Iteration244,61.553,46.653,44.390
Iteration245,61.508,46.653,44.390
Iteration246,60.204,47.071,44.878
Iteration247,60.040,48.326,44.878
Iteration248,60.040,48.326,44.878
Iteration249,60.081,48.117,44.878
Iteration250,60.097,48.117,44.878
Iteration251,60.122,48.117,44.878
Iteration252,60.122,48.117,44.878
Iteration253,56.068,60.879,60.000
Iteration254,56.105,60.879,60.000
Iteration255,55.456,62.971,61.463
Iteration256,57.023,53.556,54.634
Iteration257,54.564,67.364,67.317
Iteration258,54.177,67.992,67.805
Iteration259,56.370,55.439,54.634
Iteration260,55.988,58.159,58.049
Iteration261,56.180,57.322,55.122
Iteration262,56.162,57.322,55.122
Iteration263,56.002,58.159,58.049
Iteration264,56.065,58.159,58.049
Iteration265,55.959,58.159,58.049
Iteration266,59.553,47.490,45.366
Iteration267,63.237,43.305,40.488
Iteration268,62.016,43.515,41.951
Iteration269,59.274,48.326,45.366
Iteration270,59.127,48.326,45.366
Iteration271,60.753,45.607,43.902
Iteration272,60.173,45.816,43.902
Iteration273,60.376,45.607,43.902
Iteration274,59.005,46.025,43.902
Iteration275,58.242,47.699,45.854
Iteration276,60.473,44.142,42.927
Iteration277,52.608,69.665,72.683
Iteration278,61.745,42.887,42.927
Iteration279,62.071,41.841,42.439
Iteration280,59.497,48.117,46.829
Iteration281,59.510,48.117,46.829
Iteration282,58.717,49.582,48.293
Iteration283,59.734,48.117,46.829
