Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,64.400,65.690,63.415
Iteration1,64.377,65.690,63.415
Iteration2,64.741,65.690,63.415
Iteration3,64.670,65.690,63.415
Iteration4,64.997,65.690,63.415
Iteration5,64.977,65.690,63.415
Iteration6,64.971,65.690,63.415
Iteration7,64.815,65.690,63.415
Iteration8,64.866,65.690,63.415
Iteration9,65.019,65.690,63.415
Iteration10,60.202,65.900,63.902
Iteration11,60.232,65.900,63.902
Iteration12,60.232,65.900,63.902
Iteration13,60.522,66.109,63.902
Iteration14,60.636,66.109,63.902
Iteration15,60.636,66.109,63.902
Iteration16,60.649,66.109,63.902
Iteration17,60.940,66.109,63.902
Iteration18,61.515,65.900,63.415
Iteration19,61.817,65.900,63.415
Iteration20,61.817,65.900,63.415
Iteration21,61.888,65.900,63.415
Iteration22,61.159,65.900,63.902
Iteration23,61.182,65.900,63.902
Iteration24,61.725,65.900,63.415
Iteration25,61.557,65.900,63.415
Iteration26,61.953,65.690,63.415
Iteration27,61.952,65.690,63.415
Iteration28,61.160,65.690,63.902
Iteration29,61.160,65.690,63.902
Iteration30,61.343,65.690,63.902
Iteration31,61.250,65.690,63.902
Iteration32,61.038,65.690,63.902
Iteration33,62.201,65.690,63.902
Iteration34,63.968,65.690,63.415
Iteration35,65.322,65.690,63.415
Iteration36,65.322,65.690,63.415
Iteration37,65.320,65.690,63.415
Iteration38,66.802,65.690,63.415
Iteration39,68.467,65.690,63.415
Iteration40,68.460,65.690,63.415
Iteration41,68.458,65.690,63.415
Iteration42,68.206,65.690,63.415
Iteration43,68.178,65.690,63.415
Iteration44,68.167,65.690,63.415
Iteration45,72.654,65.690,63.415
Iteration46,72.654,65.690,63.415
Iteration47,72.630,65.690,63.415
Iteration48,72.026,65.690,62.439
Iteration49,71.720,65.690,61.951
Iteration50,72.068,65.690,62.439
Iteration51,72.087,65.481,61.951
Iteration52,72.127,65.272,61.463
Iteration53,72.112,65.272,61.463
Iteration54,72.092,65.272,61.463
Iteration55,72.041,64.854,61.463
Iteration56,72.065,65.063,61.463
Iteration57,72.083,65.063,61.463
Iteration58,72.454,65.063,61.463
Iteration59,72.449,65.272,61.463
Iteration60,72.454,65.272,61.463
Iteration61,72.332,65.481,61.463
Iteration62,72.330,65.481,61.463
Iteration63,72.329,65.481,61.463
Iteration64,72.595,65.690,61.463
Iteration65,71.201,65.481,61.463
Iteration66,72.859,65.481,61.463
Iteration67,72.857,65.481,61.463
Iteration68,72.857,65.481,61.463
Iteration69,72.858,65.481,61.463
Iteration70,72.856,65.481,61.463
Iteration71,72.785,65.481,61.463
Iteration72,72.882,65.481,61.463
Iteration73,72.897,65.481,61.463
Iteration74,74.571,65.690,61.951
Iteration75,74.504,65.690,61.951
Iteration76,77.426,65.272,61.463
Iteration77,77.250,64.854,61.463
Iteration78,77.221,64.854,61.463
Iteration79,77.063,64.854,61.463
Iteration80,76.549,64.854,61.463
Iteration81,76.379,65.063,61.463
Iteration82,76.388,65.063,61.463
Iteration83,76.388,65.063,61.463
Iteration84,76.391,65.063,61.463
Iteration85,76.183,65.063,61.463
Iteration86,76.264,65.063,61.463
Iteration87,76.399,65.063,61.463
Iteration88,76.282,65.063,61.463
Iteration89,76.210,65.481,61.951
Iteration90,76.114,65.481,61.951
Iteration91,76.107,65.481,61.951
Iteration92,76.107,65.481,61.951
Iteration93,76.022,65.690,61.951
Iteration94,76.024,65.690,61.951
Iteration95,76.010,65.690,61.951
Iteration96,76.010,65.690,61.951
Iteration97,76.012,65.690,61.951
Iteration98,76.012,65.690,61.951
Iteration99,75.800,65.690,61.951
Iteration100,75.489,65.690,61.951
Iteration101,75.489,65.690,61.951
Iteration102,75.392,65.690,61.951
Iteration103,75.392,65.690,61.951
Iteration104,75.391,65.690,61.951
Iteration105,75.391,65.690,61.951
Iteration106,75.038,65.690,61.951
Iteration107,74.929,65.690,61.951
Iteration108,74.929,65.690,61.951
Iteration109,74.928,65.690,61.951
Iteration110,74.928,65.690,61.951
Iteration111,74.928,65.690,61.951
Iteration112,74.928,65.690,61.951
Iteration113,74.904,65.690,61.951
Iteration114,74.904,65.690,61.951
Iteration115,73.055,65.690,62.439
Iteration116,73.048,65.690,62.439
Iteration117,73.048,65.690,62.439
Iteration118,73.048,65.690,62.439
Iteration119,73.048,65.690,62.439
Iteration120,72.911,65.690,62.439
Iteration121,72.910,65.690,62.439
Iteration122,72.888,65.690,62.439
Iteration123,72.888,65.690,62.439
Iteration124,72.682,65.690,62.439
Iteration125,69.054,65.063,61.951
Iteration126,69.054,65.063,61.951
Iteration127,69.054,65.063,61.951
Iteration128,69.054,65.063,61.951
Iteration129,69.005,64.644,62.439
Iteration130,69.005,64.644,62.439
Iteration131,69.004,64.644,62.439
Iteration132,68.998,64.644,62.439
Iteration133,68.991,64.644,62.439
Iteration134,68.991,64.644,62.439
Iteration135,68.963,64.644,62.439
Iteration136,68.963,64.644,62.439
Iteration137,68.963,64.644,62.439
Iteration138,68.963,64.644,62.439
Iteration139,68.963,64.644,62.439
Iteration140,68.837,64.644,62.439
Iteration141,68.728,64.644,62.439
Iteration142,68.709,64.644,62.439
Iteration143,68.709,64.644,62.439
Iteration144,68.709,64.644,62.439
Iteration145,68.709,64.644,62.439
Iteration146,68.709,64.644,62.439
Iteration147,66.380,64.435,62.439
Iteration148,66.356,64.435,62.439
Iteration149,66.356,64.435,62.439
Iteration150,66.355,64.435,62.439
Iteration151,66.355,64.435,62.439
Iteration152,66.355,64.435,62.439
Iteration153,66.355,64.435,62.439
Iteration154,66.324,64.435,62.439
Iteration155,66.087,64.435,61.951
Iteration156,66.087,64.435,61.951
Iteration157,66.086,64.435,61.951
Iteration158,65.763,64.435,61.951
Iteration159,65.762,64.435,61.951
Iteration160,65.762,64.435,61.951
Iteration161,65.762,64.435,61.951
Iteration162,63.820,64.226,61.951
Iteration163,63.820,64.226,61.951
Iteration164,63.820,64.226,61.951
Iteration165,63.820,64.226,61.951
Iteration166,63.067,64.644,61.463
Iteration167,61.623,64.017,60.976
Iteration168,59.873,64.435,61.951
Iteration169,59.873,64.435,61.951
Iteration170,52.529,64.435,61.951
Iteration171,52.529,64.435,61.951
Iteration172,52.527,64.435,61.951
Iteration173,52.527,64.435,61.951
Iteration174,52.495,64.435,61.951
Iteration175,51.238,64.435,62.439
Iteration176,51.238,64.435,62.439
Iteration177,51.234,64.435,62.439
Iteration178,49.660,64.435,62.927
Iteration179,49.660,64.435,62.927
Iteration180,49.660,64.435,62.927
Iteration181,49.656,64.435,62.927
Iteration182,49.655,64.435,62.927
