Iteration,Error,Training_accuracy,Test_accuracy
Iteration173,75.604,44.142,49.268
Iteration174,75.604,44.142,49.268
Iteration175,76.388,38.075,41.951
Iteration176,76.497,38.075,41.951
Iteration177,76.658,38.075,41.951
Iteration178,76.718,38.075,41.463
Iteration179,78.635,39.331,41.951
Iteration180,81.067,39.121,41.951
Iteration181,80.412,36.820,40.488
Iteration182,79.541,36.192,40.488
Iteration183,79.295,35.983,40.976
Iteration184,79.988,36.192,40.000
Iteration185,88.406,34.519,36.098
Iteration186,88.347,34.519,36.098
Iteration187,86.528,33.891,35.610
Iteration188,86.503,33.891,35.122
Iteration189,87.027,33.473,35.122
Iteration190,80.056,33.054,34.146
Iteration191,77.673,31.799,33.171
Iteration192,77.274,30.962,33.171
Iteration193,76.092,34.100,35.122
Iteration194,76.160,34.100,35.122
Iteration195,76.158,34.100,35.122
Iteration196,75.866,33.891,35.122
Iteration197,75.866,33.891,35.122
Iteration198,81.332,33.473,33.171
Iteration199,82.412,33.473,33.171
Iteration200,83.031,33.054,32.683
Iteration201,84.985,32.636,32.683
Iteration202,85.722,32.845,32.683
Iteration203,88.031,32.218,33.171
Iteration204,87.545,33.473,33.171
Iteration205,87.562,33.473,33.171
Iteration206,87.358,33.473,33.171
Iteration207,86.936,33.473,33.171
Iteration208,87.275,33.264,33.171
Iteration209,87.217,33.264,33.171
Iteration210,86.777,33.473,33.659
Iteration211,87.115,33.264,33.171
Iteration212,87.904,32.845,34.146
Iteration213,87.903,32.636,34.146
Iteration214,87.905,32.636,34.146
Iteration215,87.621,32.218,34.634
Iteration216,87.986,32.218,34.146
Iteration217,87.254,33.054,35.122
Iteration218,80.063,37.866,36.585
Iteration219,82.529,37.657,36.585
Iteration220,72.044,42.469,43.902
Iteration221,72.044,42.469,43.902
Iteration222,71.296,42.678,44.878
Iteration223,71.327,42.678,44.878
Iteration224,71.236,42.678,44.390
Iteration225,71.211,42.887,44.390
Iteration226,71.246,42.678,44.390
Iteration227,71.269,42.678,44.390
Iteration228,69.329,44.770,44.878
Iteration229,68.847,44.770,44.878
Iteration230,66.621,52.092,54.634
Iteration231,67.570,47.908,49.756
Iteration232,68.220,44.561,44.390
Iteration233,68.040,44.561,44.390
Iteration234,65.994,52.929,54.146
Iteration235,63.637,55.858,53.171
Iteration236,63.620,55.858,53.171
Iteration237,63.499,55.230,52.683
Iteration238,61.284,54.603,52.683
Iteration239,59.165,55.439,53.659
Iteration240,59.096,55.649,54.146
Iteration241,58.958,59.833,58.049
Iteration242,59.197,60.042,57.561
Iteration243,58.864,59.833,57.561
Iteration244,58.599,59.833,58.049
Iteration245,60.245,55.021,53.659
Iteration246,60.119,55.230,53.659
Iteration247,59.924,55.230,53.659
Iteration248,59.496,55.439,55.122
Iteration249,59.732,55.230,54.146
Iteration250,59.883,55.230,54.146
Iteration251,61.022,54.812,52.195
Iteration252,60.530,54.812,52.683
Iteration253,58.965,54.812,54.146
Iteration254,58.778,54.812,54.146
Iteration255,60.093,54.603,53.659
Iteration256,60.385,54.184,52.683
Iteration257,60.346,54.393,52.683
Iteration258,60.471,54.184,52.195
Iteration259,60.695,53.975,51.707
Iteration260,61.620,54.393,51.707
Iteration261,62.408,55.021,50.732
Iteration262,62.782,55.021,51.220
Iteration263,61.600,55.021,52.195
Iteration264,61.916,54.184,51.707
Iteration265,61.946,54.393,50.732
Iteration266,67.890,52.301,50.732
Iteration267,69.560,50.418,46.341
Iteration268,68.863,50.628,47.317
Iteration269,69.565,51.464,49.268
Iteration270,69.858,51.464,48.780
Iteration271,69.867,51.464,48.780
Iteration272,70.300,50.209,46.829
Iteration273,73.121,44.351,40.488
Iteration274,73.160,44.351,40.488
Iteration275,73.652,43.933,40.488
Iteration276,73.668,43.933,40.488
Iteration277,73.233,44.770,41.463
Iteration278,72.055,49.791,44.878
Iteration279,71.293,49.163,46.829
Iteration280,71.324,48.954,46.829
Iteration281,71.297,49.163,46.829
Iteration282,70.985,49.163,46.829
Iteration283,70.820,49.582,46.829
Iteration284,73.856,48.954,44.878
Iteration285,73.825,48.954,44.878
Iteration286,71.605,49.582,44.878
Iteration287,71.035,49.163,44.878
Iteration288,71.076,49.163,44.390
Iteration289,70.930,48.954,44.878
Iteration290,71.071,49.791,46.341
Iteration291,71.433,49.582,45.854
Iteration292,71.065,49.372,45.854
Iteration293,70.931,49.582,47.805
Iteration294,70.744,49.791,47.317
Iteration295,73.181,48.117,46.341
Iteration296,73.181,48.117,46.341
Iteration297,71.613,50.837,46.341
Iteration298,71.613,50.837,46.341
Iteration299,70.947,50.418,45.854
Iteration300,71.411,50.418,44.878
Iteration301,76.254,46.444,45.854
Iteration302,75.599,47.280,46.341
Iteration303,75.625,47.280,46.341
Iteration304,75.640,47.280,46.341
Iteration305,75.612,47.280,46.341
Iteration306,74.117,47.490,44.878
Iteration307,73.390,50.000,44.878
Iteration308,74.003,49.372,45.854
Iteration309,72.774,49.372,43.902
Iteration310,72.956,49.372,43.902
Iteration311,73.278,49.372,43.902
Iteration312,72.332,49.791,43.415
Iteration313,73.359,49.582,43.902
Iteration314,73.675,47.908,48.293
Iteration315,75.795,43.724,44.390
Iteration316,76.535,43.096,44.390
Iteration317,76.081,44.351,44.878
Iteration318,76.115,43.724,44.390
Iteration319,76.618,43.933,44.878
Iteration320,76.290,46.234,47.317
Iteration321,76.411,46.234,47.317
Iteration322,76.204,46.234,47.317
Iteration323,76.219,46.234,47.317
Iteration324,76.789,46.234,47.805
Iteration325,77.693,42.887,44.878
Iteration326,79.712,43.933,46.829
Iteration327,79.716,43.933,46.829
Iteration328,77.358,45.188,49.268
Iteration329,76.549,43.933,44.390
Iteration330,76.693,43.305,43.902
Iteration331,76.693,43.305,43.902
Iteration332,76.470,43.305,43.902
Iteration333,76.405,43.933,44.390
Iteration334,85.433,37.866,39.512
Iteration335,85.511,37.866,39.512
Iteration336,84.095,38.494,40.000
Iteration337,83.542,39.540,41.951
Iteration338,83.805,38.494,41.463
Iteration339,83.788,38.494,41.463
Iteration340,83.788,38.494,41.463
Iteration341,84.283,38.494,41.951
Iteration342,84.273,38.494,41.951
Iteration343,83.408,39.540,42.439
Iteration344,83.443,39.121,42.439
Iteration345,87.546,36.820,38.537
Iteration346,89.093,37.029,38.537
Iteration347,89.026,37.029,38.537
Iteration348,89.442,37.448,38.049
Iteration349,90.178,37.448,38.049
Iteration350,90.170,37.448,38.049
Iteration351,90.170,37.448,38.049
Iteration352,90.129,37.448,38.049
Iteration353,88.068,37.657,39.024
Iteration354,87.279,37.866,39.512
Iteration355,85.537,37.657,39.512
Iteration356,85.521,38.075,39.512
Iteration357,86.008,38.075,39.512
Iteration358,86.150,37.866,39.512
Iteration359,95.877,38.703,40.976
Iteration360,97.121,38.075,38.049
Iteration361,97.162,38.075,38.049
Iteration362,96.717,37.866,38.049
Iteration363,98.057,38.703,40.000
Iteration364,98.073,38.703,40.000
Iteration365,95.869,39.540,42.927
Iteration366,96.432,39.749,42.927
Iteration367,97.312,38.703,40.000
Iteration368,96.643,38.285,39.024
Iteration369,96.871,38.075,39.024
Iteration370,96.871,38.075,39.024
Iteration371,92.443,39.540,41.463
Iteration372,92.424,39.540,41.463
Iteration373,92.416,39.540,41.463
Iteration374,92.498,39.540,41.463
Iteration375,92.544,39.540,41.463
Iteration376,92.559,39.540,41.463
Iteration377,93.236,39.331,41.463
Iteration378,93.236,39.331,41.463
Iteration379,92.655,39.749,40.976
Iteration380,95.004,39.540,41.463
Iteration381,94.971,39.540,41.463
Iteration382,95.139,39.540,41.463
Iteration383,95.084,39.540,41.463
Iteration384,92.919,39.958,41.463
Iteration385,93.500,39.749,40.976
Iteration386,93.559,39.749,40.976
Iteration387,93.543,39.749,40.976
Iteration388,84.262,40.586,42.439
Iteration389,85.348,39.331,40.976
Iteration390,85.347,39.331,40.976
Iteration391,86.204,38.912,39.512
Iteration392,86.202,38.912,39.512
Iteration393,86.043,39.331,40.976
Iteration394,86.268,38.703,39.512
Iteration395,84.081,41.004,41.463
Iteration396,84.052,41.004,41.463
Iteration397,90.172,38.075,38.537
Iteration398,90.144,38.075,38.537
Iteration399,90.144,38.075,38.537
Iteration400,94.820,34.519,35.610
Iteration401,93.582,39.121,38.537
Iteration402,92.846,39.121,38.537
Iteration403,92.228,39.121,38.537
Iteration404,91.539,38.912,38.537
Iteration405,86.507,39.331,38.537
Iteration406,86.507,39.331,38.537
Iteration407,92.506,38.912,39.512
Iteration408,92.506,38.912,39.512
Iteration409,98.747,35.146,36.585
Iteration410,103.178,35.146,38.049
Iteration411,101.903,34.310,36.098
Iteration412,101.966,34.310,36.098
Iteration413,101.920,34.310,36.098
Iteration414,101.949,34.310,36.098
Iteration415,101.723,34.310,36.098
Iteration416,100.684,34.937,35.610
Iteration417,100.685,34.937,35.610
Iteration418,100.229,34.937,35.122
Iteration419,100.242,34.937,35.122
Iteration420,100.142,34.937,35.122
Iteration421,97.311,38.703,38.537
Iteration422,97.345,38.494,38.537
Iteration423,97.330,38.494,38.537
Iteration424,97.561,38.494,38.537
Iteration425,97.550,38.494,38.537
Iteration426,97.095,38.494,38.537
Iteration427,98.251,38.285,38.537
Iteration428,93.576,36.611,39.024
Iteration429,95.973,37.866,38.537
Iteration430,97.888,37.448,38.049
Iteration431,98.026,37.448,38.049
Iteration432,97.954,37.448,38.049
Iteration433,96.842,37.657,38.537
Iteration434,97.363,37.448,38.537
Iteration435,97.396,37.448,38.537
Iteration436,97.400,37.448,38.537
Iteration437,98.172,37.448,38.537
Iteration438,98.169,37.448,38.537
Iteration439,98.169,37.448,38.537
Iteration440,97.867,37.448,38.049
Iteration441,97.774,37.448,38.049
Iteration442,97.751,37.448,38.049
Iteration443,97.830,37.657,38.049
Iteration444,97.891,37.657,38.049
Iteration445,97.773,37.448,38.049
Iteration446,96.155,37.029,37.561
Iteration447,97.819,37.029,37.561
Iteration448,97.933,37.029,37.561
Iteration449,99.536,36.192,37.561
Iteration450,98.998,36.192,37.561
Iteration451,98.938,36.192,37.561
Iteration452,107.301,35.356,36.098
Iteration453,107.257,35.356,36.098
Iteration454,107.214,35.356,36.098
Iteration455,107.601,35.356,36.098
Iteration456,108.941,35.774,36.585
Iteration457,108.658,35.774,36.585
Iteration458,108.969,35.356,36.098
Iteration459,109.054,35.356,36.098
Iteration460,108.596,35.565,36.098
Iteration461,98.715,40.167,40.488
Iteration462,100.687,40.167,39.512
Iteration463,101.071,40.167,39.512
Iteration464,102.540,36.611,35.610
Iteration465,93.603,41.004,40.976
Iteration466,94.330,40.795,40.000
Iteration467,94.417,40.586,40.000
Iteration468,94.418,40.586,40.000
Iteration469,94.418,40.586,40.000
Iteration470,94.430,40.586,40.000
Iteration471,109.316,37.238,38.537
Iteration472,108.123,37.866,38.049
Iteration473,106.174,37.029,37.073
Iteration474,103.847,36.820,37.073
Iteration475,105.507,36.820,37.073
Iteration476,105.374,36.820,37.073
Iteration477,105.370,36.820,37.073
Iteration478,105.362,36.820,37.073
Iteration479,103.465,37.029,37.073
Iteration480,101.965,36.820,37.073
Iteration481,101.981,36.820,37.073
Iteration482,101.981,36.820,37.073
Iteration483,102.004,36.820,37.073
Iteration484,101.876,37.029,37.073
Iteration485,100.952,37.029,37.073
Iteration486,100.977,37.029,37.073
Iteration487,100.938,37.029,37.073
Iteration488,101.109,37.238,37.073
Iteration489,101.308,37.029,37.073
Iteration490,101.334,37.029,37.073
Iteration491,102.714,36.611,37.073
Iteration492,105.805,36.611,37.073
Iteration493,99.129,38.494,39.024
Iteration494,100.613,37.238,37.561
Iteration495,105.363,37.866,39.512
Iteration496,109.856,33.891,35.122
Iteration497,107.076,37.448,38.537
Iteration498,104.158,37.657,38.049
Iteration499,104.196,37.657,38.049
Iteration500,104.151,37.657,38.049
Iteration501,102.967,37.238,38.049
Iteration502,103.108,37.029,38.049
Iteration503,102.956,36.820,38.049
Iteration504,102.954,36.820,38.049
Iteration505,102.947,36.820,38.049
Iteration506,98.456,37.238,38.049
Iteration507,97.314,37.657,37.561
Iteration508,97.314,37.657,37.561
Iteration509,97.209,37.866,37.561
Iteration510,89.619,43.305,41.463
Iteration511,89.651,43.305,41.463
Iteration512,93.287,41.632,41.463
Iteration513,93.397,41.423,41.463
Iteration514,93.586,41.423,41.463
Iteration515,103.896,39.121,40.488
Iteration516,103.871,39.121,40.488
Iteration517,103.881,39.121,40.488
Iteration518,103.898,39.121,40.488
Iteration519,105.179,37.029,37.073
Iteration520,104.882,37.029,37.073
Iteration521,104.280,39.540,41.951
Iteration522,104.224,39.540,41.951
Iteration523,110.037,33.054,34.634
Iteration524,110.084,33.054,34.634
Iteration525,100.226,37.238,41.951
Iteration526,101.750,37.029,41.951
Iteration527,101.790,37.029,41.951
Iteration528,102.872,36.820,42.927
Iteration529,104.973,36.820,42.439
Iteration530,104.978,36.820,42.439
Iteration531,104.756,36.820,42.439
Iteration532,104.815,36.820,42.439
Iteration533,104.842,36.820,42.439
Iteration534,104.473,37.029,42.439
Iteration535,104.475,37.029,42.439
Iteration536,104.068,37.029,42.439
Iteration537,100.028,37.238,42.927
Iteration538,100.027,37.238,42.927
Iteration539,100.209,37.238,42.927
Iteration540,100.136,37.238,42.927
Iteration541,96.280,39.749,44.390
Iteration542,96.272,39.749,44.390
Iteration543,96.093,39.749,44.390
Iteration544,97.020,39.540,42.927
Iteration545,97.020,39.540,42.927
Iteration546,97.013,39.540,42.927
Iteration547,97.013,39.540,42.927
Iteration548,100.775,38.075,42.439
Iteration549,100.799,38.075,42.439
Iteration550,100.815,38.075,42.439
Iteration551,100.814,38.075,42.439
Iteration552,100.821,38.075,42.439
Iteration553,96.535,40.377,44.878
Iteration554,96.815,40.377,44.390
Iteration555,91.573,41.004,43.902
Iteration556,93.649,38.494,44.390
Iteration557,99.702,35.146,39.024
Iteration558,99.839,35.146,39.024
Iteration559,95.156,38.285,42.439
Iteration560,99.952,35.146,39.024
Iteration561,99.964,35.146,39.024
Iteration562,100.393,35.146,39.512
Iteration563,100.393,35.146,39.512
Iteration564,98.560,35.356,40.000
Iteration565,97.951,37.866,43.902
Iteration566,98.047,37.866,43.902
Iteration567,94.981,38.703,43.415
Iteration568,89.253,39.121,44.878
Iteration569,83.433,45.188,51.220
Iteration570,83.503,45.188,51.220
Iteration571,80.974,45.188,50.732
Iteration572,77.680,45.188,50.244
Iteration573,77.589,45.188,50.244
Iteration574,77.513,45.188,50.244
Iteration575,78.822,44.351,50.244
Iteration576,70.141,49.791,49.756
Iteration577,70.172,49.582,49.756
Iteration578,68.087,51.883,52.683
Iteration579,67.820,52.092,52.195
Iteration580,67.819,52.092,52.195
Iteration581,67.778,52.301,52.683
Iteration582,67.764,52.092,52.683
Iteration583,67.764,52.092,52.683
Iteration584,67.699,52.092,53.171
Iteration585,67.658,52.301,53.659
Iteration586,61.932,55.649,62.927
Iteration587,62.230,55.858,62.927
Iteration588,62.137,55.858,62.927
Iteration589,62.687,55.021,61.463
Iteration590,61.548,55.858,62.927
Iteration591,61.573,55.858,62.927
Iteration592,61.574,55.858,62.927
Iteration593,61.925,55.439,60.976
Iteration594,61.901,55.439,61.463
Iteration595,60.372,57.950,67.317
Iteration596,56.309,62.343,66.341
Iteration597,56.223,62.343,66.341
Iteration598,57.099,61.715,66.341
Iteration599,57.103,61.715,66.341
Iteration600,57.099,61.715,66.341
Iteration601,55.862,64.435,67.317
Iteration602,55.740,64.226,66.829
Iteration603,56.932,62.343,65.854
Iteration604,56.846,62.343,65.854
Iteration605,56.605,62.552,65.854
Iteration606,56.580,64.435,66.341
Iteration607,56.227,64.435,66.341
Iteration608,56.223,64.435,66.341
Iteration609,56.248,64.435,66.341
Iteration610,56.248,64.435,66.341
Iteration611,56.245,64.435,66.341
Iteration612,56.215,64.435,66.341
Iteration613,56.343,64.644,66.829
Iteration614,56.335,64.644,66.829
Iteration615,59.615,61.088,65.854
Iteration616,59.615,61.088,65.854
Iteration617,59.593,61.088,65.854
Iteration618,59.694,61.088,65.854
Iteration619,59.388,61.088,65.854
Iteration620,58.944,61.297,66.341
Iteration621,58.663,60.879,66.341
Iteration622,58.663,60.879,66.341
Iteration623,58.648,60.879,66.341
Iteration624,59.160,60.879,66.341
Iteration625,56.173,66.318,66.829
Iteration626,59.860,57.950,60.000
Iteration627,59.916,57.950,60.000
Iteration628,58.903,57.741,63.902
Iteration629,58.879,57.741,63.902
Iteration630,58.933,57.741,63.902
Iteration631,56.352,63.389,68.293
Iteration632,56.319,63.389,68.293
Iteration633,56.329,63.389,68.293
Iteration634,56.306,63.389,68.780
Iteration635,54.899,63.180,69.268
Iteration636,55.045,62.971,69.268
Iteration637,55.051,62.971,69.268
Iteration638,55.047,62.971,69.268
Iteration639,55.047,62.971,69.268
Iteration640,61.021,60.251,69.268
Iteration641,60.093,60.251,69.268
Iteration642,59.713,60.669,65.854
Iteration643,59.713,60.669,65.854
Iteration644,55.336,65.272,72.195
Iteration645,55.203,65.900,72.195
Iteration646,55.682,63.180,69.756
Iteration647,55.373,63.808,69.756
Iteration648,54.992,64.226,69.756
Iteration649,55.166,63.808,69.756
Iteration650,55.158,63.808,69.756
Iteration651,54.965,64.017,69.756
Iteration652,48.133,69.247,72.683
Iteration653,48.122,69.247,72.683
Iteration654,43.953,76.569,76.098
Iteration655,43.483,76.987,76.585
Iteration656,43.424,76.987,76.585
Iteration657,41.743,79.498,78.049
Iteration658,41.921,79.498,78.049
Iteration659,41.581,79.498,78.049
Iteration660,41.554,79.498,78.049
Iteration661,41.512,79.498,78.049
Iteration662,41.492,79.498,78.049
Iteration663,46.143,70.502,73.659
Iteration664,46.189,70.502,73.659
Iteration665,46.105,70.293,73.659
Iteration666,46.089,70.293,73.659
Iteration667,47.055,69.247,71.220
Iteration668,47.092,69.247,71.220
Iteration669,52.580,65.690,69.756
Iteration670,52.584,65.690,69.756
Iteration671,52.832,65.481,69.756
Iteration672,52.824,65.481,69.756
Iteration673,52.131,65.690,70.244
Iteration674,53.619,65.272,68.780
Iteration675,53.336,65.690,69.268
Iteration676,62.825,53.975,62.439
Iteration677,57.296,58.577,67.805
Iteration678,57.297,58.577,67.805
Iteration679,57.348,58.577,67.805
Iteration680,57.236,58.577,67.805
Iteration681,57.368,58.577,67.805
Iteration682,54.336,63.180,69.756
Iteration683,54.584,61.297,68.293
Iteration684,54.299,62.762,69.268
Iteration685,54.411,61.297,68.293
Iteration686,54.325,63.180,69.756
Iteration687,54.334,63.180,69.756
Iteration688,54.333,63.180,69.756
Iteration689,54.355,63.180,69.756
Iteration690,55.176,61.297,68.293
Iteration691,54.932,61.297,68.293
Iteration692,55.117,61.297,68.293
Iteration693,55.380,61.297,68.293
Iteration694,50.229,69.665,77.073
Iteration695,51.644,68.201,73.659
Iteration696,50.212,70.921,75.610
Iteration697,50.277,70.921,75.610
Iteration698,50.306,70.921,75.610
Iteration699,51.993,68.201,73.659
Iteration700,45.193,76.151,74.146
Iteration701,45.203,76.151,74.146
Iteration702,43.742,77.197,74.146
Iteration703,43.737,77.197,74.146
Iteration704,43.737,77.197,74.146
Iteration705,43.707,77.197,74.146
Iteration706,44.190,77.197,73.171
Iteration707,43.768,77.615,73.171
Iteration708,41.875,77.824,73.171
Iteration709,42.407,77.615,73.171
Iteration710,42.380,77.406,73.171
Iteration711,42.410,77.197,73.171
Iteration712,42.888,76.987,73.171
Iteration713,42.850,76.987,73.171
Iteration714,42.864,76.987,73.171
Iteration715,44.456,78.243,74.634
Iteration716,44.448,78.243,74.634
Iteration717,44.470,78.243,74.634
Iteration718,47.504,76.987,73.659
Iteration719,47.528,76.987,73.659
Iteration720,47.483,76.778,73.659
Iteration721,46.715,76.987,73.659
Iteration722,46.711,76.987,73.659
Iteration723,47.525,76.987,73.659
Iteration724,47.524,76.987,73.659
Iteration725,47.620,76.987,73.659
Iteration726,48.966,75.523,73.171
Iteration727,48.868,75.523,73.171
Iteration728,48.775,75.523,73.171
Iteration729,48.773,75.732,73.171
Iteration730,48.871,75.523,73.171
Iteration731,45.432,78.033,75.610
Iteration732,45.038,78.033,75.122
Iteration733,45.592,77.615,75.610
Iteration734,46.370,77.824,76.098
Iteration735,46.690,77.615,75.122
Iteration736,46.650,77.615,75.122
Iteration737,46.274,77.615,75.122
Iteration738,46.275,77.615,75.122
Iteration739,46.233,77.615,75.610
Iteration740,45.195,77.824,76.585
Iteration741,45.194,77.824,76.585
Iteration742,45.189,77.824,76.585
Iteration743,45.127,77.824,76.585
Iteration744,42.745,78.452,77.073
Iteration745,39.080,80.126,77.073
Iteration746,38.954,80.335,77.073
Iteration747,38.975,80.335,77.073
Iteration748,39.062,80.126,77.073
Iteration749,39.021,80.126,77.073
Iteration750,39.019,80.126,77.073
Iteration751,39.575,80.335,76.098
Iteration752,39.575,80.335,76.098
Iteration753,39.565,80.126,76.585
Iteration754,39.550,80.335,76.585
Iteration755,39.494,80.335,76.585
Iteration756,39.494,80.335,76.585
Iteration757,39.488,80.335,76.585
Iteration758,39.516,80.544,76.585
Iteration759,39.623,80.335,76.585
Iteration760,39.617,80.335,76.585
Iteration761,39.594,80.335,76.585
Iteration762,38.588,80.335,77.073
Iteration763,38.592,80.335,77.073
Iteration764,40.274,79.079,77.073
Iteration765,40.274,79.079,77.073
Iteration766,40.277,79.079,77.073
Iteration767,40.278,79.079,77.073
Iteration768,40.262,79.079,76.585
Iteration769,38.601,79.079,76.585
Iteration770,38.617,79.079,76.585
Iteration771,47.451,70.084,67.805
Iteration772,47.450,70.084,67.805
Iteration773,47.381,70.293,67.805
Iteration774,47.373,70.293,67.805
