Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,49.125,73.431,70.732
Iteration1,48.938,72.176,70.732
Iteration2,49.870,72.594,72.683
Iteration3,49.593,72.803,73.659
Iteration4,49.066,73.013,72.683
Iteration5,50.542,72.176,73.659
Iteration6,50.802,71.757,71.707
Iteration7,50.308,67.155,68.293
Iteration8,51.508,77.615,77.561
Iteration9,51.841,78.033,76.098
Iteration10,51.559,78.033,76.098
Iteration11,52.373,76.151,74.146
Iteration12,50.185,71.967,72.195
Iteration13,49.720,76.360,75.122
Iteration14,49.572,76.360,76.098
Iteration15,49.933,76.569,76.585
Iteration16,48.361,66.946,64.878
Iteration17,48.270,66.946,64.878
Iteration18,48.278,66.736,65.366
Iteration19,48.397,66.527,65.854
Iteration20,47.827,66.946,64.390
Iteration21,47.890,67.155,63.902
Iteration22,47.607,67.155,63.902
Iteration23,47.607,67.155,63.902
Iteration24,46.959,67.573,66.341
Iteration25,46.959,67.573,66.341
Iteration26,46.959,67.573,66.341
Iteration27,46.959,67.573,66.341
Iteration28,46.959,67.573,66.341
Iteration29,46.959,67.573,66.341
Iteration30,46.415,67.364,66.829
Iteration31,46.415,67.364,66.829
Iteration32,46.415,67.364,66.829
Iteration33,46.415,67.364,66.829
Iteration34,46.344,67.364,66.829
Iteration35,46.072,67.364,67.805
Iteration36,46.072,67.364,67.805
Iteration37,46.072,67.364,67.805
Iteration38,46.072,67.364,67.805
Iteration39,45.644,67.155,67.805
Iteration40,45.644,67.155,67.805
Iteration41,45.644,67.155,67.805
Iteration42,45.644,67.155,67.805
Iteration43,45.644,67.155,67.805
Iteration44,45.644,67.155,67.805
Iteration45,45.644,67.155,67.805
Iteration46,45.644,67.155,67.805
Iteration47,45.644,67.155,67.805
Iteration48,45.644,67.155,67.805
Iteration49,45.467,67.364,67.317
Iteration50,45.467,67.364,67.317
Iteration51,45.467,67.364,67.317
Iteration52,45.467,67.364,67.317
Iteration53,45.467,67.364,67.317
Iteration54,45.467,67.364,67.317
Iteration55,45.228,67.364,67.317
Iteration56,45.170,67.364,66.829
Iteration57,44.904,71.548,68.780
Iteration58,44.837,71.548,68.780
Iteration59,44.837,71.548,68.780
Iteration60,43.646,70.711,67.317
Iteration61,43.646,70.711,67.317
Iteration62,43.646,70.711,67.317
Iteration63,43.423,70.084,66.341
Iteration64,43.423,70.084,66.341
Iteration65,43.423,70.084,66.341
Iteration66,43.423,70.084,66.341
Iteration67,43.423,70.084,66.341
Iteration68,43.423,70.084,66.341
Iteration69,43.423,70.084,66.341
Iteration70,43.423,70.084,66.341
Iteration71,43.423,70.084,66.341
Iteration72,43.423,70.084,66.341
Iteration73,43.302,70.084,66.341
Iteration74,43.302,70.084,66.341
Iteration75,43.302,70.084,66.341
Iteration76,43.302,70.084,66.341
Iteration77,43.302,70.084,66.341
Iteration78,43.302,70.084,66.341
Iteration79,42.910,71.548,69.268
Iteration80,42.910,71.548,69.268
Iteration81,42.910,71.548,69.268
Iteration82,42.520,71.548,69.268
Iteration83,41.792,71.548,69.268
Iteration84,41.786,71.548,69.268
Iteration85,41.786,71.548,69.268
Iteration86,41.786,71.548,69.268
Iteration87,41.393,71.548,69.268
Iteration88,41.393,71.548,69.268
Iteration89,41.169,71.548,68.780
Iteration90,41.169,71.548,68.780
Iteration91,40.893,71.548,68.780
Iteration92,40.893,71.548,68.780
Iteration93,40.893,71.548,68.780
Iteration94,40.893,71.548,68.780
Iteration95,40.870,71.548,68.780
Iteration96,40.870,71.548,68.780
Iteration97,38.000,80.753,79.512
Iteration98,37.950,81.172,80.488
Iteration99,37.922,81.172,80.488
Iteration100,35.129,84.519,81.463
Iteration101,35.129,84.519,81.463
Iteration102,35.129,84.519,81.463
Iteration103,35.129,84.519,81.463
Iteration104,35.129,84.519,81.463
Iteration105,34.908,84.519,80.976
Iteration106,34.908,84.519,80.976
Iteration107,34.858,84.519,81.463
Iteration108,34.858,84.519,81.463
Iteration109,34.776,84.519,81.463
Iteration110,34.776,84.519,81.463
Iteration111,34.776,84.519,81.463
Iteration112,34.776,84.519,81.463
Iteration113,34.776,84.519,81.463
Iteration114,34.749,84.519,81.463
Iteration115,34.748,84.519,81.463
Iteration116,34.743,84.728,81.463
Iteration117,34.731,84.728,81.463
Iteration118,34.731,84.728,81.463
Iteration119,34.716,84.728,81.463
Iteration120,34.716,84.728,81.463
Iteration121,34.716,84.728,81.463
Iteration122,34.689,84.728,81.463
Iteration123,34.601,84.728,81.463
Iteration124,34.561,84.937,81.463
Iteration125,34.549,84.937,81.463
Iteration126,34.431,84.728,81.463
Iteration127,34.431,84.728,81.463
Iteration128,34.431,84.728,81.463
Iteration129,34.398,84.728,81.951
Iteration130,34.398,84.728,81.951
Iteration131,34.398,84.728,81.951
Iteration132,34.398,84.519,80.976
Iteration133,34.115,87.238,82.439
Iteration134,34.115,87.238,82.439
Iteration135,33.761,87.238,82.439
Iteration136,33.761,87.238,82.439
