Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,52.362,69.247,65.366
Iteration1,54.981,69.038,63.902
Iteration2,55.301,69.247,63.415
Iteration3,55.235,68.828,62.927
Iteration4,55.233,68.619,62.927
Iteration5,55.201,68.828,63.415
Iteration6,55.857,68.828,63.415
Iteration7,56.018,67.573,61.951
Iteration8,55.993,68.828,63.415
Iteration9,55.914,68.828,63.415
Iteration10,55.485,68.410,60.976
Iteration11,60.759,51.464,49.756
Iteration12,60.729,47.490,48.780
Iteration13,60.859,47.908,48.780
Iteration14,61.742,43.305,37.073
Iteration15,61.799,43.515,38.537
Iteration16,61.341,46.653,41.951
Iteration17,59.917,47.490,42.927
Iteration18,58.963,52.510,47.317
Iteration19,55.201,65.063,63.902
Iteration20,54.628,66.736,66.341
Iteration21,54.656,66.736,66.341
Iteration22,54.195,66.946,66.341
Iteration23,54.192,66.946,66.341
Iteration24,54.354,66.946,66.341
Iteration25,54.454,66.946,63.902
Iteration26,54.473,66.946,63.902
Iteration27,54.059,67.782,66.829
Iteration28,54.980,62.762,61.463
Iteration29,55.017,62.762,61.463
Iteration30,58.770,50.837,45.366
Iteration31,50.478,81.172,77.561
Iteration32,55.641,60.669,60.000
Iteration33,55.436,60.251,60.000
Iteration34,56.101,56.276,55.122
Iteration35,59.724,50.628,50.732
Iteration36,59.897,50.628,50.732
Iteration37,57.204,53.975,54.146
Iteration38,57.532,53.766,53.659
Iteration39,57.740,53.975,53.659
Iteration40,57.567,54.184,53.659
Iteration41,57.816,53.975,53.171
Iteration42,57.893,53.975,53.171
Iteration43,58.279,53.975,53.171
Iteration44,56.943,58.159,59.512
Iteration45,56.878,58.159,59.512
Iteration46,56.392,58.159,60.000
Iteration47,56.288,57.950,60.000
Iteration48,55.863,58.159,60.000
Iteration49,54.962,60.042,62.927
Iteration50,54.374,62.971,62.439
Iteration51,56.766,56.695,57.073
Iteration52,56.759,56.695,57.073
Iteration53,57.978,52.510,51.220
Iteration54,57.976,52.510,51.220
Iteration55,58.561,54.393,51.707
Iteration56,59.045,55.439,51.707
Iteration57,59.322,54.184,49.756
Iteration58,59.404,54.603,49.756
Iteration59,59.189,54.812,50.244
Iteration60,59.001,56.067,52.195
Iteration61,59.905,54.184,51.220
Iteration62,54.827,61.715,63.415
Iteration63,54.833,61.715,63.415
Iteration64,54.811,62.134,64.390
Iteration65,54.376,61.925,64.390
Iteration66,54.748,62.343,64.878
Iteration67,54.189,63.389,65.366
Iteration68,55.775,63.180,65.366
Iteration69,54.637,65.272,64.390
Iteration70,54.840,65.690,65.366
Iteration71,56.702,64.854,63.902
Iteration72,56.311,65.900,65.366
Iteration73,56.290,65.900,65.366
Iteration74,55.264,65.481,65.366
Iteration75,55.522,66.318,65.366
Iteration76,55.717,65.481,64.878
Iteration77,56.521,66.946,64.878
Iteration78,56.373,66.946,64.878
Iteration79,56.978,66.946,64.390
Iteration80,56.625,67.155,65.366
Iteration81,55.699,67.364,65.366
Iteration82,55.602,67.782,64.878
Iteration83,55.451,67.364,64.878
Iteration84,55.136,67.364,64.390
Iteration85,55.409,67.364,64.878
Iteration86,56.178,68.828,65.854
Iteration87,56.130,68.828,65.854
Iteration88,56.401,68.828,65.854
Iteration89,56.414,68.828,65.854
Iteration90,57.330,68.828,65.854
Iteration91,57.125,68.828,65.854
Iteration92,57.140,68.828,65.854
Iteration93,57.177,68.828,65.854
Iteration94,57.215,68.828,65.854
Iteration95,57.223,68.828,65.854
Iteration96,56.689,68.828,65.366
Iteration97,56.672,68.828,65.366
Iteration98,56.311,68.201,65.854
Iteration99,56.303,68.201,65.854
Iteration100,57.474,62.343,64.390
Iteration101,57.430,60.042,64.878
Iteration102,55.653,61.925,65.854
Iteration103,55.533,61.925,65.366
Iteration104,54.928,63.598,64.878
Iteration105,55.014,63.598,64.878
Iteration106,54.424,67.155,67.805
Iteration107,54.424,67.155,67.805
Iteration108,54.424,67.155,67.805
Iteration109,54.372,67.155,67.805
Iteration110,53.837,67.782,68.293
Iteration111,53.941,67.782,68.293
Iteration112,53.979,67.782,68.293
Iteration113,53.979,67.782,68.293
Iteration114,53.979,67.782,68.293
Iteration115,53.890,67.992,68.293
Iteration116,53.850,67.992,68.293
Iteration117,53.454,68.410,67.317
Iteration118,53.345,68.201,67.805
Iteration119,53.188,68.201,67.805
Iteration120,51.445,69.247,70.244
Iteration121,51.413,69.247,70.244
Iteration122,51.413,69.247,70.244
Iteration123,50.381,67.155,68.293
Iteration124,50.381,67.155,68.293
Iteration125,50.394,67.155,68.293
Iteration126,50.394,67.155,68.293
Iteration127,50.394,67.155,68.293
Iteration128,48.433,68.828,70.732
Iteration129,48.433,68.828,70.732
Iteration130,48.301,70.711,68.780
Iteration131,48.012,71.130,69.268
Iteration132,47.656,71.548,69.268
Iteration133,47.656,71.548,69.268
Iteration134,47.648,71.548,69.268
Iteration135,47.648,71.548,69.268
Iteration136,47.648,71.548,69.268
Iteration137,47.631,71.548,69.268
Iteration138,47.631,71.548,69.268
Iteration139,47.538,70.921,68.780
Iteration140,47.538,70.921,68.780
Iteration141,47.328,71.757,69.756
Iteration142,47.328,71.757,69.756
Iteration143,47.026,71.967,69.756
Iteration144,47.026,71.967,69.756
Iteration145,45.629,73.640,72.683
Iteration146,45.629,73.640,72.683
Iteration147,45.616,73.640,72.683
Iteration148,45.616,73.640,72.683
Iteration149,45.616,73.640,72.683
Iteration150,45.509,73.640,72.683
Iteration151,45.473,73.640,72.683
Iteration152,44.815,74.268,72.195
Iteration153,44.815,74.268,72.195
Iteration154,44.792,74.268,72.195
Iteration155,44.792,74.268,72.195
Iteration156,44.792,74.268,72.195
Iteration157,44.792,74.268,72.195
Iteration158,44.792,74.268,72.195
Iteration159,44.792,74.268,72.195
Iteration160,44.792,74.268,72.195
Iteration161,44.792,74.268,72.195
Iteration162,44.792,74.268,72.195
Iteration163,44.166,75.105,71.707
Iteration164,44.166,75.105,71.707
Iteration165,44.166,75.105,71.707
Iteration166,44.155,75.105,71.707
Iteration167,43.741,75.314,71.707
Iteration168,43.741,75.314,71.707
Iteration169,43.727,74.059,70.732
Iteration170,43.727,74.059,70.732
Iteration171,43.727,74.059,70.732
Iteration172,43.630,73.640,71.220
Iteration173,43.630,73.640,71.220
Iteration174,43.630,73.640,71.220
Iteration175,43.630,73.640,71.220
Iteration176,43.630,73.640,71.220
Iteration177,43.575,73.640,71.220
Iteration178,43.575,73.640,71.220
Iteration179,43.519,73.640,71.707
Iteration180,43.519,73.640,71.707
Iteration181,43.519,73.640,71.707
Iteration182,43.417,73.431,72.195
Iteration183,41.944,72.594,73.659
Iteration184,39.790,75.732,74.146
Iteration185,39.790,75.732,74.146
Iteration186,39.790,75.732,74.146
Iteration187,39.702,75.732,74.146
Iteration188,39.567,77.197,76.098
Iteration189,39.567,77.197,76.098
Iteration190,39.567,77.197,76.098
Iteration191,39.402,76.987,76.585
Iteration192,39.402,76.987,76.585
Iteration193,39.399,76.987,76.585
Iteration194,37.797,81.590,79.512
Iteration195,37.797,81.590,79.512
Iteration196,37.797,81.590,79.512
Iteration197,37.675,82.008,80.000
Iteration198,37.675,82.008,80.000
Iteration199,37.654,82.008,80.000
Iteration200,37.654,82.008,80.000
Iteration201,37.644,82.008,80.000
Iteration202,37.644,82.008,80.000
Iteration203,37.644,82.008,80.000
Iteration204,37.644,82.008,80.000
Iteration205,37.644,82.008,80.000
Iteration206,37.644,82.008,80.000
Iteration207,37.242,81.590,81.463
Iteration208,37.242,81.590,81.463
Iteration209,37.242,81.590,81.463
Iteration210,37.242,81.590,81.463
Iteration211,37.242,81.590,81.463
Iteration212,37.047,81.590,81.951
Iteration213,37.047,81.590,81.951
Iteration214,37.047,81.590,81.951
Iteration215,37.047,81.590,81.951
Iteration216,37.047,81.590,81.951
Iteration217,37.045,81.590,81.951
Iteration218,37.045,81.590,81.951
Iteration219,37.045,81.590,81.951
Iteration220,37.045,81.590,81.951
Iteration221,37.045,81.590,81.951
Iteration222,36.799,81.590,82.439
