Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,63.051,65.063,59.024
Iteration1,63.013,65.063,59.024
Iteration2,62.062,62.552,57.073
Iteration3,62.194,61.715,57.561
Iteration4,62.558,62.343,56.585
Iteration5,62.581,63.180,57.073
Iteration6,64.746,63.180,58.049
Iteration7,65.437,58.368,53.171
Iteration8,65.319,58.368,53.171
Iteration9,65.277,59.205,54.146
Iteration10,66.464,58.996,52.195
Iteration11,67.061,52.092,51.707
Iteration12,66.466,52.092,53.659
Iteration13,66.466,52.092,53.659
Iteration14,66.303,52.092,53.171
Iteration15,66.494,52.092,53.171
Iteration16,66.782,51.883,53.171
Iteration17,66.487,52.092,53.171
Iteration18,66.658,51.674,53.171
Iteration19,66.386,53.138,54.146
Iteration20,68.858,44.770,44.390
Iteration21,69.189,47.699,46.341
Iteration22,69.292,47.699,46.829
Iteration23,69.697,43.515,42.927
Iteration24,69.698,43.515,43.415
Iteration25,69.105,44.142,42.927
Iteration26,69.108,44.142,42.927
Iteration27,69.222,42.050,44.390
Iteration28,70.547,42.050,42.927
Iteration29,69.995,42.259,43.902
Iteration30,70.815,41.632,43.415
Iteration31,71.126,42.887,43.902
Iteration32,72.013,42.678,42.927
Iteration33,68.143,49.163,50.732
Iteration34,68.143,49.163,50.732
Iteration35,66.964,51.883,50.244
Iteration36,67.309,51.255,49.756
Iteration37,67.686,50.209,50.244
Iteration38,67.822,50.000,50.244
Iteration39,68.674,49.163,49.268
Iteration40,68.474,49.372,49.268
Iteration41,70.802,42.050,45.366
Iteration42,70.817,42.050,45.366
Iteration43,70.706,42.678,46.341
Iteration44,71.131,42.678,46.341
Iteration45,71.024,43.096,45.854
Iteration46,71.004,43.096,45.854
Iteration47,72.610,40.586,45.854
Iteration48,72.498,40.795,46.341
Iteration49,72.275,40.795,46.341
Iteration50,71.741,39.331,42.439
Iteration51,72.622,39.121,42.927
Iteration52,72.249,39.749,42.927
Iteration53,74.831,38.912,42.927
Iteration54,75.635,36.192,38.537
Iteration55,74.823,38.703,42.927
Iteration56,74.788,38.912,42.927
Iteration57,64.320,50.628,51.707
Iteration58,64.343,51.255,52.195
Iteration59,64.090,51.464,52.195
Iteration60,64.373,50.628,51.220
Iteration61,64.213,50.628,51.220
Iteration62,66.155,54.812,53.171
Iteration63,67.846,51.046,53.171
Iteration64,67.846,51.046,53.171
Iteration65,67.820,52.929,53.171
Iteration66,66.590,54.184,53.171
Iteration67,66.311,54.603,53.171
Iteration68,66.321,54.603,53.171
Iteration69,66.374,54.393,52.683
Iteration70,66.258,54.603,53.171
Iteration71,66.517,54.393,52.683
Iteration72,67.340,54.603,53.171
Iteration73,68.084,54.184,52.195
Iteration74,68.361,54.393,52.195
Iteration75,68.493,53.766,52.195
Iteration76,69.138,53.347,50.732
Iteration77,66.525,60.460,58.537
Iteration78,66.525,60.460,58.537
Iteration79,66.503,61.925,59.024
Iteration80,66.150,62.134,59.024
Iteration81,66.868,60.042,57.561
Iteration82,66.938,60.042,57.561
Iteration83,66.667,59.833,57.561
Iteration84,66.487,59.833,57.073
Iteration85,65.383,61.925,58.537
Iteration86,65.781,61.925,58.537
Iteration87,68.417,57.531,55.610
Iteration88,68.442,57.531,55.610
Iteration89,70.762,52.720,50.244
Iteration90,71.755,53.347,51.220
Iteration91,71.755,53.347,51.220
Iteration92,73.665,50.209,50.244
Iteration93,73.665,50.209,50.244
Iteration94,73.213,50.000,50.732
Iteration95,74.424,48.536,49.756
Iteration96,73.259,49.582,50.732
Iteration97,75.012,47.699,49.268
Iteration98,76.600,43.724,47.805
Iteration99,76.342,42.678,46.829
Iteration100,76.786,41.841,46.341
Iteration101,75.941,42.887,46.341
Iteration102,76.041,42.887,46.341
Iteration103,76.168,42.887,46.341
Iteration104,76.052,42.678,47.805
Iteration105,75.498,42.887,47.805
Iteration106,76.033,42.469,47.317
Iteration107,75.091,42.469,46.829
Iteration108,76.666,40.377,43.415
Iteration109,81.901,33.682,34.634
Iteration110,81.803,33.682,34.634
Iteration111,81.747,33.682,34.634
Iteration112,83.170,32.845,33.171
Iteration113,83.052,33.264,33.171
Iteration114,83.052,33.264,33.171
Iteration115,83.080,33.473,33.171
Iteration116,85.342,30.753,33.171
Iteration117,84.136,33.264,38.537
Iteration118,84.010,33.891,37.561
Iteration119,83.246,34.519,38.537
Iteration120,82.726,35.565,39.024
