Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,45.968,76.987,70.244
Iteration1,45.969,76.987,70.244
Iteration2,45.987,76.987,70.244
Iteration3,46.291,67.992,59.512
Iteration4,45.021,71.757,62.927
Iteration5,43.878,78.870,75.122
Iteration6,43.856,79.289,75.122
Iteration7,44.756,79.707,73.659
Iteration8,45.512,78.033,71.707
Iteration9,45.305,77.615,71.707
Iteration10,45.308,77.615,71.707
Iteration11,45.922,78.243,72.683
Iteration12,45.999,78.243,72.683
Iteration13,46.786,77.406,71.707
Iteration14,46.555,76.987,71.220
Iteration15,46.360,76.987,71.220
Iteration16,45.840,76.987,71.707
Iteration17,46.843,70.711,63.902
Iteration18,50.736,65.690,60.000
Iteration19,50.664,65.481,58.537
Iteration20,51.510,67.155,60.000
Iteration21,53.573,63.808,58.049
Iteration22,53.641,64.435,57.561
Iteration23,53.638,64.435,57.561
Iteration24,52.552,65.063,61.463
Iteration25,53.234,64.435,60.976
Iteration26,52.321,64.854,59.024
Iteration27,52.297,64.226,59.512
Iteration28,52.297,64.226,59.512
Iteration29,52.297,64.226,59.512
Iteration30,48.829,72.176,66.829
Iteration31,48.115,75.732,71.220
Iteration32,48.065,75.732,71.220
Iteration33,48.062,75.732,71.220
Iteration34,47.740,75.732,71.220
Iteration35,47.740,75.732,71.220
Iteration36,46.105,78.661,72.683
Iteration37,45.760,79.498,72.683
Iteration38,45.986,79.916,73.171
Iteration39,46.736,79.079,73.659
Iteration40,47.635,78.033,73.171
Iteration41,47.635,78.033,73.171
Iteration42,47.633,78.033,73.171
Iteration43,47.633,78.033,73.171
Iteration44,47.588,78.243,72.683
Iteration45,47.590,78.243,72.683
Iteration46,49.743,75.523,72.195
Iteration47,49.758,75.523,72.195
Iteration48,49.249,76.151,72.683
Iteration49,49.063,76.778,72.683
Iteration50,48.941,73.222,70.244
Iteration51,48.941,73.222,70.244
Iteration52,48.935,73.222,70.244
Iteration53,49.183,68.619,64.878
Iteration54,49.226,68.619,64.878
Iteration55,48.995,69.247,64.878
Iteration56,50.328,65.063,60.488
Iteration57,49.500,65.690,60.488
Iteration58,49.445,65.690,60.488
Iteration59,49.449,65.690,60.488
Iteration60,49.071,66.318,59.024
Iteration61,48.672,66.736,59.024
Iteration62,48.739,66.736,59.024
Iteration63,48.512,69.665,62.439
Iteration64,48.494,69.665,62.439
Iteration65,48.514,69.665,61.951
Iteration66,54.291,64.644,59.024
Iteration67,54.291,64.644,59.024
Iteration68,54.291,64.644,59.024
Iteration69,57.772,55.230,51.707
Iteration70,56.702,57.113,52.683
Iteration71,56.423,56.276,52.683
Iteration72,57.686,55.858,51.220
Iteration73,57.844,55.858,51.220
Iteration74,57.855,55.230,52.683
Iteration75,59.104,52.092,48.780
Iteration76,57.727,55.021,52.195
Iteration77,58.426,55.230,52.195
Iteration78,58.866,55.230,52.195
Iteration79,60.073,53.347,53.171
