Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,71.554,65.690,62.927
Iteration1,71.318,65.481,62.927
Iteration2,71.348,65.481,62.927
Iteration3,71.310,65.481,62.927
Iteration4,71.429,65.481,62.927
Iteration5,73.006,65.272,62.927
Iteration6,72.724,65.272,62.927
Iteration7,73.908,65.063,62.927
Iteration8,73.049,65.272,62.927
Iteration9,73.036,65.272,62.927
Iteration10,74.059,65.272,62.439
Iteration11,74.311,65.272,62.439
Iteration12,74.311,65.272,62.439
Iteration13,74.680,65.272,62.439
Iteration14,74.803,65.272,62.927
Iteration15,75.665,64.854,61.951
Iteration16,74.793,65.063,61.463
Iteration17,74.665,65.063,61.463
Iteration18,74.665,65.063,61.463
Iteration19,75.756,63.389,60.488
Iteration20,75.756,63.389,60.488
Iteration21,75.756,63.389,60.488
Iteration22,75.184,65.063,62.439
Iteration23,75.047,65.063,61.951
Iteration24,74.924,65.272,62.439
Iteration25,74.924,65.272,62.439
Iteration26,74.582,65.272,62.439
Iteration27,74.582,65.272,62.439
Iteration28,74.582,65.272,62.439
Iteration29,73.289,65.481,62.439
Iteration30,73.220,65.481,62.439
Iteration31,71.564,65.481,62.927
Iteration32,71.470,65.481,62.927
Iteration33,71.470,65.481,62.927
Iteration34,71.470,65.481,62.927
Iteration35,71.449,65.481,62.927
Iteration36,71.449,65.481,62.927
Iteration37,71.449,65.481,62.927
Iteration38,71.449,65.481,62.927
Iteration39,70.484,65.481,62.927
Iteration40,70.484,65.481,62.927
Iteration41,70.480,65.481,62.927
Iteration42,70.480,65.481,62.927
Iteration43,70.480,65.481,62.927
Iteration44,70.480,65.481,62.927
Iteration45,70.223,65.690,62.927
Iteration46,70.223,65.690,62.927
Iteration47,68.999,65.272,62.439
Iteration48,68.999,65.272,62.439
Iteration49,68.999,65.272,62.439
Iteration50,68.763,65.481,62.439
Iteration51,67.601,65.272,62.439
Iteration52,66.658,65.481,62.927
Iteration53,66.606,66.109,63.415
Iteration54,66.578,66.109,63.415
Iteration55,66.065,65.900,62.927
Iteration56,66.065,65.900,62.927
Iteration57,66.045,65.900,62.927
Iteration58,66.045,65.900,62.927
Iteration59,66.045,65.900,62.927
Iteration60,66.040,65.900,62.927
Iteration61,65.636,65.900,62.927
Iteration62,65.636,65.900,62.927
Iteration63,65.505,65.900,62.439
Iteration64,65.505,65.900,62.439
Iteration65,65.505,65.900,62.439
Iteration66,65.505,65.900,62.439
Iteration67,65.119,66.736,62.927
Iteration68,65.119,66.736,62.927
Iteration69,65.119,66.736,62.927
Iteration70,65.119,66.736,62.927
Iteration71,65.055,66.527,62.927
Iteration72,65.055,66.527,62.927
Iteration73,65.055,66.527,62.927
Iteration74,65.052,66.527,62.927
Iteration75,63.422,67.364,64.878
Iteration76,63.422,67.364,64.878
Iteration77,63.422,67.364,64.878
Iteration78,63.130,66.946,64.878
Iteration79,63.130,66.946,64.878
Iteration80,63.130,66.946,64.878
Iteration81,63.130,66.946,64.878
Iteration82,63.130,66.946,64.878
Iteration83,62.430,66.946,64.878
Iteration84,62.430,66.946,64.878
Iteration85,62.386,66.946,64.878
Iteration86,61.555,66.946,64.878
Iteration87,61.522,67.364,64.878
Iteration88,61.522,67.364,64.878
Iteration89,61.437,67.364,64.878
Iteration90,61.349,67.364,64.878
Iteration91,61.349,67.364,64.878
Iteration92,61.222,67.573,64.878
Iteration93,61.222,67.573,64.878
Iteration94,61.174,67.573,64.878
Iteration95,61.174,67.573,64.878
Iteration96,61.167,67.573,64.878
Iteration97,61.167,67.573,64.878
Iteration98,61.167,67.573,64.878
Iteration99,59.949,67.782,64.878
Iteration100,59.949,67.782,64.878
Iteration101,59.949,67.782,64.878
Iteration102,59.949,67.782,64.878
Iteration103,59.949,67.782,64.878
Iteration104,59.945,67.782,64.878
Iteration105,59.945,67.782,64.878
Iteration106,59.655,67.992,64.878
Iteration107,59.594,67.992,64.878
Iteration108,59.561,67.992,64.878
Iteration109,59.525,67.782,63.902
Iteration110,59.525,67.782,63.902
Iteration111,59.525,67.782,63.902
Iteration112,59.525,67.782,63.902
Iteration113,58.546,67.155,63.902
Iteration114,58.546,67.155,63.902
Iteration115,58.546,67.155,63.902
Iteration116,58.546,67.155,63.902
Iteration117,58.324,67.155,63.902
Iteration118,57.827,67.364,63.902
Iteration119,57.803,67.364,63.902
Iteration120,57.803,67.364,63.902
Iteration121,57.803,67.364,63.902
Iteration122,57.803,67.364,63.902
Iteration123,57.799,67.364,63.902
Iteration124,57.799,67.364,63.902
Iteration125,55.683,69.874,67.317
Iteration126,55.683,69.874,67.317
Iteration127,55.683,69.874,67.317
Iteration128,55.683,69.874,67.317
Iteration129,55.683,69.874,67.317
Iteration130,55.683,69.874,67.317
Iteration131,55.683,69.874,67.317
Iteration132,55.683,69.874,67.317
Iteration133,55.683,69.874,67.317
Iteration134,54.081,73.222,69.268
Iteration135,52.836,74.268,70.732
Iteration136,52.836,74.268,70.732
Iteration137,52.836,74.268,70.732
Iteration138,52.835,74.268,70.732
Iteration139,51.883,71.339,67.317
Iteration140,51.883,71.339,67.317
Iteration141,51.883,71.339,67.317
Iteration142,51.745,71.967,67.317
Iteration143,51.745,71.967,67.317
Iteration144,51.500,68.828,63.902
Iteration145,51.500,68.828,63.902
Iteration146,51.356,71.130,67.317
Iteration147,51.356,71.130,67.317
Iteration148,50.983,73.013,70.244
Iteration149,49.993,72.803,70.244
Iteration150,49.993,72.803,70.244
Iteration151,49.993,72.803,70.244
Iteration152,49.993,72.803,70.244
Iteration153,49.993,72.803,70.244
Iteration154,49.993,72.803,70.244
Iteration155,49.993,72.803,70.244
Iteration156,49.983,72.803,70.244
Iteration157,49.797,72.803,70.244
Iteration158,49.797,72.803,70.244
Iteration159,48.872,72.385,70.244
Iteration160,48.872,72.385,70.244
Iteration161,48.870,72.385,70.244
Iteration162,48.695,74.059,71.707
Iteration163,47.302,73.222,70.244
Iteration164,47.302,73.222,70.244
Iteration165,47.302,73.222,70.244
Iteration166,47.302,73.222,70.244
Iteration167,47.302,73.222,70.244
Iteration168,47.302,73.222,70.244
Iteration169,46.368,73.222,70.244
Iteration170,46.203,73.222,70.244
Iteration171,46.203,73.222,70.244
Iteration172,46.145,73.222,70.244
Iteration173,46.145,73.222,70.244
Iteration174,45.950,73.222,70.244
Iteration175,45.950,73.222,70.244
Iteration176,45.950,73.222,70.244
Iteration177,45.950,73.222,70.244
Iteration178,45.773,75.941,75.610
Iteration179,45.757,75.941,75.122
Iteration180,45.757,75.941,75.122
Iteration181,45.088,76.151,74.634
Iteration182,44.628,76.360,74.634
Iteration183,44.613,75.941,74.146
Iteration184,44.496,75.941,74.146
Iteration185,44.496,75.941,74.146
Iteration186,44.183,76.569,75.610
Iteration187,44.183,76.569,75.610
Iteration188,44.183,76.569,75.610
Iteration189,43.745,77.197,75.610
Iteration190,43.349,76.987,75.610
Iteration191,43.349,76.987,75.610
Iteration192,42.821,75.941,74.634
Iteration193,42.821,75.941,74.634
Iteration194,42.821,75.941,74.634
Iteration195,42.821,75.941,74.634
Iteration196,42.821,75.941,74.634
Iteration197,42.761,75.941,74.634
Iteration198,42.755,75.941,74.634
Iteration199,42.730,76.151,75.122
Iteration200,42.730,76.151,75.122
Iteration201,42.730,76.151,75.122
Iteration202,42.730,76.151,75.122
Iteration203,42.730,76.151,75.122
Iteration204,42.730,76.151,75.122
Iteration205,42.730,76.151,75.122
Iteration206,42.730,76.151,75.122
Iteration207,42.730,76.151,75.122
Iteration208,42.730,76.151,75.122
Iteration209,42.730,76.151,75.122
Iteration210,42.730,76.151,75.122
Iteration211,42.670,76.151,75.122
Iteration212,42.670,76.151,75.122
Iteration213,42.531,76.151,75.122
Iteration214,42.531,76.151,75.122
Iteration215,42.531,76.151,75.122
Iteration216,40.517,80.126,79.024
Iteration217,40.517,80.126,79.024
Iteration218,40.517,80.126,79.024
Iteration219,40.517,80.126,79.024
Iteration220,40.517,80.126,79.024
Iteration221,40.007,78.870,78.049
Iteration222,40.007,78.870,78.049
Iteration223,39.999,78.870,78.049
Iteration224,39.999,78.870,78.049
Iteration225,39.999,78.870,78.049
Iteration226,39.999,78.870,78.049
Iteration227,39.840,78.870,78.049
Iteration228,39.840,78.870,78.049
Iteration229,39.635,78.870,78.049
Iteration230,39.635,78.870,78.049
Iteration231,39.635,78.870,78.049
Iteration232,37.576,85.983,83.415
Iteration233,37.527,85.983,83.415
Iteration234,37.527,85.983,83.415
Iteration235,37.527,85.983,83.415
Iteration236,37.527,85.983,83.415
Iteration237,37.527,85.983,83.415
Iteration238,37.527,85.983,83.415
Iteration239,37.513,85.983,83.415
Iteration240,37.427,85.983,83.415
Iteration241,37.427,85.983,83.415
Iteration242,37.427,85.983,83.415
Iteration243,37.427,85.983,83.415
Iteration244,37.427,85.983,83.415
Iteration245,37.427,85.983,83.415
Iteration246,37.427,85.983,83.415
Iteration247,37.063,85.774,82.927
Iteration248,36.442,82.845,82.439
Iteration249,36.437,82.845,82.439
Iteration250,36.437,82.845,82.439
Iteration251,36.437,82.845,82.439
Iteration252,36.353,82.845,82.439
Iteration253,36.352,82.845,82.439
Iteration254,36.351,82.845,82.439
Iteration255,36.350,82.845,82.439
Iteration256,36.350,82.845,82.439
Iteration257,36.337,82.845,82.439
Iteration258,35.981,82.218,81.951
Iteration259,35.981,82.218,81.951
Iteration260,35.981,82.218,81.951
Iteration261,35.981,82.218,81.951
Iteration262,35.981,82.218,81.951
Iteration263,35.782,82.636,81.951
Iteration264,35.782,82.636,81.951
Iteration265,35.226,82.845,82.927
Iteration266,35.226,82.845,82.927
Iteration267,35.226,82.845,82.927
Iteration268,34.498,83.682,82.927
Iteration269,34.498,83.682,82.927
Iteration270,34.498,83.682,82.927
Iteration271,34.498,83.682,82.927
Iteration272,34.498,83.682,82.927
Iteration273,34.460,83.682,82.927
Iteration274,34.112,84.728,82.927
Iteration275,33.905,87.029,83.902
Iteration276,33.905,87.029,83.902
Iteration277,33.905,87.029,83.902
Iteration278,33.905,87.029,83.902
Iteration279,33.897,86.402,83.902
Iteration280,32.141,83.264,81.951
Iteration281,32.141,83.264,81.951
Iteration282,32.141,83.264,81.951
Iteration283,32.141,83.264,81.951
Iteration284,32.141,83.264,81.951
Iteration285,32.132,83.264,81.951
Iteration286,32.132,83.264,81.951
Iteration287,32.127,83.264,81.951
Iteration288,32.121,83.264,81.951
Iteration289,32.121,83.264,81.951
Iteration290,32.113,83.264,81.951
Iteration291,32.113,83.264,81.951
Iteration292,32.113,83.264,81.951
Iteration293,31.959,84.100,81.951
Iteration294,31.957,84.100,81.951
Iteration295,31.957,84.100,81.951
Iteration296,31.957,84.100,81.951
Iteration297,31.957,84.100,81.951
Iteration298,31.957,84.100,81.951
Iteration299,31.899,83.891,81.951
Iteration300,31.898,83.891,81.951
Iteration301,31.898,83.891,81.951
Iteration302,31.897,83.891,81.951
Iteration303,31.897,83.891,81.951
Iteration304,31.897,83.891,81.951
Iteration305,31.897,83.891,81.951
Iteration306,31.634,84.519,82.439
Iteration307,31.634,84.519,82.439
Iteration308,31.630,84.519,82.439
Iteration309,31.630,84.519,82.439
Iteration310,31.630,84.519,82.439
Iteration311,31.630,84.519,82.439
Iteration312,31.628,84.519,82.439
Iteration313,31.628,84.519,82.439
Iteration314,31.628,84.519,82.439
Iteration315,31.628,84.519,82.439
Iteration316,31.622,84.519,82.439
Iteration317,31.622,84.519,82.439
Iteration318,31.622,84.519,82.439
Iteration319,31.622,84.519,82.439
Iteration320,31.259,89.540,87.317
Iteration321,31.259,89.540,87.317
Iteration322,31.154,90.167,91.220
Iteration323,31.154,90.167,91.220
Iteration324,31.154,90.167,91.220
Iteration325,31.154,90.167,91.220
Iteration326,31.143,90.167,91.220
Iteration327,31.143,90.167,91.220
Iteration328,31.142,90.167,91.220
Iteration329,31.142,90.167,91.220
Iteration330,31.142,90.167,91.220
Iteration331,31.140,90.167,91.220
Iteration332,31.140,90.167,91.220
Iteration333,31.140,90.167,91.220
Iteration334,31.140,90.167,91.220
Iteration335,31.139,90.167,91.220
Iteration336,31.139,90.167,91.220
Iteration337,31.139,90.167,91.220
Iteration338,31.139,90.167,91.220
Iteration339,31.139,90.167,91.220
Iteration340,31.139,90.167,91.220
Iteration341,31.139,90.167,91.220
Iteration342,30.727,89.540,88.780
Iteration343,30.727,89.540,88.780
Iteration344,30.711,89.540,88.780
Iteration345,30.711,89.540,88.780
Iteration346,30.710,89.540,88.780
