Iteration,Error,Training_accuracy,Test_accuracy
Iteration0,44.956,79.916,79.512
Iteration1,44.947,79.916,79.512
Iteration2,42.787,79.916,75.610
Iteration3,40.672,78.870,78.537
Iteration4,42.333,74.268,71.220
Iteration5,42.147,74.268,71.220
Iteration6,42.022,74.059,70.732
Iteration7,41.714,73.431,70.732
Iteration8,41.459,74.477,71.220
Iteration9,41.300,74.895,71.220
Iteration10,41.302,74.895,71.220
Iteration11,41.302,74.895,71.220
Iteration12,41.580,76.151,74.634
Iteration13,42.188,75.941,74.634
Iteration14,42.762,74.895,73.659
Iteration15,41.613,75.523,74.146
Iteration16,42.218,75.105,75.122
Iteration17,42.218,75.105,75.122
Iteration18,42.218,75.105,75.122
Iteration19,41.992,75.314,75.610
Iteration20,41.992,75.314,75.610
Iteration21,41.832,75.523,74.634
Iteration22,41.831,75.523,74.634
Iteration23,41.831,75.523,74.634
Iteration24,41.831,75.523,74.634
Iteration25,41.831,75.523,74.634
Iteration26,41.831,75.523,74.634
Iteration27,41.831,75.523,74.634
Iteration28,41.790,75.941,75.122
Iteration29,41.785,75.941,75.122
Iteration30,41.785,75.941,75.122
Iteration31,41.785,75.941,75.122
Iteration32,41.785,75.941,75.122
Iteration33,41.785,75.941,75.122
Iteration34,41.575,75.732,74.634
Iteration35,41.456,75.523,73.659
Iteration36,41.456,75.523,73.659
Iteration37,41.381,75.732,73.659
Iteration38,40.139,76.151,74.634
Iteration39,40.139,76.151,74.634
Iteration40,40.135,76.151,74.634
Iteration41,40.112,75.732,75.122
Iteration42,39.921,75.941,75.122
Iteration43,39.921,75.941,75.122
Iteration44,39.651,75.941,73.659
Iteration45,39.651,75.941,73.659
Iteration46,39.651,75.941,73.659
Iteration47,39.651,75.941,73.659
Iteration48,39.651,75.941,73.659
Iteration49,39.651,75.941,73.659
Iteration50,39.651,75.941,73.659
Iteration51,39.586,76.151,74.146
Iteration52,38.775,76.151,75.122
Iteration53,38.775,76.151,75.122
Iteration54,38.775,76.151,75.122
Iteration55,38.775,76.151,75.122
Iteration56,38.775,76.151,75.122
Iteration57,38.714,76.151,75.122
Iteration58,38.714,76.151,75.122
Iteration59,38.674,75.941,75.122
Iteration60,38.674,75.941,75.122
Iteration61,38.674,75.941,75.122
Iteration62,38.674,75.941,75.122
Iteration63,38.674,75.941,75.122
Iteration64,38.651,75.941,75.122
Iteration65,38.462,75.941,75.122
Iteration66,38.462,75.941,75.122
Iteration67,38.462,75.941,75.122
Iteration68,38.462,75.941,75.122
Iteration69,38.461,75.941,75.122
Iteration70,38.461,75.941,75.122
Iteration71,37.342,80.335,79.512
Iteration72,37.342,80.335,79.512
Iteration73,36.936,80.544,79.512
Iteration74,36.929,80.544,79.512
Iteration75,36.929,80.544,79.512
Iteration76,36.929,80.544,79.512
Iteration77,36.929,80.544,79.512
Iteration78,36.491,79.916,76.585
Iteration79,36.491,79.916,76.585
Iteration80,36.491,79.916,76.585
Iteration81,36.491,79.916,76.585
Iteration82,36.491,79.916,76.585
Iteration83,36.446,80.753,77.073
Iteration84,36.446,80.753,77.073
Iteration85,36.446,80.753,77.073
Iteration86,36.259,81.172,77.073
Iteration87,36.259,81.172,77.073
Iteration88,36.259,81.172,77.073
Iteration89,36.259,81.172,77.073
Iteration90,36.223,81.172,77.073
Iteration91,36.223,81.172,77.073
Iteration92,36.223,81.172,77.073
Iteration93,36.223,81.172,77.073
Iteration94,36.223,81.172,77.073
Iteration95,36.223,81.172,77.073
Iteration96,36.223,81.172,77.073
Iteration97,36.223,81.172,77.073
Iteration98,36.223,81.172,77.073
Iteration99,36.223,81.172,77.073
Iteration100,36.223,81.172,77.073
Iteration101,35.842,79.498,75.610
Iteration102,35.842,79.498,75.610
Iteration103,34.422,83.054,80.488
Iteration104,34.180,83.473,80.488
Iteration105,34.180,83.473,80.488
Iteration106,34.180,83.473,80.488
Iteration107,33.604,87.448,86.829
Iteration108,32.990,86.820,84.878
Iteration109,32.990,86.820,84.878
Iteration110,32.990,86.820,84.878
Iteration111,32.362,87.448,85.854
Iteration112,31.466,88.075,87.805
Iteration113,31.466,88.075,87.805
Iteration114,30.738,88.703,85.854
Iteration115,30.420,89.121,86.829
Iteration116,29.745,89.540,86.829
Iteration117,29.745,89.540,86.829
Iteration118,29.741,89.540,86.829
Iteration119,29.474,89.540,86.829
Iteration120,28.881,89.331,86.341
Iteration121,28.881,89.331,86.341
Iteration122,28.881,89.331,86.341
Iteration123,28.881,89.331,86.341
Iteration124,28.881,89.331,86.341
Iteration125,28.881,89.331,86.341
Iteration126,28.881,89.331,86.341
Iteration127,28.881,89.331,86.341
Iteration128,28.881,89.331,86.341
Iteration129,28.878,89.121,86.341
Iteration130,28.515,89.331,86.829
Iteration131,28.420,89.331,86.829
Iteration132,28.133,89.540,86.829
Iteration133,28.133,89.540,86.829
Iteration134,28.133,89.540,86.829
Iteration135,28.133,89.540,86.829
Iteration136,27.734,89.331,85.854
Iteration137,27.734,89.331,85.854
Iteration138,27.734,89.331,85.854
Iteration139,27.734,89.331,85.854
Iteration140,27.726,89.540,85.854
Iteration141,27.726,89.540,85.854
Iteration142,27.726,89.540,85.854
Iteration143,27.726,89.540,85.854
Iteration144,27.726,89.540,85.854
Iteration145,27.726,89.540,85.854
Iteration146,27.691,89.540,85.854
Iteration147,27.691,89.540,85.854
Iteration148,27.691,89.540,85.854
Iteration149,27.691,89.540,85.854
Iteration150,27.582,89.540,86.341
Iteration151,27.582,89.540,86.341
Iteration152,27.582,89.540,86.341
Iteration153,27.490,89.331,85.854
Iteration154,27.419,89.540,86.341
Iteration155,27.419,89.540,86.341
Iteration156,27.419,89.540,86.341
Iteration157,27.419,89.540,86.341
Iteration158,27.419,89.540,86.341
Iteration159,27.419,89.540,86.341
Iteration160,27.419,89.540,86.341
Iteration161,27.419,89.540,86.341
Iteration162,26.310,89.540,84.878
Iteration163,26.310,89.540,84.878
Iteration164,26.310,89.540,84.878
Iteration165,26.268,89.540,84.878
Iteration166,26.221,89.331,85.366
Iteration167,26.221,89.331,85.366
Iteration168,26.221,89.331,85.366
Iteration169,26.221,89.331,85.366
Iteration170,26.161,89.331,85.366
Iteration171,26.161,89.331,85.366
Iteration172,26.161,89.331,85.366
Iteration173,26.088,89.331,85.366
Iteration174,26.004,89.331,86.829
Iteration175,26.004,89.331,86.829
Iteration176,26.004,89.331,86.829
Iteration177,26.004,89.331,86.829
Iteration178,26.004,89.331,86.829
