Iteration,Error,Training_accuracy,Test_accuracy
Iteration263,53.841,62.343,62.927
Iteration264,53.801,62.343,62.927
Iteration265,51.604,63.180,61.951
Iteration266,51.966,62.552,61.951
Iteration267,51.966,62.552,61.951
Iteration268,51.970,62.552,61.951
Iteration269,51.161,61.925,61.951
Iteration270,51.164,61.925,61.951
Iteration271,51.759,61.715,61.951
Iteration272,49.427,63.598,61.951
Iteration273,48.725,66.527,61.951
Iteration274,47.568,69.665,62.439
Iteration275,47.819,69.665,62.439
Iteration276,47.833,69.665,62.439
Iteration277,47.802,69.665,62.439
Iteration278,47.808,69.456,61.951
Iteration279,47.805,69.456,61.951
Iteration280,47.310,71.339,63.902
Iteration281,47.310,71.339,63.902
Iteration282,47.293,71.339,63.415
Iteration283,47.286,71.339,63.415
Iteration284,47.286,71.339,63.415
Iteration285,47.309,71.548,63.415
Iteration286,46.990,69.665,67.317
Iteration287,46.990,69.665,67.317
Iteration288,45.503,75.523,70.244
Iteration289,44.235,76.151,71.220
Iteration290,44.235,76.151,71.220
Iteration291,44.235,76.151,71.220
Iteration292,44.235,76.151,71.220
Iteration293,44.235,76.151,71.220
Iteration294,44.235,76.151,71.220
Iteration295,44.206,76.778,71.220
Iteration296,44.307,76.778,71.220
Iteration297,44.187,76.360,71.220
Iteration298,43.977,76.151,71.220
Iteration299,43.977,76.151,71.220
Iteration300,43.977,76.151,71.220
Iteration301,43.415,76.360,71.220
Iteration302,43.047,76.778,71.220
Iteration303,42.072,76.360,70.732
Iteration304,42.095,76.360,70.732
Iteration305,42.095,76.360,70.732
Iteration306,41.967,76.360,70.732
Iteration307,41.967,76.360,70.732
Iteration308,41.967,76.360,70.732
Iteration309,40.717,76.987,71.220
Iteration310,40.680,76.778,71.220
Iteration311,40.680,76.778,71.220
Iteration312,40.078,77.197,72.195
Iteration313,39.936,77.197,73.171
Iteration314,39.929,77.197,73.171
Iteration315,39.133,77.197,73.659
Iteration316,39.133,77.197,73.659
Iteration317,38.800,77.197,73.659
Iteration318,38.712,77.406,73.659
Iteration319,38.712,77.406,73.659
Iteration320,38.712,77.406,73.659
Iteration321,38.650,77.406,73.659
Iteration322,38.491,77.197,72.195
Iteration323,38.491,77.197,72.195
Iteration324,38.491,77.197,72.195
Iteration325,38.491,77.197,72.195
Iteration326,38.491,77.197,72.195
Iteration327,38.491,77.197,72.195
Iteration328,38.491,77.197,72.195
Iteration329,38.491,77.197,72.195
Iteration330,38.248,77.615,72.683
Iteration331,36.875,81.381,76.585
Iteration332,36.875,81.381,76.585
Iteration333,36.698,81.381,77.073
Iteration334,36.698,81.381,77.073
Iteration335,36.411,78.452,74.634
Iteration336,36.411,78.452,74.634
Iteration337,36.411,78.452,74.634
Iteration338,36.411,78.452,74.634
Iteration339,35.914,82.427,79.024
Iteration340,35.914,82.427,79.024
Iteration341,35.840,82.427,79.024
Iteration342,35.840,82.427,79.024
Iteration343,35.840,82.427,79.024
Iteration344,35.840,82.427,79.024
Iteration345,35.840,82.427,79.024
Iteration346,35.693,82.427,79.024
Iteration347,35.693,82.427,79.024
Iteration348,35.303,82.427,79.024
Iteration349,35.303,82.427,79.024
Iteration350,35.303,82.427,79.024
Iteration351,35.301,82.427,79.024
Iteration352,35.301,82.427,79.024
Iteration353,35.225,82.427,79.024
Iteration354,35.225,82.427,79.024
Iteration355,35.191,82.427,79.024
Iteration356,35.072,82.427,78.537
Iteration357,34.918,82.845,78.537
Iteration358,34.918,82.845,78.537
Iteration359,34.918,82.845,78.537
Iteration360,34.907,82.845,78.537
Iteration361,34.823,81.381,79.024
Iteration362,34.823,81.381,79.024
Iteration363,34.823,81.381,79.024
Iteration364,34.823,81.381,79.024
Iteration365,34.018,78.870,76.585
Iteration366,34.018,78.870,76.585
Iteration367,34.018,78.870,76.585
Iteration368,34.018,78.870,76.585
Iteration369,34.018,78.870,76.585
Iteration370,34.018,78.870,76.585
Iteration371,34.018,78.870,76.585
Iteration372,34.008,78.870,76.585
Iteration373,34.008,78.870,76.585
Iteration374,34.008,78.870,76.585
Iteration375,33.978,79.289,76.585
Iteration376,33.978,79.289,76.585
Iteration377,33.978,79.289,76.585
Iteration378,33.955,79.289,76.585
Iteration379,33.944,79.079,76.585
Iteration380,33.941,79.079,76.585
Iteration381,33.941,79.079,76.585
Iteration382,33.929,79.289,76.585
Iteration383,33.590,83.264,80.488
Iteration384,33.498,83.264,80.488
Iteration385,32.907,82.427,80.976
Iteration386,32.907,82.427,80.976
Iteration387,32.907,82.427,80.976
Iteration388,32.638,82.427,81.463
Iteration389,32.638,82.427,81.463
Iteration390,32.638,82.427,81.463
Iteration391,32.627,82.427,81.463
Iteration392,32.464,82.845,81.951
Iteration393,32.458,82.845,81.951
Iteration394,32.097,82.636,81.951
Iteration395,32.097,82.636,81.951
Iteration396,32.097,82.636,81.951
Iteration397,32.097,82.636,81.951
Iteration398,32.097,82.636,81.951
Iteration399,32.097,82.636,81.951
Iteration400,31.734,82.427,81.463
Iteration401,31.734,82.427,81.463
Iteration402,31.734,82.427,81.463
Iteration403,31.734,82.427,81.463
Iteration404,31.734,82.427,81.463
Iteration405,31.734,82.427,81.463
Iteration406,31.670,82.427,81.463
Iteration407,31.670,82.427,81.463
Iteration408,31.575,82.427,81.463
Iteration409,31.575,82.427,81.463
Iteration410,31.451,82.427,81.463
Iteration411,31.451,82.427,81.463
Iteration412,31.451,82.427,81.463
Iteration413,31.451,82.427,81.463
Iteration414,31.451,82.427,81.463
Iteration415,31.451,82.427,81.463
Iteration416,31.451,82.427,81.463
Iteration417,31.451,82.427,81.463
Iteration418,31.451,82.427,81.463
Iteration419,31.451,82.427,81.463
Iteration420,31.451,82.427,81.463
Iteration421,31.451,82.427,81.463
Iteration422,31.451,82.427,81.463
Iteration423,31.451,82.427,81.463
Iteration424,31.451,82.427,81.463
Iteration425,31.378,82.427,81.463
Iteration426,31.377,82.427,81.463
Iteration427,31.237,82.427,81.463
Iteration428,31.117,82.636,81.951
Iteration429,31.117,82.636,81.951
Iteration430,30.379,84.100,80.976
Iteration431,30.379,84.100,80.976
Iteration432,30.379,84.100,80.976
Iteration433,30.355,83.054,81.463
Iteration434,30.224,83.891,81.463
Iteration435,30.224,83.891,81.463
Iteration436,30.101,84.310,82.439
Iteration437,30.101,84.310,82.439
Iteration438,30.078,84.310,82.439
Iteration439,30.078,84.310,82.439
Iteration440,30.075,84.310,82.439
Iteration441,30.068,84.310,82.439
Iteration442,30.068,84.310,82.439
Iteration443,30.068,84.310,82.439
Iteration444,30.068,84.310,82.439
Iteration445,29.944,84.310,82.439
Iteration446,29.944,84.310,82.439
Iteration447,29.877,84.310,82.439
Iteration448,29.689,84.519,82.927
Iteration449,29.689,84.519,82.927
Iteration450,29.689,84.519,82.927
Iteration451,29.689,84.519,82.927
Iteration452,29.689,84.519,82.927
Iteration453,29.689,84.519,82.927
Iteration454,29.689,84.519,82.927
Iteration455,29.539,84.519,83.415
Iteration456,29.539,84.519,83.415
Iteration457,29.500,84.519,83.415
Iteration458,29.500,84.519,83.415
Iteration459,29.500,84.519,83.415
Iteration460,29.500,84.519,83.415
Iteration461,29.500,84.519,83.415
Iteration462,29.492,84.519,83.415
Iteration463,29.492,84.519,83.415
Iteration464,29.492,84.519,83.415
Iteration465,29.492,84.519,83.415
Iteration466,29.478,84.310,83.415
Iteration467,29.478,84.310,83.415
Iteration468,29.478,84.310,83.415
Iteration469,29.459,84.310,83.415
Iteration470,29.447,84.310,83.415
Iteration471,29.324,84.310,83.415
Iteration472,29.324,84.310,83.415
Iteration473,29.286,84.310,83.415
Iteration474,29.286,84.310,83.415
Iteration475,29.286,84.310,83.415
Iteration476,29.286,84.310,83.415
Iteration477,29.286,84.310,83.415
Iteration478,29.121,84.100,83.415
Iteration479,29.121,84.100,83.415
Iteration480,28.983,84.519,83.415
Iteration481,28.983,84.519,83.415
Iteration482,28.977,84.519,83.415
Iteration483,28.977,84.519,83.415
Iteration484,28.977,84.519,83.415
Iteration485,28.845,84.728,83.415
Iteration486,28.845,84.728,83.415
Iteration487,28.842,84.728,83.415
Iteration488,28.581,84.728,84.390
Iteration489,28.581,84.728,84.390
Iteration490,28.581,84.728,84.390
Iteration491,28.411,84.310,83.902
Iteration492,28.411,84.310,83.902
Iteration493,28.411,84.310,83.902
Iteration494,28.411,84.310,83.902
Iteration495,28.044,84.100,83.902
Iteration496,28.041,84.100,83.902
Iteration497,28.041,84.100,83.902
Iteration498,28.028,84.100,83.902
Iteration499,27.911,84.937,84.878
Iteration500,27.773,84.937,84.878
Iteration501,27.773,84.937,84.878
Iteration502,27.773,84.937,84.878
Iteration503,27.773,84.937,84.878
Iteration504,27.773,84.937,84.878
Iteration505,27.773,84.937,84.878
Iteration506,27.773,84.937,84.878
Iteration507,27.773,84.937,84.878
Iteration508,27.773,84.937,84.878
Iteration509,27.773,84.937,84.878
Iteration510,27.772,84.937,84.878
Iteration511,27.772,84.937,84.878
Iteration512,27.772,84.937,84.878
Iteration513,27.772,84.937,84.878
Iteration514,27.772,84.937,84.878
Iteration515,27.772,84.937,84.878
Iteration516,27.772,84.937,84.878
Iteration517,27.770,84.937,84.878
Iteration518,27.770,84.937,84.878
Iteration519,27.770,84.937,84.878
Iteration520,27.770,84.937,84.878
Iteration521,27.770,84.937,84.878
Iteration522,27.514,85.356,85.854
Iteration523,27.514,85.356,85.854
Iteration524,27.514,85.356,85.854
Iteration525,27.511,85.356,85.854
Iteration526,27.276,85.565,85.854
Iteration527,27.276,85.565,85.854
Iteration528,27.259,85.356,85.366
Iteration529,27.259,85.356,85.366
Iteration530,27.259,85.356,85.366
Iteration531,27.066,85.565,85.854
Iteration532,27.065,85.565,85.854
Iteration533,27.039,85.565,85.854
Iteration534,27.039,85.565,85.854
Iteration535,27.025,85.565,85.366
Iteration536,27.025,85.565,85.366
Iteration537,27.025,85.565,85.366
Iteration538,27.025,85.565,85.366
Iteration539,27.025,85.565,85.366
Iteration540,27.025,85.565,85.366
